ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
12934	84_bull	Bull	KOCH	KOCH	šār (Aryan)	šār	ʃ ʌː r	koch1250	1008	25.7962	90.2566		3 7 5	AXN	SER	66	66.S.C 66.E.V 66.R.c	2.0 1.5 0.8	ʃʌːr	0	424	Bull:424
12935	84_bull	Bull	TIPURA	TIPURA	musuk chlā	musuk chlā	m u s u k + tʃ l ʌː	kokb1239	1008	23.1916	91.4673		4 7 3 7 1 9 1 5 7	AXBYN_ACX	MYSYK_TLE	153	153.M.C 153.Y.V 153.S.C 153.Y.V 153.K.c 153._._ 153.T.C 153.L.C 153.E.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.5	musuk+tʃlʌː	0	446	Bull:446
12936	84_bull	Bull	DEURICHUTIYA	DEURI_CHUTIYA	damarā mušu	damarā mušu	d̪ ʌ m ʌ r ʌː + m u ʃ u	deor1238	1008	26.86152	93.70572		1 7 4 7 5 7 9 4 7 3 7	AXBYBZ_AXBZ	TEMERE_MYSY	36	36.T.C 36.E.V 36.M.C 36.E.V 36.R.C 36.E.V 36._._ 36.M.C 36.Y.V 36.S.C 36.Y.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	d̪ʌmʌrʌː+muʃu	0	418	Bull:418
12937	84_bull	Bull	ANGAMI	ANGAMI	t’u då	t’u då	t̪ʰ u + d̪ ɔ	anga1288	1008	25.6841	93.8668		1 7 9 1 7	AX_AX	TY_TU	7	7.T.C 7.Y.V 7._._ 7.T.C 7.U.V	2.0 1.5 0.0 2.0 1.5	t̪ʰu+d̪ɔ	0	407	Bull:407
12938	84_bull	Bull	SEMA	SEMA	(a-)miši ṯs̱ū	miši ṯs̱ū	m i ʃ i + ts uː	sumi1235	1008	25.9996	94.4235		4 7 3 7 9 2 7	AXBZ_AX	MISI_CY	127	127.M.C 127.I.V 127.S.C 127.I.V 127._._ 127.C.C 127.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	miʃi+tsuː	0	442	Bull:442
12939	84_bull	Bull	RENGMA	RENGMA	me-tu ṯs̱ē	me-tu ṯs̱ē	m e + t̪ u + ts eː	nort2725	1008	26.4492	94.5683		4 7 9 1 7 9 2 7	AX_AX_AX	ME_TY_CE	122	122.M.C 122.E.V 122._._ 122.T.C 122.Y.V 122._._ 122.C.C 122.E.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	me+t̪u+tseː	0	416	Bull:416
12940	84_bull	Bull	KEZAMA	KEZAMA	me då	me då	m e + d̪ ɔ	khez1235	1008	25.7078	94.3114		4 7 9 1 7	AX_AX	ME_TU	60	60.M.C 60.E.V 60._._ 60.T.C 60.U.V	2.0 1.5 0.0 2.0 1.5	me+d̪ɔ	0	416	Bull:416
12941	84_bull	Bull	SOPVOMA	SOPVOMA	(u-)to fo-do	to fo-do	t̪ o + f o + d̪ o	maon1238	1008	25.3836	94.0035		1 7 9 3 7 9 1 7	AX_AX_AX	TU_BU_TU	137	137.T.C 137.U.V 137._._ 137.B.C 137.U.V 137._._ 137.T.C 137.U.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	t̪o+fo+d̪o	0	407	Bull:407
12942	84_bull	Bull	AO	AO	naši poṅji	naši poṅji	n̪ ʌ ʃ i + p o ŋ dʒ i	aona1235	1008	26.3241	94.3824		4 7 3 7 9 1 7 4 1 7	AXBZ_AXMBZ	NESI_PUNTI	8	8.N.C 8.E.V 8.S.C 8.I.V 8._._ 8.P.C 8.U.V 8.N.c 8.T.C 8.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	n̪ʌʃi+poŋdʒi	0	408	Bull:408
12943	84_bull	Bull	HLOTA	HLOTA	māṅsü ō-pōṅ	māṅsü ō-pōṅ	m ʌː ŋ s y + oː + p oː ŋ	loth1237	1008	26.01396	94.04355		4 7 4 3 7 9 7 9 1 7 4	AXMBZ_X_AXN	MENSY_U_PUN	50	50.M.C 50.E.V 50.N.c 50.S.C 50.Y.V 50._._ 50.U.V 50._._ 50.P.C 50.U.V 50.N.c	2.0 1.5 1.1 1.75 0.8 0.0 1.5 0.0 2.0 1.5 0.8	mʌːŋsy+oː+poːŋ	0	408	Bull:408
12944	84_bull	Bull	THUKUMI	THUKUMI	misu poṅ	misu poṅ	m i s u + p o ŋ	sang1321	1008	25.8581	94.6279		4 7 3 7 9 1 7 4	AXBZ_AXN	MISY_PUN	151	151.M.C 151.I.V 151.S.C 151.Y.V 151._._ 151.P.C 151.U.V 151.N.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	misu+poŋ	0	408	Bull:408
12945	84_bull	Bull	YACHUMI	YACHUMI	moši buṅ	moši buṅ	m o ʃ i + b u ŋ	yimc1240	1008	25.7675	94.8087		4 7 3 7 9 1 7 4	AXBZ_AXN	MUSI_PYN	158	158.M.C 158.U.V 158.S.C 158.I.V 158._._ 158.P.C 158.Y.V 158.N.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	moʃi+buŋ	0	408	Bull:408
12946	84_bull	Bull	TABLENG	TABLENG	mà-hu ā-poṅ	mà-hu ā-poṅ	m a + h u + ʌː + p o ŋ	kony1248	1008	26.6823	95.0598		4 7 9 3 7 9 7 9 1 7 4	AX_AX_X_AXN	MA_HY_E_PUN	140	140.M.C 140.A.V 140._._ 140.H.C 140.Y.V 140._._ 140.E.V 140._._ 140.P.C 140.U.V 140.N.c	2.0 1.5 0.0 2.0 1.5 0.0 1.5 0.0 2.0 1.5 0.8	ma+hu+ʌː+poŋ	0	416	Bull:416
12947	84_bull	Bull	TAMLU	TAMLU	mo-hu poṅ	mo-hu poṅ	m o + h u + p o ŋ	phom1236	1008	26.4715	94.7476		4 7 9 3 7 9 1 7 4	AX_AX_AXN	MU_HY_PUN	141	141.M.C 141.U.V 141._._ 141.H.C 141.Y.V 141._._ 141.P.C 141.U.V 141.N.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	mo+hu+poŋ	0	416	Bull:416
12948	84_bull	Bull	BANPARA	BANPARA	horān-paṅ	horān-paṅ	h o r ʌː n̪ + p ʌ ŋ	wanc1238	1008	26.2581	94.8936		3 7 5 7 4 9 1 7 4	AXBYN_AXN	HUREN_PEN	14	14.H.C 14.U.V 14.R.C 14.E.V 14.N.c 14._._ 14.P.C 14.E.V 14.N.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	horʌːn̪+pʌŋ	0	411	Bull:411
12949	84_bull	Bull	CHANG	CHANG	ma-sü-paṅ	ma-sü-paṅ	m ʌ + s y + p ʌ ŋ	chan1313	1008	26.4336	94.9536		4 7 9 3 7 9 1 7 4	AX_AX_AXN	ME_SY_PEN	26	26.M.C 26.E.V 26._._ 26.S.C 26.Y.V 26._._ 26.P.C 26.E.V 26.N.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	mʌ+sy+pʌŋ	0	416	Bull:416
12950	84_bull	Bull	EMPEO	EMPEO	godōm bašēi	godōm bašēi	g o d̪ oː m + b ʌ ʃ eː i	zeme1240	1008	25.3499	93.6463		1 7 1 7 4 9 1 7 3 7 7	AXBYN_AXBYZ	KUTUM_PESEI	41	41.K.C 41.U.V 41.T.C 41.U.V 41.M.c 41._._ 41.P.C 41.E.V 41.S.C 41.E.V 41.I.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	god̪oːm+bʌʃeːi	0	406	Bull:406
12951	84_bull	Bull	KABUI	KABUI	goitom gā-mai	goitom gā-mai	g ɔɪ t̪ o m + g ʌː + m ai	rong1266	1008	25.098	93.7869		1 7 1 7 4 9 1 7 9 4 7	AXBYN_AX_AX	KUTUM_KE_MA	53	53.K.C 53.U.V 53.T.C 53.U.V 53.M.c 53._._ 53.K.C 53.E.V 53._._ 53.M.C 53.A.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.0 2.0 1.5	gɔɪt̪om+gʌː+mai	0	406	Bull:406
12952	84_bull	Bull	KHOIRAO	KHOIRAO	tōm pā-bā	tōm pā-bā	t̪ oː m + p ʌː + b ʌː	than1255	1008	25.3472	93.8396		1 7 4 9 1 7 9 1 7	AXN_AX_AX	TUM_PE_PE	65	65.T.C 65.U.V 65.M.c 65._._ 65.P.C 65.E.V 65._._ 65.P.C 65.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	t̪oːm+pʌː+bʌː	0	410	Bull:410
12953	84_bull	Bull	MIKIR	MIKIR	chai-nåṅ ā-lō	chai-nåṅ ā-lō	tʃ ai + n̪ ɔ ŋ + ʌː + l oː	karb1241	1008	25.7317	93.0462		1 7 9 4 7 4 9 7 9 5 7	AX_AXN_X_AX	TA_NUN_E_LU	97	97.T.C 97.A.V 97._._ 97.N.C 97.U.V 97.N.c 97._._ 97.E.V 97._._ 97.L.C 97.U.V	2.0 1.5 0.0 2.0 1.5 0.8 0.0 1.5 0.0 2.0 1.5	tʃai+n̪ɔŋ+ʌː+loː	0	431	Bull:431
12954	84_bull	Bull	TANGKHUL	TANGKHUL	si-muk ā-vā	si-muk ā-vā	s i + m u k + ʌː + v ʌː	ukhr1238	1008				3 7 9 4 7 1 9 7 9 3 7	AX_AXN_X_AX	SI_MYK_E_BE	142	142.S.C 142.I.V 142._._ 142.M.C 142.Y.V 142.K.c 142._._ 142.E.V 142._._ 142.B.C 142.E.V	2.0 1.5 0.0 2.0 1.5 0.8 0.0 1.5 0.0 2.0 1.5	si+muk+ʌː+vʌː	0	429	Bull:429
12955	84_bull	Bull	MARING	MARING	hall pā	hall pā	h ʌ l l + p ʌː	mari1416	1008	24.2854	94.0723		3 7 5 5 9 1 7	AXLN_AX	HELL_PE	93	93.H.C 93.E.V 93.L.c 93.L.c 93._._ 93.P.C 93.E.V	2.0 1.5 1.1 0.8 0.0 2.0 1.5	hʌll+pʌː	0	406	Bull:406
12956	84_bull	Bull	CHINGPAORKACHIN	CHINGPA_OR_KACHIN	kàn-su wu-là	kàn-su wu-là	k a n̪ + s u + w u + l a	kach1280	1008	25.4634	97.3278		1 7 4 9 3 7 9 6 7 9 5 7	AXN_AX_AX_AX	KAN_SY_WY_LA	31	31.K.C 31.A.V 31.N.c 31._._ 31.S.C 31.Y.V 31._._ 31.W.C 31.Y.V 31._._ 31.L.C 31.A.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	kan̪+su+wu+la	0	416	Bull:416
12958	84_bull	Bull	SINGPHO	SINGPHO	ken-sū lā	ken-sū lā	k e n̪ + s uː + l ʌː	sing1264	1008	27.296	95.606		1 7 4 9 3 7 9 5 7	AXN_AX_AX	KEN_SY_LE	134	134.K.C 134.E.V 134.N.c 134._._ 134.S.C 134.Y.V 134._._ 134.L.C 134.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	ken̪+suː+lʌː	0	416	Bull:416
12960	84_bull	Bull	MEITHEI	MEITHEI	šal lā-bā	šal lā-bā	ʃ ʌ l + l ʌː + b ʌː	mani1292	1008	24.4409	93.3426		3 7 5 9 5 7 9 1 7	AXN_AX_AX	SEL_LE_PE	95	95.S.C 95.E.V 95.L.c 95._._ 95.L.C 95.E.V 95._._ 95.P.C 95.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	ʃʌl+lʌː+bʌː	0	406	Bull:406
12961	84_bull	Bull	THADO	THADO	boṅ chal	boṅ chal	b o ŋ + tʃ ʌ l	thad1238	1008	24.096	93.722		1 7 4 9 1 7 5	AXN_AXN	PUN_TEL	148	148.P.C 148.U.V 148.N.c 148._._ 148.T.C 148.E.V 148.L.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	boŋ+tʃʌl	0	432	Bull:432
12962	84_bull	Bull	SIYIN	SIYIN	k’ui tal	k’ui tal	kʰ u i + t̪ ʌ l	siyi1240	1008	23.8192	93.6884		1 7 7 9 1 7 5	AXZ_AXN	KYI_TEL	136	136.K.C 136.Y.V 136.I.V 136._._ 136.T.C 136.E.V 136.L.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kʰui+t̪ʌl	0	432	Bull:432
12963	84_bull	Bull	LAI	LAI	zå pà	zå pà	z ɔ + p a	haka1240	1008	22.8735	92.8208		3 7 9 1 7	AX_AX	SU_PA	74	74.S.C 74.U.V 74._._ 74.P.C 74.A.V	2.0 1.5 0.0 2.0 1.5	zɔ+pa	0	413	Bull:413
12964	84_bull	Bull	LUSHEI	LUSHEI	se-båṅ pā	se-båṅ pā	s e + b ɔ ŋ + p ʌː	lush1249	1008	22.6138	92.6247		3 7 9 1 7 4 9 1 7	AX_AXN_AX	SE_PUN_PE	85	85.S.C 85.E.V 85._._ 85.P.C 85.U.V 85.N.c 85._._ 85.P.C 85.E.V	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	se+bɔŋ+pʌː	0	429	Bull:429
12965	84_bull	Bull	BANJOGI	BANJOGI	so-pē chāl	so-pē chāl	s o + p eː + tʃ ʌː l	zotu1235	1008	22.5298	93.29		3 7 9 1 7 9 1 7 5	AX_AX_AXN	SU_PE_TEL	13	13.S.C 13.U.V 13._._ 13.P.C 13.E.V 13._._ 13.T.C 13.E.V 13.L.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	so+peː+tʃʌːl	0	407	Bull:407
12966	84_bull	Bull	PANKHU	PANKHU	chå-pē chāl	chå-pē chāl	tʃ ɔ + p eː + tʃ ʌː l	pank1249	1008	22.6797	92.9461		1 7 9 1 7 9 1 7 5	AX_AX_AXN	TU_PE_TEL	112	112.T.C 112.U.V 112._._ 112.P.C 112.E.V 112._._ 112.T.C 112.E.V 112.L.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	tʃɔ+peː+tʃʌːl	0	407	Bull:407
12967	84_bull	Bull	HRANGKHOL	HRANGKHOL	šē-hrāt ā-jāl	šē-hrāt ā-jāl	ʃ eː + h r ʌː t̪ + ʌː + dʒ ʌː l	hran1239	1008	24.4559	93.351		3 7 9 3 5 7 1 9 7 9 1 7 5	AX_ACXN_X_AXN	SE_HRET_E_TEL	51	51.S.C 51.E.V 51._._ 51.H.C 51.R.C 51.E.V 51.T.c 51._._ 51.E.V 51._._ 51.T.C 51.E.V 51.L.c	2.0 1.5 0.0 2.0 1.5 1.5 0.8 0.0 1.5 0.0 2.0 1.5 0.8	ʃeː+hrʌːt̪+ʌː+dʒʌːl	0	403	Bull:403
12968	84_bull	Bull	HALLAM	HALLAM	se-rāt ā-chal	se-rāt ā-chal	s e + r ʌː t̪ + ʌː + tʃ ʌ l	fala1243	1008	23.7892833333	92.3254633333		3 7 9 5 7 1 9 7 9 1 7 5	AX_AXN_X_AXN	SE_RET_E_TEL	47	47.S.C 47.E.V 47._._ 47.R.C 47.E.V 47.T.c 47._._ 47.E.V 47._._ 47.T.C 47.E.V 47.L.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 1.5 0.0 2.0 1.5 0.8	se+rʌːt̪+ʌː+tʃʌl	0	403	Bull:403
12969	84_bull	Bull	LANGRONG	LANGRONG	se-rāt chal	se-rāt chal	s e + r ʌː t̪ + tʃ ʌ l	lang1312	1008				3 7 9 5 7 1 9 1 7 5	AX_AXN_AXN	SE_RET_TEL	77	77.S.C 77.E.V 77._._ 77.R.C 77.E.V 77.T.c 77._._ 77.T.C 77.E.V 77.L.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	se+rʌːt̪+tʃʌl	0	403	Bull:403
12970	84_bull	Bull	AIMOL	AIMOL	sē-rāt a-chal	sē-rāt a-chal	s eː + r ʌː t̪ + ʌ + tʃ ʌ l	aimo1244	1008	24.6437	94.3556		3 7 9 5 7 1 9 7 9 1 7 5	AX_AXN_X_AXN	SE_RET_E_TEL	2	2.S.C 2.E.V 2._._ 2.R.C 2.E.V 2.T.c 2._._ 2.E.V 2._._ 2.T.C 2.E.V 2.L.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 1.5 0.0 2.0 1.5 0.8	seː+rʌːt̪+ʌ+tʃʌl	0	403	Bull:403
12971	84_bull	Bull	CHIRU	CHIRU	ši chā	ši chā	ʃ i + tʃ ʌː	chir1283	1008	25.4643	94.4072		3 7 9 1 7	AX_AX	SI_TE	32	32.S.C 32.I.V 32._._ 32.T.C 32.E.V	2.0 1.5 0.0 2.0 1.5	ʃi+tʃʌː	0	416	Bull:416
12972	84_bull	Bull	KOLHRENG	KOLHRENG	sē-rāt chal	sē-rāt chal	s eː + r ʌː t̪ + tʃ ʌ l	kolh1240	1008				3 7 9 5 7 1 9 1 7 5	AX_AXN_AXN	SE_RET_TEL	67	67.S.C 67.E.V 67._._ 67.R.C 67.E.V 67.T.c 67._._ 67.T.C 67.E.V 67.L.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	seː+rʌːt̪+tʃʌl	0	403	Bull:403
12973	84_bull	Bull	KOM	KOM	sē-hrāt chē	sē-hrāt chē	s eː + h r ʌː t̪ + tʃ eː	komi1270	1008	24.8688	94.534		3 7 9 3 5 7 1 9 1 7	AX_ACXN_AX	SE_HRET_TE	68	68.S.C 68.E.V 68._._ 68.H.C 68.R.C 68.E.V 68.T.c 68._._ 68.T.C 68.E.V	2.0 1.5 0.0 2.0 1.5 1.5 0.8 0.0 2.0 1.5	seː+hrʌːt̪+tʃeː	0	403	Bull:403
12974	84_bull	Bull	PURUM	PURUM	sil chal-pā	sil chal-pā	s i l + tʃ ʌ l + p ʌː	puru1266	1008	25.3887	95.0935		3 7 5 9 1 7 5 9 1 7	AXN_AXN_AX	SIL_TEL_PE	115	115.S.C 115.I.V 115.L.c 115._._ 115.T.C 115.E.V 115.L.c 115._._ 115.P.C 115.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5	sil+tʃʌl+pʌː	0	406	Bull:406
12975	84_bull	Bull	ANAL	ANAL	šal pa-tal	šal pa-tal	ʃ ʌ l + p ʌ + t̪ ʌ l	anal1239	1008	24.0506	94.2806		3 7 5 9 1 7 9 1 7 5	AXN_AX_AXN	SEL_PE_TEL	5	5.S.C 5.E.V 5.L.c 5._._ 5.P.C 5.E.V 5._._ 5.T.C 5.E.V 5.L.c	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 0.8	ʃʌl+pʌ+t̪ʌl	0	406	Bull:406
12976	84_bull	Bull	HIROILAMGANG	HIROI_LAMGANG	sil pā	sil pā	s i l + p ʌː	lamk1238	1008	24.1523	94.2706		3 7 5 9 1 7	AXN_AX	SIL_PE	48	48.S.C 48.I.V 48.L.c 48._._ 48.P.C 48.E.V	2.0 1.5 0.8 0.0 2.0 1.5	sil+pʌː	0	406	Bull:406
12977	84_bull	Bull	TAUNGTHA	TAUNGTHA	sum sàᵗ	sum sàᵗ	s u m + s a t̪̚	paok1235	1008	20.211	97.5969		3 7 4 9 3 7 1	AXN_AXN	SYM_SAT	143	143.S.C 143.Y.V 143.M.c 143._._ 143.S.C 143.A.V 143.T.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	sum+sat̪̚	0	417	Bull:417
12978	84_bull	Bull	CHINBOK	CHINBOK	se pàt	se pàt	s e + p a t̪	munc1235	1008	20.289	94.3929		3 7 9 1 7 1	AX_AXN	SE_PAT	29	29.S.C 29.E.V 29._._ 29.P.C 29.A.V 29.T.c	2.0 1.5 0.0 2.0 1.5 0.8	se+pat̪	0	417	Bull:417
12979	84_bull	Bull	YAWDWIN	YAWDWIN	k’àn-do	k’àn-do	kʰ a n̪ + d̪ o	munc1235	1008	20.289	94.3929		1 7 4 9 1 7	AXN_AX	KAN_TU	160	160.K.C 160.A.V 160.N.c 160._._ 160.T.C 160.U.V	2.0 1.5 0.8 0.0 2.0 1.5	kʰan̪+d̪o	0	432	Bull:432
12980	84_bull	Bull	CHINBON	CHINBON	šwa šu	šwa šu	ʃ w ʌ + ʃ u	chin1478	1008	20.0776	94.0506		3 6 7 9 3 7	ACX_AX	SWE_SY	30	30.S.C 30.W.C 30.E.V 30._._ 30.S.C 30.Y.V	2.0 1.5 1.5 0.0 2.0 1.5	ʃwʌ+ʃu	0	414	Bull:414
12981	84_bull	Bull	THAYETMYOCHIN	THAYETMYO_CHIN	så hàn	så hàn	s ɔ + h a n̪	thay1247	1008				3 7 9 3 7 4	AX_AXN	SU_HAN	150	150.S.C 150.U.V 150._._ 150.H.C 150.A.V 150.N.c	2.0 1.5 0.0 2.0 1.5 0.8	sɔ+han̪	0	416	Bull:416
12982	84_bull	Bull	SHOORKHYANG	SHO_OR_KHYANG	s’å wan-dauṅ	s’å wan-dauṅ	sʰ ɔ + w ʌ n̪ + d̪ au ŋ	asho1236	1008	21.393	93.5069		3 7 9 6 7 4 9 1 7 4	AX_AXN_AXN	SU_WEN_TAN	132	132.S.C 132.U.V 132._._ 132.W.C 132.E.V 132.N.c 132._._ 132.T.C 132.A.V 132.N.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	sʰɔ+wʌn̪+d̪auŋ	0	416	Bull:416
12983	84_bull	Bull	KHAMI	KHAMI	chī pᵃtiṅ	chī pᵃtiṅ	tʃ iː + p ă t̪ i ŋ	kham1284	1008				1 7 9 1 7 1 7 4	AX_AXBYN	TI_PATIN	63	63.T.C 63.I.V 63._._ 63.P.C 63.A.V 63.T.C 63.I.V 63.N.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	tʃiː+păt̪iŋ	0	413	Bull:413
12984	84_bull	Bull	KADU	KADU	˧ mouᵗ ˧ wā	mouᵗ˧wā˧	m əʊ t̪̚ ³ + w ʌː ³	kadu1254	1008				4 7 1 8 9 6 7 8	AXLT_AXT	MET6_WE6	54	54.M.C 54.E.V 54.T.c 54.6.T 54._._ 54.W.C 54.E.V 54.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	məʊt̪̚³+wʌː³	0	421	Bull:421
12985	84_bull	Bull	SZIORATSI	SZI_OR_ATSI	wà t’aṅ	wà t’aṅ	w a + t̪ʰ ʌ ŋ	zaiw1241	1008	24.1726	98.3643		6 7 9 1 7 4	AX_AXN	WA_TEN	139	139.W.C 139.A.V 139._._ 139.T.C 139.E.V 139.N.c	2.0 1.5 0.0 2.0 1.5 0.8	wa+t̪ʰʌŋ	0	443	Bull:443
12986	84_bull	Bull	MARU	MARU	nuṅ-jauṅ lå	nuṅ-jauṅ lå	n̪ u ŋ + dʒ au ŋ + l ɔ	maru1249	1008	24.942535	99.8338		4 7 4 9 1 7 4 9 5 7	AXN_AXN_AX	NYN_TAN_LU	94	94.N.C 94.Y.V 94.N.c 94._._ 94.T.C 94.A.V 94.N.c 94._._ 94.L.C 94.U.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5	n̪uŋ+dʒauŋ+lɔ	0	431	Bull:431
12987	84_bull	Bull	MAINGTHAORNGACHANG	MAINGTHA_OR_NGACHANG	nu lå	nu lå	n̪ u + l ɔ	acha1249	1008	24.3479	97.7438		4 7 9 5 7	AX_AX	NY_LU	87	87.N.C 87.Y.V 87._._ 87.L.C 87.U.V	2.0 1.5 0.0 2.0 1.5	n̪u+lɔ	0	431	Bull:431
12988	84_bull	Bull	PHUNSAMONG	PHUN_SAMONG	wā ᵃlu	wā ᵃlu	w ʌː + ă l u	hpon1238	1008	24.4606	97.1142		6 7 9 7 5 7	AX_XBZ	WE_ALY	114	114.W.C 114.E.V 114._._ 114.A.V 114.L.C 114.Y.V	2.0 1.5 0.0 1.5 1.75 0.8	wʌː+ălu	0	439	Bull:439
12991	84_bull	Bull	MRU	MRU	ṯs̱i-yā lā	ṯs̱i-yā lā	ts i + j ʌː + l ʌː	mruu1242	1008	24.154	90.6317		2 7 9 6 7 9 5 7	AX_AX_AX	CI_JE_LE	104	104.C.C 104.I.V 104._._ 104.J.C 104.E.V 104._._ 104.L.C 104.E.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	tsi+jʌː+lʌː	0	416	Bull:416
12992	84_bull	Bull	BURMESEWRITTEN	BURMESE_WRITTEN	˨˩ nwā ˨˩ t’ī	nwā˨˩t’ī˨˩	n̪ w ʌː ²¹ + t̪ʰ iː ²¹	nucl1310	1008	20.7926	93.9665		4 6 7 8 9 1 7 8	ACXT_AXT	NWE3_TI3	21	21.N.C 21.W.C 21.E.V 21.3.T 21._._ 21.T.C 21.I.V 21.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	n̪wʌː²¹+t̪ʰiː²¹	0	414	Bull:414
12993	84_bull	Bull	BURMESESPOKEN	BURMESE_SPOKEN	˨˩ nwā ˨˩ di	nwā˨˩di˨˩	n̪ w ʌː ²¹ + d̪ i ²¹	nucl1310	1008	20.7926	93.9665		4 6 7 8 9 1 7 8	ACXT_AXT	NWE3_TI3	20	20.N.C 20.W.C 20.E.V 20.3.T 20._._ 20.T.C 20.I.V 20.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	n̪wʌː²¹+d̪i²¹	0	414	Bull:414
12994	84_bull	Bull	BURMESESPOKEN	BURMESE_SPOKEN	na ˨˩ di	nadi˨˩	n̪ ʌ d̪ i ²¹	nucl1310	1008	20.7926	93.9665		4 7 1 7 8	AXBYT	NETI3	20	20.N.C 20.E.V 20.T.C 20.I.V 20.3.T	1.6 3.0 1.3 3.0 1.0	n̪ʌd̪i²¹	0	449	Bull:449
12995	84_bull	Bull	ARAKANESE	ARAKANESE	nwā bo	nwā bo	n̪ w ʌː + b o	marm1234	1008	22.759948	92.210748		4 6 7 9 1 7	ACX_AX	NWE_PU	9	9.N.C 9.W.C 9.E.V 9._._ 9.P.C 9.U.V	2.0 1.5 1.5 0.0 2.0 1.5	n̪wʌː+bo	0	409	Bull:409
12996	84_bull	Bull	TAUNGYO	TAUNGYO	nå ti	nå ti	n̪ ɔ + t̪ i	taun1248	1008	20.4104	96.7401		4 7 9 1 7	AX_AX	NU_TI	145	145.N.C 145.U.V 145._._ 145.T.C 145.I.V	2.0 1.5 0.0 2.0 1.5	n̪ɔ+t̪i	0	414	Bull:414
12997	84_bull	Bull	DANU	DANU	nwā ti	nwā ti	n̪ w ʌː + t̪ i	danu1251	1008				4 6 7 9 1 7	ACX_AX	NWE_TI	35	35.N.C 35.W.C 35.E.V 35._._ 35.T.C 35.I.V	2.0 1.5 1.5 0.0 2.0 1.5	n̪wʌː+t̪i	0	414	Bull:414
12998	84_bull	Bull	DANU	DANU	nᵃti	nᵃti	n̪ ă t̪ i	danu1251	1008				4 7 1 7	AXBZ	NATI	35	35.N.C 35.A.V 35.T.C 35.I.V	2.0 1.5 1.75 0.8	n̪ăt̪i	0	449	Bull:449
12999	84_bull	Bull	INTHA	INTHA	hnwā ti	hnwā ti	h n̪ w ʌː + t̪ i	inth1239	1008				3 4 6 7 9 1 7	ACCX_AX	HNWE_TI	52	52.H.C 52.N.C 52.W.C 52.E.V 52._._ 52.T.C 52.I.V	2.0 1.5 1.5 1.5 0.0 2.0 1.5	hn̪wʌː+t̪i	0	414	Bull:414
