ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
27535	15_my	My	TAILOI	TAI_LOI	u-ti (F.)	u-ti	u + t̪ i	tail1246		21.4293	100.985		7 9 1 7	X_AX	Y_TI	21	21.Y.V 21._._ 21.T.C 21.I.V	1.5 0.0 2.0 1.5	u+t̪i	1	758	My:758
27536	15_my	My	AMOK	A_MOK	å (F.)	å	ɔ	mokk1243		18.9117	99.5821		7	X	U	1	1.U.V	1.5	ɔ	1	747	My:747
27537	15_my	My	ANGKU	ANG_KU	å (F.)	å	ɔ	huuu1240		22.0163	100.881		7	X	U	2	2.U.V	1.5	ɔ	1	747	My:747
27539	15_my	My	DANAO	DANAO	o (F.)	o	o	dana1252		20.4957	96.998		7	X	U	3	3.U.V	1.5	o	1	747	My:747
27540	15_my	My	YINRIANG	YIN_RIANG	o	o	o	rian1261		24.0521	98.8333		7	X	U	26	26.U.V	1.5	o	1	747	My:747
27541	15_my	My	YINRIANG	YIN_RIANG	o-ni	o-ni	o + n̪ i	rian1261		24.0521	98.8333		7 9 4 7	X_AX	U_NI	26	26.U.V 26._._ 26.N.C 26.I.V	1.5 0.0 2.0 1.5	o+n̪i	0	759	My:759
27542	15_my	My	KHASISTANDARD	KHASI_STANDARD	joṅ ṅā (F.)	joṅ ṅā	dʒ o ŋ + ŋ ʌː	khas1269		24.977	91.9998		1 7 4 9 4 7	AXN_AX	TUN_NE	10	10.T.C 10.U.V 10.N.c 10._._ 10.N.C 10.E.V	2.0 1.5 0.8 0.0 2.0 1.5	dʒoŋ+ŋʌː	0	751	My:751
27543	15_my	My	WAR	WAR	joṅ ṅià	joṅ ṅià	dʒ o ŋ + ŋ i a	warj1242		25.1154	91.6266		1 7 4 9 4 7 7	AXN_AXZ	TUN_NIA	25	25.T.C 25.U.V 25.N.c 25._._ 25.N.C 25.I.V 25.A.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	dʒoŋ+ŋia	0	751	My:751
27544	15_my	My	WAR	WAR	joṅ ṅe	joṅ ṅe	dʒ o ŋ + ŋ e	warj1242		25.1154	91.6266		1 7 4 9 4 7	AXN_AX	TUN_NE	25	25.T.C 25.U.V 25.N.c 25._._ 25.N.C 25.E.V	2.0 1.5 0.8 0.0 2.0 1.5	dʒoŋ+ŋe	0	751	My:751
27545	15_my	My	WAR	WAR	joṅo (F.)	joṅo	dʒ o ŋ o	warj1242		25.1154	91.6266		1 7 4 7	AXBZ	TUNU	25	25.T.C 25.U.V 25.N.C 25.U.V	2.0 1.5 1.75 0.8	dʒoŋo	0	760	My:760
27546	15_my	My	NICOBARESE	NICOBARESE	chüa (F.)	chüa	tʃ y ʌ	cent1990		7.94812	93.3921		1 7 7	AXZ	TYE	15	15.T.C 15.Y.V 15.E.V	2.0 1.5 0.8	tʃyʌ	1	752	My:752
27547	15_my	My	NICOBARESE	NICOBARESE	cha (F.)	cha	tʃ ʌ	cent1990		7.94812	93.3921		1 7	AX	TE	15	15.T.C 15.E.V	2.0 1.5	tʃʌ	1	752	My:752
27548	15_my	My	KHERWARISANTHALI	KHERWARI_SANTHALI	īñ-rän (P.)	īñ-rän	iː ɲ + r ɛ n̪	sant1410		25.0317	87.8185		7 4 9 5 7 4	XN_AXN	IN_REN	11	11.I.V 11.N.c 11._._ 11.R.C 11.E.V 11.N.c	1.5 0.8 0.0 2.0 1.5 0.8	iːɲ+rɛn̪	0	749	My:749
27549	15_my	My	KHERWARISANTHALI	KHERWARI_SANTHALI	iñ-ak (P.)	iñ-ak	i ɲ + ʌ k	sant1410		25.0317	87.8185		7 4 9 7 1	XN_XN	IN_EK	11	11.I.V 11.N.c 11._._ 11.E.V 11.K.c	1.5 0.8 0.0 1.5 0.8	iɲ+ʌk	0	753	My:753
27550	15_my	My	MUNDARI	MUNDARI	aiṅg-rēn (P.)	aiṅg-rēn	ai ŋ g + r eː n̪	mund1320		23.03	85.85		7 4 1 9 5 7 4	XLN_AXN	ANK_REN	14	14.A.V 14.N.c 14.K.c 14._._ 14.R.C 14.E.V 14.N.c	1.5 1.1 0.8 0.0 2.0 1.5 0.8	aiŋg+reːn̪	0	749	My:749
27551	15_my	My	MUNDARI	MUNDARI	aiñ-ak (P.)	aiñ-ak	ai ɲ + ʌ k	mund1320		23.03	85.85		7 4 9 7 1	XN_XN	AN_EK	14	14.A.V 14.N.c 14._._ 14.E.V 14.K.c	1.5 0.8 0.0 1.5 0.8	aiɲ+ʌk	0	753	My:753
27552	15_my	My	KURKU	KURKU	iṅg-ya (P.)	iṅg-ya	i ŋ g + j ʌ	kork1243		21.8358	77.5541		7 4 1 9 6 7	XLN_AX	INK_JE	13	13.I.V 13.N.c 13.K.c 13._._ 13.J.C 13.E.V	1.5 1.1 0.8 0.0 2.0 1.5	iŋg+jʌ	0	749	My:749
27553	15_my	My	KHARIA	KHARIA	iṅg-a (P.)	iṅg-a	i ŋ g + ʌ	khar1287		22.3571	84.3922		7 4 1 9 7	XLN_X	INK_E	9	9.I.V 9.N.c 9.K.c 9._._ 9.E.V	1.5 1.1 0.8 0.0 1.5	iŋg+ʌ	0	749	My:749
27554	15_my	My	JUANG	JUANG	āiñjā (P.)	āiñjā	aːi ɲ dʒ ʌː	juan1238		21.2606	85.5845		7 4 1 7	XMBZ	ANTE	7	7.A.V 7.N.c 7.T.C 7.E.V	1.5 1.1 1.75 0.8	aːiɲdʒʌː	0	750	My:750
27555	15_my	My	SAVARA	SAVARA	ñēn (F.)	ñēn	ɲ eː n̪	sora1254		19.1213	84.19		4 7 4	AXN	NEN	18	18.N.C 18.E.V 18.N.c	2.0 1.5 0.8	ɲeːn̪	1	753	My:753
27556	15_my	My	GADABA	GADABA	nīṅg-nō (P.)	nīṅg-nō	n̪ iː ŋ g + n̪ oː	bodo1267		18.3857	82.771		4 7 4 1 9 4 7	AXLN_AX	NINK_NU	6	6.N.C 6.I.V 6.N.c 6.K.c 6._._ 6.N.C 6.U.V	2.0 1.5 1.1 0.8 0.0 2.0 1.5	n̪iːŋg+n̪oː	0	749	My:749
27567	15_my	My	VIETNAMESE	VIETNAMESE	˨ tōI (F.)	tōI˨	t̪ oː i ²	viet1252		20.681188	105.774071		1 7 7 8	AXYT	TUI6	23	23.T.C 23.U.V 23.I.V 23.6.T	1.6 3.0 3.0 1.0	t̪oːi²	1	756	My:756
20426	107_near	Near	KHMER	KHMER	chit	chit	tʃ i t̪	cent1989		12.0515	105.015		1 7 1	AXN	TIT	12	12.T.C 12.I.V 12.T.c	2.0 1.5 0.8	tʃit̪	0	768	Near:768
20427	107_near	Near	TALAINGWRITTEN	TALAING_WRITTEN	krap	krap	k r ʌ p	monn1252		15.49394	98.122465		1 5 7 1	ACXN	KREP	22	22.K.C 22.R.C 22.E.V 22.P.c	2.0 1.5 1.5 0.8	krʌp	0	775	Near:775
20428	107_near	Near	TALAINGWRITTEN	TALAING_WRITTEN	ñon	ñon	ɲ o n̪	monn1252		15.49394	98.122465		4 7 4	AXN	NUN	22	22.N.C 22.U.V 22.N.c	2.0 1.5 0.8	ɲon̪	0	781	Near:781
20431	107_near	Near	SAKAI	SAKAI	rō	rō	r oː	seno1278					5 7	AX	RU	17	17.R.C 17.U.V	2.0 1.5	roː	0	771	Near:771
20432	107_near	Near	SAKAI	SAKAI	ñōn	ñōn	ɲ oː n̪	seno1278					4 7 4	AXN	NUN	17	17.N.C 17.U.V 17.N.c	2.0 1.5 0.8	ɲoːn̪	0	781	Near:781
20433	107_near	Near	SEMANG	SEMANG	pᵉdöh	pᵉdöh	p ĕ d̪ ø h	nort2682					1 7 1 7 3	AXBYN	PETUH	19	19.P.C 19.E.V 19.T.C 19.U.V 19.H.c	2.0 1.5 1.75 1.3 0.8	pĕd̪øh	0	773	Near:773
20434	107_near	Near	PALAUNG	PALAUNG	dạᵗ	dạᵗ	d̪ a t̪̚	ruma1248		23.6404	97.3172		1 7 1	AXN	TAT	16	16.T.C 16.A.V 16.T.c	2.0 1.5 0.8	d̪at̪̚	0	761	Near:761
20435	107_near	Near	PALAUNG	PALAUNG	à-rāᵖ	à-rāᵖ	a + r ʌː p̚	ruma1248		23.6404	97.3172		7 9 5 7 1	X_AXN	A_REP	16	16.A.V 16._._ 16.R.C 16.E.V 16.P.c	1.5 0.0 2.0 1.5 0.8	a+rʌːp̚	0	780	Near:780
20436	107_near	Near	PALAUNG	PALAUNG	peᵏ	peᵏ	p e k̚	ruma1248		23.6404	97.3172		1 7 1	AXN	PEK	16	16.P.C 16.E.V 16.K.c	2.0 1.5 0.8	pek̚	0	782	Near:782
20438	107_near	Near	DARANG	DARANG	n’tāt	n’tāt	n̪̊ t̪ ʌː t̪	ruch1235		21.6176	98.0915		4 1 7 1	ACYN	NTET	4	4.N.C 4.T.C 4.E.V 4.T.c	2.0 1.5 1.3 0.8	n̪̊t̪ʌːt̪	0	761	Near:761
20439	107_near	Near	WA	WA	prauk	prauk	p r au k	nucl1290		23.1024	99.108		1 5 7 1	ACXN	PRAK	24	24.P.C 24.R.C 24.A.V 24.K.c	2.0 1.5 1.5 0.8	prauk	0	777	Near:777
20440	107_near	Near	SON	SON	dē	dē	d̪ eː	sonn1238					1 7	AX	TE	20	20.T.C 20.E.V	2.0 1.5	d̪eː	1	761	Near:761
20441	107_near	Near	EN	EN	dē	dē	d̪ eː	ennn1242					1 7	AX	TE	5	5.T.C 5.E.V	2.0 1.5	d̪eː	0	761	Near:761
20442	107_near	Near	TAILOI	TAI_LOI	en-te	en-te	e n̪ + t̪ e	tail1246		21.4293	100.985		7 4 9 1 7	XN_AX	EN_TE	21	21.E.V 21.N.c 21._._ 21.T.C 21.E.V	1.5 0.8 0.0 2.0 1.5	en̪+t̪e	0	774	Near:774
20443	107_near	Near	AMOK	A_MOK	n’ti	n’ti	n̪̊ t̪ i	mokk1243		18.9117	99.5821		4 1 7	ACZ	NTI	1	1.N.C 1.T.C 1.I.V	2.0 1.5 0.8	n̪̊t̪i	0	761	Near:761
20444	107_near	Near	ANGKU	ANG_KU	tē	tē	t̪ eː	huuu1240		22.0163	100.881		1 7	AX	TE	2	2.T.C 2.E.V	2.0 1.5	t̪eː	0	761	Near:761
20446	107_near	Near	DANAO	DANAO	ho-tsà	ho-tsà	h o + ts a	dana1252		20.4957	96.998		3 7 9 2 7	AX_AX	HU_CA	3	3.H.C 3.U.V 3._._ 3.C.C 3.A.V	2.0 1.5 0.0 2.0 1.5	ho+tsa	0	762	Near:762
20447	107_near	Near	YINRIANG	YIN_RIANG	rim	rim	r i m	rian1261		24.0521	98.8333		5 7 4	AXN	RIM	26	26.R.C 26.I.V 26.M.c	2.0 1.5 0.8	rim	0	771	Near:771
20448	107_near	Near	YINRIANG	YIN_RIANG	tàt	tàt	t̪ a t̪	rian1261		24.0521	98.8333		1 7 1	AXN	TAT	26	26.T.C 26.A.V 26.T.c	2.0 1.5 0.8	t̪at̪	0	761	Near:761
20449	107_near	Near	KHASISTANDARD	KHASI_STANDARD	hà jàn	hà jàn	h a + dʒ a n̪	khas1269		24.977	91.9998		3 7 9 1 7 4	AX_AXN	HA_TAN	10	10.H.C 10.A.V 10._._ 10.T.C 10.A.V 10.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ha+dʒan̪	0	766	Near:766
20450	107_near	Near	WAR	WAR	ti jàn	ti jàn	t̪ i + dʒ a n̪	warj1242		25.1154	91.6266		1 7 9 1 7 4	AX_AXN	TI_TAN	25	25.T.C 25.I.V 25._._ 25.T.C 25.A.V 25.N.c	2.0 1.5 0.0 2.0 1.5 0.8	t̪i+dʒan̪	0	766	Near:766
20451	107_near	Near	NICOBARESE	NICOBARESE	ẽh	ẽh	ẽ h	cent1990		7.94812	93.3921		7 3	XN	EH	15	15.E.V 15.H.c	1.5 0.8	ẽh	0	770	Near:770
20452	107_near	Near	KHERWARISANTHALI	KHERWARI_SANTHALI	sōr	sōr	s oː r	sant1410		25.0317	87.8185		3 7 5	AXN	SUR	11	11.S.C 11.U.V 11.R.c	2.0 1.5 0.8	soːr	0	767	Near:767
20453	107_near	Near	MUNDARI	MUNDARI	nande	nande	n̪ ʌ n̪ d̪ e	mund1320		23.03	85.85		4 7 4 1 7	AXMBZ	NENTE	14	14.N.C 14.E.V 14.N.c 14.T.C 14.E.V	2.0 1.5 1.1 1.75 0.8	n̪ʌn̪d̪e	0	761	Near:761
20454	107_near	Near	MUNDARI	MUNDARI	nāṛēᶜʰ	nāṛēᶜʰ	n̪ ʌː ɽ eː c̚ h	mund1320		23.03	85.85		4 7 5 7 1 3	AXBYBC	NERECH	14	14.N.C 14.E.V 14.R.C 14.E.V 14.C.C 14.H.C	2.0 1.5 1.75 1.3 1.75 1.5	n̪ʌːɽeːc̚h	0	779	Near:779
20455	107_near	Near	KURKU	KURKU	mēran	mēran	m eː r ʌ n̪	kork1243		21.8358	77.5541		4 7 5 7 4	AXBYN	MEREN	13	13.M.C 13.E.V 13.R.C 13.E.V 13.N.c	2.0 1.5 1.75 1.3 0.8	meːrʌn̪	0	769	Near:769
20456	107_near	Near	KHARIA	KHARIA	hepad	hepad	h e p ʌ d̪	khar1287		22.3571	84.3922		3 7 1 7 1	AXBYN	HEPET	9	9.H.C 9.E.V 9.P.C 9.E.V 9.T.c	2.0 1.5 1.75 1.3 0.8	hepʌd̪	0	765	Near:765
20457	107_near	Near	JUANG	JUANG	hakå	hakå	h ʌ k ɔ	juan1238		21.2606	85.5845		3 7 1 7	AXBZ	HEKU	7	7.H.C 7.E.V 7.K.C 7.U.V	2.0 1.5 1.75 0.8	hʌkɔ	0	764	Near:764
20458	107_near	Near	SAVARA	SAVARA	aḍam	aḍam	ʌ ɖ ʌ m	sora1254		19.1213	84.19		7 1 7 4	XBYN	ETEM	18	18.E.V 18.T.C 18.E.V 18.M.c	1.5 1.75 1.3 0.8	ʌɖʌm	0	772	Near:772
20459	107_near	Near	GADABA	GADABA	ōḍōg	ōḍōg	oː ɖ oː g	bodo1267		18.3857	82.771		7 1 7 1	XBYN	UTUK	6	6.U.V 6.T.C 6.U.V 6.K.c	1.5 1.75 1.3 0.8	oːɖoːg	0	763	Near:763
20460	107_near	Near	GADABA	GADABA	ravugā	ravugā	r ʌ v u g ʌː	bodo1267		18.3857	82.771		5 7 3 7 1 7	AXBYBZ	REBYKE	6	6.R.C 6.E.V 6.B.C 6.Y.V 6.K.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	rʌvugʌː	0	778	Near:778
20474	107_near	Near	VIETNAMESE	VIETNAMESE	˨˩ gàn	gàn˨˩	g a n̪ ²¹	viet1252		20.681188	105.774071		1 7 4 8	AXLT	KAN3	23	23.K.C 23.A.V 23.N.c 23.3.T	1.6 3.0 1.1 1.0	gan̪²¹	0	776	Near:776
1516	9_nine	Nine	KHMER	KHMER	pràm buon	pràm buon	p r a m + b u o n̪	cent1989		12.0515	105.015		1 5 7 4 9 1 7 7 4	ACXN_AXYN	PRAM_PYUN	12	12.P.C 12.R.C 12.A.V 12.M.c 12._._ 12.P.C 12.Y.V 12.U.V 12.N.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.3 0.8	pram+buon̪	0	789	Nine:789
1517	9_nine	Nine	TALAINGWRITTEN	TALAING_WRITTEN	dachit	dachit	d̪ ʌ tʃ i t̪	monn1252		15.49394	98.122465		1 7 1 7 1	AXBYN	TETIT	22	22.T.C 22.E.V 22.T.C 22.I.V 22.T.c	2.0 1.5 1.75 1.3 0.8	d̪ʌtʃit̪	0	791	Nine:791
1520	9_nine	Nine	PALAUNG	PALAUNG	tīm	tīm	t̪ iː m	ruma1248		23.6404	97.3172		1 7 4	AXN	TIM	16	16.T.C 16.I.V 16.M.c	2.0 1.5 0.8	t̪iːm	0	783	Nine:783
1522	9_nine	Nine	DARANG	DARANG	lim	lim	l i m	ruch1235		21.6176	98.0915		5 7 4	AXN	LIM	4	4.L.C 4.I.V 4.M.c	2.0 1.5 0.8	lim	0	783	Nine:783
1523	9_nine	Nine	WA	WA	šàtim	šàtim	ʃ a t̪ i m	nucl1290		23.1024	99.108		3 7 1 7 4	AXBYN	SATIM	24	24.S.C 24.A.V 24.T.C 24.I.V 24.M.c	2.0 1.5 1.75 1.3 0.8	ʃat̪im	0	783	Nine:783
1524	9_nine	Nine	SON	SON	dim	dim	d̪ i m	sonn1238					1 7 4	AXN	TIM	20	20.T.C 20.I.V 20.M.c	2.0 1.5 0.8	d̪im	0	783	Nine:783
1525	9_nine	Nine	EN	EN	dim	dim	d̪ i m	ennn1242					1 7 4	AXN	TIM	5	5.T.C 5.I.V 5.M.c	2.0 1.5 0.8	d̪im	0	783	Nine:783
1526	9_nine	Nine	AMOK	A_MOK	n’tum	n’tum	n̪̊ t̪ u m	mokk1243		18.9117	99.5821		4 1 7 4	ACYN	NTYM	1	1.N.C 1.T.C 1.Y.V 1.M.c	2.0 1.5 1.3 0.8	n̪̊t̪um	0	783	Nine:783
1527	9_nine	Nine	DANAO	DANAO	ṯs̱en	ṯs̱en	ts e n̪	dana1252		20.4957	96.998		2 7 4	AXN	CEN	3	3.C.C 3.E.V 3.N.c	2.0 1.5 0.8	tsen̪	0	784	Nine:784
1528	9_nine	Nine	DANAO	DANAO	ṯs̱in	ṯs̱in	ts i n̪	dana1252		20.4957	96.998		2 7 4	AXN	CIN	3	3.C.C 3.I.V 3.N.c	2.0 1.5 0.8	tsin̪	0	784	Nine:784
1529	9_nine	Nine	YINRIANG	YIN_RIANG	tim	tim	t̪ i m	rian1261		24.0521	98.8333		1 7 4	AXN	TIM	26	26.T.C 26.I.V 26.M.c	2.0 1.5 0.8	t̪im	0	783	Nine:783
1530	9_nine	Nine	KHASISTANDARD	KHASI_STANDARD	k’ündāi	k’ündāi	kʰ y n̪ d̪ aːi	khas1269		24.977	91.9998		1 7 4 1 7	AXMBZ	KYNTA	10	10.K.C 10.Y.V 10.N.c 10.T.C 10.A.V	2.0 1.5 1.1 1.75 0.8	kʰyn̪d̪aːi	0	787	Nine:787
1531	9_nine	Nine	WAR	WAR	hünšüāi	hünšüāi	h y n̪ ʃ y aːi	warj1242		25.1154	91.6266		3 7 4 3 7 7	AXMBYZ	HYNSYA	25	25.H.C 25.Y.V 25.N.c 25.S.C 25.Y.V 25.A.V	2.0 1.5 1.1 1.75 1.3 0.8	hyn̪ʃyaːi	0	792	Nine:792
1532	9_nine	Nine	NICOBARESE	NICOBARESE	heǎṅ-hata	heǎṅ-hata	h e æ ŋ + h ʌ t̪ ʌ	cent1990		7.94812	93.3921		3 7 7 4 9 3 7 1 7	AXYN_AXBZ	HEEN_HETE	15	15.H.C 15.E.V 15.E.V 15.N.c 15._._ 15.H.C 15.E.V 15.T.C 15.E.V	2.0 1.5 1.3 0.8 0.0 2.0 1.5 1.75 0.8	heæŋ+hʌt̪ʌ	0	790	Nine:790
1533	9_nine	Nine	KHERWARISANTHALI	KHERWARI_SANTHALI	ārä	ārä	ʌː r ɛ	sant1410		25.0317	87.8185		7 5 7	XBZ	ERE	11	11.E.V 11.R.C 11.E.V	1.5 1.75 0.8	ʌːrɛ	0	788	Nine:788
1534	9_nine	Nine	MUNDARI	MUNDARI	are	are	ʌ r e	mund1320		23.03	85.85		7 5 7	XBZ	ERE	14	14.E.V 14.R.C 14.E.V	1.5 1.75 0.8	ʌre	0	788	Nine:788
1535	9_nine	Nine	KURKU	KURKU	ārē	ārē	ʌː r eː	kork1243		21.8358	77.5541		7 5 7	XBZ	ERE	13	13.E.V 13.R.C 13.E.V	1.5 1.75 0.8	ʌːreː	0	788	Nine:788
1536	9_nine	Nine	KHARIA	KHARIA	tomsiṅg	tomsiṅg	t̪ o m s i ŋ g	khar1287		22.3571	84.3922		1 7 4 3 7 4 1	AXMBYLN	TUMSINK	9	9.T.C 9.U.V 9.M.c 9.S.C 9.I.V 9.N.c 9.K.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	t̪omsiŋg	0	786	Nine:786
1537	9_nine	Nine	SAVARA	SAVARA	timji	timji	t̪ i m dʒ i	sora1254		19.1213	84.19		1 7 4 1 7	AXMBZ	TIMTI	18	18.T.C 18.I.V 18.M.c 18.T.C 18.I.V	2.0 1.5 1.1 1.75 0.8	t̪imdʒi	0	783	Nine:783
1538	9_nine	Nine	SAVARA	SAVARA	tiñji	tiñji	t̪ i ɲ dʒ i	sora1254		19.1213	84.19		1 7 4 1 7	AXMBZ	TINTI	18	18.T.C 18.I.V 18.N.c 18.T.C 18.I.V	2.0 1.5 1.1 1.75 0.8	t̪iɲdʒi	0	787	Nine:787
1539	9_nine	Nine	GADABA	GADABA	bāgu punza bōyi	bāgu punza bōyi	b ʌː g u + p u n̪ z ʌ + b oː j i	bodo1267		18.3857	82.771		1 7 1 7 9 1 7 4 3 7 9 1 7 6 7	AXBZ_AXMBZ_AXBZ	PEKY_PYNSE_PUJI	6	6.P.C 6.E.V 6.K.C 6.Y.V 6._._ 6.P.C 6.Y.V 6.N.c 6.S.C 6.E.V 6._._ 6.P.C 6.U.V 6.J.C 6.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	bʌːgu+pun̪zʌ+boːji	0	785	Nine:785
1551	9_nine	Nine	VIETNAMESE	VIETNAMESE	˦˥ chin	chin˦˥	tʃ i n̪ ⁴⁵	viet1252		20.681188	105.774071		1 7 4 8	AXLT	TIN2	23	23.T.C 23.I.V 23.N.c 23.2.T	1.6 3.0 1.1 1.0	tʃin̪⁴⁵	0	784	Nine:784
24360	117_no	No	KHMER	KHMER	tē	tē	t̪ eː	cent1989		12.0515	105.015		1 7	AX	TE	12	12.T.C 12.E.V	2.0 1.5	t̪eː	0	799	No:799
24361	117_no	No	TALAINGWRITTEN	TALAING_WRITTEN	hwa° seṅ	hwa° seṅ	h w ʌ + s e ŋ	monn1252		15.49394	98.122465		3 6 7 9 3 7 4	ACX_AXN	HWE_SEN	22	22.H.C 22.W.C 22.E.V 22._._ 22.S.C 22.E.V 22.N.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	hwʌ+seŋ	0	801	No:801
24362	117_no	No	TALAINGWRITTEN	TALAING_WRITTEN	hwa° mwai	hwa° mwai	h w ʌ + m w ai	monn1252		15.49394	98.122465		3 6 7 9 4 6 7	ACX_ACX	HWE_MWA	22	22.H.C 22.W.C 22.E.V 22._._ 22.M.C 22.W.C 22.A.V	2.0 1.5 1.5 0.0 2.0 1.5 1.5	hwʌ+mwai	0	801	No:801
24364	117_no	No	SAKAI	SAKAI	ñeh	ñeh	ɲ e h	seno1278					4 7 3	AXN	NEH	17	17.N.C 17.E.V 17.H.c	2.0 1.5 0.8	ɲeh	0	803	No:803
24365	117_no	No	SEMANG	SEMANG	meṅed	meṅed	m e ŋ e d̪	nort2682					4 7 4 7 1	AXBYN	MENET	19	19.M.C 19.E.V 19.N.C 19.E.V 19.T.c	2.0 1.5 1.75 1.3 0.8	meŋed̪	0	805	No:805
24366	117_no	No	SEMANG	SEMANG	niṅ	niṅ	n̪ i ŋ	nort2682					4 7 4	AXN	NIN	19	19.N.C 19.I.V 19.N.c	2.0 1.5 0.8	n̪iŋ	0	798	No:798
24367	117_no	No	PALAUNG	PALAUNG	kà mȫꭓ	kà mȫꭓ	k a + m øː x	ruma1248		23.6404	97.3172		1 7 9 4 7 3	AX_AXN	KA_MUG	16	16.K.C 16.A.V 16._._ 16.M.C 16.U.V 16.G.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+møːx	0	802	No:802
24368	117_no	No	PALAUNG	PALAUNG	ö ˨˦ ȫ	öȫ˨˦	ø øː ²⁴	ruma1248		23.6404	97.3172		7 7 8	XYT	UU2	16	16.U.V 16.U.V 16.2.T	3.0 3.0 1.0	øøː²⁴	0	809	No:809
24369	117_no	No	DANAO	DANAO	k^àkå k^àkå	k^àkå k^àkå	k a k ɔ + k a k ɔ	dana1252		20.4957	96.998		1 7 1 7 9 1 7 1 7	AXBZ_AXBZ	KAKU_KAKU	3	3.K.C 3.A.V 3.K.C 3.U.V 3._._ 3.K.C 3.A.V 3.K.C 3.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kakɔ+kakɔ	0	793	No:793
24370	117_no	No	KHASISTANDARD	KHASI_STANDARD	ēm	ēm	eː m	khas1269		24.977	91.9998		7 4	XN	EM	10	10.E.V 10.M.c	1.5 0.8	eːm	0	797	No:797
24371	117_no	No	WAR	WAR	ho°	ho°	h o	warj1242		25.1154	91.6266		3 7	AX	HU	25	25.H.C 25.U.V	2.0 1.5	ho	0	807	No:807
24372	117_no	No	NICOBARESE	NICOBARESE	hã-ã	hã-ã	h ã + ã	cent1990		7.94812	93.3921		3 7 9 7	AX_X	HA_A	15	15.H.C 15.A.V 15._._ 15.A.V	2.0 1.5 0.0 1.5	hã+ã	0	801	No:801
24373	117_no	No	KHERWARISANTHALI	KHERWARI_SANTHALI	bāṅ	bāṅ	b ʌː ŋ	sant1410		25.0317	87.8185		1 7 4	AXN	PEN	11	11.P.C 11.E.V 11.N.c	2.0 1.5 0.8	bʌːŋ	0	798	No:798
24374	117_no	No	MUNDARI	MUNDARI	kā	kā	k ʌː	mund1320		23.03	85.85		1 7	AX	KE	14	14.K.C 14.E.V	2.0 1.5	kʌː	0	800	No:800
24375	117_no	No	KURKU	KURKU	baṅg	baṅg	b ʌ ŋ g	kork1243		21.8358	77.5541		1 7 4 1	AXLN	PENK	13	13.P.C 13.E.V 13.N.c 13.K.c	2.0 1.5 1.1 0.8	bʌŋg	0	798	No:798
24376	117_no	No	KURKU	KURKU	hē-baṅg	hē-baṅg	h eː + b ʌ ŋ g	kork1243		21.8358	77.5541		3 7 9 1 7 4 1	AX_AXLN	HE_PENK	13	13.H.C 13.E.V 13._._ 13.P.C 13.E.V 13.N.c 13.K.c	2.0 1.5 0.0 2.0 1.5 1.1 0.8	heː+bʌŋg	0	798	No:798
24377	117_no	No	KHARIA	KHARIA	umbo	umbo	u m b o	khar1287		22.3571	84.3922		7 4 1 7	XMBZ	YMPU	9	9.Y.V 9.M.c 9.P.C 9.U.V	1.5 1.1 1.75 0.8	umbo	0	796	No:796
24378	117_no	No	JUANG	JUANG	nāu (Aryan)	nāu	n̪ ʌː u	juan1238		21.2606	85.5845		4 7 7	AXZ	NEY	7	7.N.C 7.E.V 7.Y.V	2.0 1.5 0.8	n̪ʌːu	0	795	No:795
24379	117_no	No	SAVARA	SAVARA	arji	arji	ʌ r dʒ i	sora1254		19.1213	84.19		7 5 1 7	XMBZ	ERTI	18	18.E.V 18.R.c 18.T.C 18.I.V	1.5 1.1 1.75 0.8	ʌrdʒi	0	804	No:804
24380	117_no	No	SAVARA	SAVARA	ejja	ejja	e dʒ dʒ ʌ	sora1254		19.1213	84.19		7 1 1 7	XMBZ	ETTE	18	18.E.V 18.T.c 18.T.C 18.E.V	1.5 1.1 1.75 0.8	edʒdʒʌ	0	810	No:810
24381	117_no	No	GADABA	GADABA	urāk	urāk	u r ʌː k	bodo1267		18.3857	82.771		7 5 7 1	XBYN	YREK	6	6.Y.V 6.R.C 6.E.V 6.K.c	1.5 1.75 1.3 0.8	urʌːk	0	794	No:794
24382	117_no	No	GADABA	GADABA	yīk	yīk	j iː k	bodo1267		18.3857	82.771		6 7 1	AXN	JIK	6	6.J.C 6.I.V 6.K.c	2.0 1.5 0.8	jiːk	0	808	No:808
