ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
55534	51_house	House	KOTA	KOTA	pei	pei	p ei	kota1263		11.4978	76.9387		1 7	AX	PE	10	10.P.C 10.E.V	2.0 1.5	pei	0	340	House:340
55535	51_house	House	KURUXORORAO	KURUX_OR_ORAO	eṛpā	eṛpā	e ɽ p ʌː	kuru1302		24.4644	86.4657		7 5 1 7	XMBZ	ERPE	12	12.E.V 12.R.c 12.P.C 12.E.V	1.5 1.1 1.75 0.8	eɽpʌː	0	340	House:340
55536	51_house	House	MALTOORMALER	MALTO_OR_MALER	aḍaθ	aḍaθ	ʌ ɖ ʌ θ	kuma1274		24.1217	87.2699		7 1 7 3	XBYN	ETED	14	14.E.V 14.T.C 14.E.V 14.D.c	1.5 1.75 1.3 0.8	ʌɖʌθ	0	341	House:341
55537	51_house	House	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	iḍu	iḍu	i ɖ u	kuii1252		19.2043	83.5859		7 1 7	XBZ	ITY	11	11.I.V 11.T.C 11.Y.V	1.5 1.75 0.8	iɖu	0	338	House:338
55538	51_house	House	KOLAMI	KOLAMI	ēllā	ēllā	eː l l ʌː	nort2699		20.1022	78.4934		7 5 5 7	XMBZ	ELLE	8	8.E.V 8.L.c 8.L.C 8.E.V	1.5 1.1 1.75 0.8	eːllʌː	0	339	House:339
55539	51_house	House	GONDI	GONDI	rōn	rōn	r oː n̪	sout2711		20.10446	80.27811		5 7 4	AXN	RUN	3	3.R.C 3.U.V 3.N.c	2.0 1.5 0.8	roːn̪	0	336	House:336
55540	51_house	House	TELUGU	TELUGU	illᵘ	illᵘ	i l l ŭ	telu1262		16.4529	78.7024		7 5 5 7	XMBZ	ILLY	16	16.I.V 16.L.c 16.L.C 16.Y.V	1.5 1.1 1.75 0.8	illŭ	0	339	House:339
55541	51_house	House	BRAHUI	BRAHUI	urā	urā	u r ʌː	brah1256		29.04	66.56		7 5 7	XBZ	YRE	2	2.Y.V 2.R.C 2.E.V	1.5 1.75 0.8	urʌː	0	336	House:336
26873	13_hundred	Hundred	TAMIL	TAMIL	nūr̤u	nūr̤u	n̪ uː ɻ u	tami1289		10.520219	78.825989		4 7 5 7	AXBZ	NYRY	15	15.N.C 15.Y.V 15.R.C 15.Y.V	2.0 1.5 1.75 0.8	n̪uːɻu	0	344	Hundred:344
26874	13_hundred	Hundred	KORAVA	KORAVA	nūr	nūr	n̪ uː r	yeru1240		17.3702	81.9748		4 7 5	AXN	NYR	9	9.N.C 9.Y.V 9.R.c	2.0 1.5 0.8	n̪uːr	0	344	Hundred:344
26875	13_hundred	Hundred	KAIKADI	KAIKADI	nūr	nūr	n̪ uː r	kaik1244		18.3859	76.0003		4 7 5	AXN	NYR	5	5.N.C 5.Y.V 5.R.c	2.0 1.5 0.8	n̪uːr	0	344	Hundred:344
26876	13_hundred	Hundred	IRULA	IRULA	nūru	nūru	n̪ uː r u	irul1243		12.70645	79.95209		4 7 5 7	AXBZ	NYRY	4	4.N.C 4.Y.V 4.R.C 4.Y.V	2.0 1.5 1.75 0.8	n̪uːru	0	344	Hundred:344
26877	13_hundred	Hundred	MALAYALAM	MALAYALAM	nūr̤u	nūr̤u	n̪ uː ɻ u	mala1464		9.59208	76.7651		4 7 5 7	AXBZ	NYRY	13	13.N.C 13.Y.V 13.R.C 13.Y.V	2.0 1.5 1.75 0.8	n̪uːɻu	0	344	Hundred:344
26878	13_hundred	Hundred	KANARESE	KANARESE	nūru	nūru	n̪ uː r u	nucl1305		13.5878	76.1198		4 7 5 7	AXBZ	NYRY	6	6.N.C 6.Y.V 6.R.C 6.Y.V	2.0 1.5 1.75 0.8	n̪uːru	0	344	Hundred:344
26879	13_hundred	Hundred	BADAGA	BADAGA	nuru	nuru	n̪ u r u	bada1257		11.3094	76.5974		4 7 5 7	AXBZ	NYRY	1	1.N.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	n̪uru	0	344	Hundred:344
26880	13_hundred	Hundred	KODAGU	KODAGU	nūrü	nūrü	n̪ uː r y	koda1255		12.2443	75.9161		4 7 5 7	AXBZ	NYRY	7	7.N.C 7.Y.V 7.R.C 7.Y.V	2.0 1.5 1.75 0.8	n̪uːry	0	344	Hundred:344
26881	13_hundred	Hundred	TULU	TULU	nūdu	nūdu	n̪ uː d̪ u	tulu1258		12.8114	75.2651		4 7 1 7	AXBZ	NYTY	18	18.N.C 18.Y.V 18.T.C 18.Y.V	2.0 1.5 1.75 0.8	n̪uːd̪u	0	344	Hundred:344
26882	13_hundred	Hundred	TODA	TODA	vaddnūr	vaddnūr	v ʌ d̪ d̪ n̪ uː r	toda1252		11.4184	77.0168		3 7 1 1 4 7 5	AXMBCYN	BETTNYR	17	17.B.C 17.E.V 17.T.c 17.T.C 17.N.C 17.Y.V 17.R.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	vʌd̪d̪n̪uːr	0	348	Hundred:348
26883	13_hundred	Hundred	KOTA	KOTA	nūr	nūr	n̪ uː r	kota1263		11.4978	76.9387		4 7 5	AXN	NYR	10	10.N.C 10.Y.V 10.R.c	2.0 1.5 0.8	n̪uːr	0	344	Hundred:344
26884	13_hundred	Hundred	KURUXORORAO	KURUX_OR_ORAO	oṇḍ sai	oṇḍ sai	o ɳ ɖ + s ai	kuru1302		24.4644	86.4657		7 4 1 9 3 7	XLN_AX	UNT_SA	12	12.U.V 12.N.c 12.T.c 12._._ 12.S.C 12.A.V	1.5 1.1 0.8 0.0 2.0 1.5	oɳɖ+sai	0	347	Hundred:347
26885	13_hundred	Hundred	MALTOORMALER	MALTO_OR_MALER	pach kōṛi	pach kōṛi	p ʌ tʃ + k oː ɽ i	kuma1274		24.1217	87.2699		1 7 1 9 1 7 5 7	AXN_AXBZ	PET_KURI	14	14.P.C 14.E.V 14.T.c 14._._ 14.K.C 14.U.V 14.R.C 14.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	pʌtʃ+koːɽi	0	346	Hundred:346
26886	13_hundred	Hundred	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	pā̃su kaḍi	pā̃su kaḍi	p ãː s u + k ʌ ɖ i	kuii1252		19.2043	83.5859		1 7 3 7 9 1 7 1 7	AXBZ_AXBZ	PASY_KETI	11	11.P.C 11.A.V 11.S.C 11.Y.V 11._._ 11.K.C 11.E.V 11.T.C 11.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	pãːsu+kʌɖi	0	346	Hundred:346
26887	13_hundred	Hundred	GONDI	GONDI	nur	nur	n̪ u r	sout2711		20.10446	80.27811		4 7 5	AXN	NYR	3	3.N.C 3.Y.V 3.R.c	2.0 1.5 0.8	n̪ur	0	344	Hundred:344
26888	13_hundred	Hundred	TELUGU	TELUGU	nūru	nūru	n̪ uː r u	telu1262		16.4529	78.7024		4 7 5 7	AXBZ	NYRY	16	16.N.C 16.Y.V 16.R.C 16.Y.V	2.0 1.5 1.75 0.8	n̪uːru	0	344	Hundred:344
26889	13_hundred	Hundred	BRAHUI	BRAHUI	sad (Aryan)	sad	s ʌ d̪	brah1256		29.04	66.56		3 7 1	AXN	SET	2	2.S.C 2.E.V 2.T.c	2.0 1.5 0.8	sʌd̪	0	345	Hundred:345
27326	14_i	I	TAMIL	TAMIL	nāṉ	nāṉ	n̪ ʌː n	tami1289		10.520219	78.825989		4 7 4	AXN	NEN	15	15.N.C 15.E.V 15.N.c	2.0 1.5 0.8	n̪ʌːn	0	349	I:349
27327	14_i	I	KORAVA	KORAVA	nā	nā	n̪ ʌː	yeru1240		17.3702	81.9748		4 7	AX	NE	9	9.N.C 9.E.V	2.0 1.5	n̪ʌː	0	349	I:349
27328	14_i	I	KORAVA	KORAVA	nānu	nānu	n̪ ʌː n̪ u	yeru1240		17.3702	81.9748		4 7 4 7	AXBZ	NENY	9	9.N.C 9.E.V 9.N.C 9.Y.V	2.0 1.5 1.75 0.8	n̪ʌːn̪u	0	349	I:349
27329	14_i	I	KAIKADI	KAIKADI	nān	nān	n̪ ʌː n̪	kaik1244		18.3859	76.0003		4 7 4	AXN	NEN	5	5.N.C 5.E.V 5.N.c	2.0 1.5 0.8	n̪ʌːn̪	0	349	I:349
27330	14_i	I	KAIKADI	KAIKADI	nā	nā	n̪ ʌː	kaik1244		18.3859	76.0003		4 7	AX	NE	5	5.N.C 5.E.V	2.0 1.5	n̪ʌː	0	349	I:349
27331	14_i	I	IRULA	IRULA	nānu	nānu	n̪ ʌː n̪ u	irul1243		12.70645	79.95209		4 7 4 7	AXBZ	NENY	4	4.N.C 4.E.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	n̪ʌːn̪u	0	349	I:349
27332	14_i	I	IRULA	IRULA	nā	nā	n̪ ʌː	irul1243		12.70645	79.95209		4 7	AX	NE	4	4.N.C 4.E.V	2.0 1.5	n̪ʌː	0	349	I:349
27333	14_i	I	MALAYALAM	MALAYALAM	ñān	ñān	ɲ ʌː n̪	mala1464		9.59208	76.7651		4 7 4	AXN	NEN	13	13.N.C 13.E.V 13.N.c	2.0 1.5 0.8	ɲʌːn̪	0	349	I:349
27334	14_i	I	KANARESE	KANARESE	nā(nu)	nā	n̪ ʌː	nucl1305		13.5878	76.1198		4 7	AX	NE	6	6.N.C 6.E.V	2.0 1.5	n̪ʌː	0	349	I:349
27335	14_i	I	BADAGA	BADAGA	nānu	nānu	n̪ ʌː n̪ u	bada1257		11.3094	76.5974		4 7 4 7	AXBZ	NENY	1	1.N.C 1.E.V 1.N.C 1.Y.V	2.0 1.5 1.75 0.8	n̪ʌːn̪u	0	349	I:349
27336	14_i	I	BADAGA	BADAGA	na	na	n̪ ʌ	bada1257		11.3094	76.5974		4 7	AX	NE	1	1.N.C 1.E.V	2.0 1.5	n̪ʌ	0	349	I:349
27337	14_i	I	KODAGU	KODAGU	nānü	nānü	n̪ ʌː n̪ y	koda1255		12.2443	75.9161		4 7 4 7	AXBZ	NENY	7	7.N.C 7.E.V 7.N.C 7.Y.V	2.0 1.5 1.75 0.8	n̪ʌːn̪y	0	349	I:349
27338	14_i	I	KODAGU	KODAGU	nā	nā	n̪ ʌː	koda1255		12.2443	75.9161		4 7	AX	NE	7	7.N.C 7.E.V	2.0 1.5	n̪ʌː	0	349	I:349
27339	14_i	I	TULU	TULU	yānü	yānü	j ʌː n̪ y	tulu1258		12.8114	75.2651		6 7 4 7	AXBZ	JENY	18	18.J.C 18.E.V 18.N.C 18.Y.V	2.0 1.5 1.75 0.8	jʌːn̪y	0	349	I:349
27340	14_i	I	TODA	TODA	ān	ān	ʌː n̪	toda1252		11.4184	77.0168		7 4	XN	EN	17	17.E.V 17.N.c	1.5 0.8	ʌːn̪	0	349	I:349
27341	14_i	I	TODA	TODA	ānu	ānu	ʌː n̪ u	toda1252		11.4184	77.0168		7 4 7	XBZ	ENY	17	17.E.V 17.N.C 17.Y.V	1.5 1.75 0.8	ʌːn̪u	0	349	I:349
27342	14_i	I	KOTA	KOTA	āne	āne	ʌː n̪ e	kota1263		11.4978	76.9387		7 4 7	XBZ	ENE	10	10.E.V 10.N.C 10.E.V	1.5 1.75 0.8	ʌːn̪e	0	349	I:349
27343	14_i	I	KURUXORORAO	KURUX_OR_ORAO	ēn	ēn	eː n̪	kuru1302		24.4644	86.4657		7 4	XN	EN	12	12.E.V 12.N.c	1.5 0.8	eːn̪	0	349	I:349
27344	14_i	I	MALTOORMALER	MALTO_OR_MALER	ēn	ēn	eː n̪	kuma1274		24.1217	87.2699		7 4	XN	EN	14	14.E.V 14.N.c	1.5 0.8	eːn̪	0	349	I:349
27345	14_i	I	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	ānu	ānu	ʌː n̪ u	kuii1252		19.2043	83.5859		7 4 7	XBZ	ENY	11	11.E.V 11.N.C 11.Y.V	1.5 1.75 0.8	ʌːn̪u	0	349	I:349
27346	14_i	I	KOLAMI	KOLAMI	an (?)	an	ʌ n̪	nort2699		20.1022	78.4934		7 4	XN	EN	8	8.E.V 8.N.c	1.5 0.8	ʌn̪	0	349	I:349
27347	14_i	I	GONDI	GONDI	anā	anā	ʌ n̪ ʌː	sout2711		20.10446	80.27811		7 4 7	XBZ	ENE	3	3.E.V 3.N.C 3.E.V	1.5 1.75 0.8	ʌn̪ʌː	0	349	I:349
27348	14_i	I	GONDI	GONDI	annā	annā	ʌ n̪ n̪ ʌː	sout2711		20.10446	80.27811		7 4 4 7	XMBZ	ENNE	3	3.E.V 3.N.c 3.N.C 3.E.V	1.5 1.1 1.75 0.8	ʌn̪n̪ʌː	0	349	I:349
27349	14_i	I	GONDI	GONDI	nannā	nannā	n̪ ʌ n̪ n̪ ʌː	sout2711		20.10446	80.27811		4 7 4 4 7	AXMBZ	NENNE	3	3.N.C 3.E.V 3.N.c 3.N.C 3.E.V	2.0 1.5 1.1 1.75 0.8	n̪ʌn̪n̪ʌː	0	349	I:349
27350	14_i	I	TELUGU	TELUGU	nēnu	nēnu	n̪ eː n̪ u	telu1262		16.4529	78.7024		4 7 4 7	AXBZ	NENY	16	16.N.C 16.E.V 16.N.C 16.Y.V	2.0 1.5 1.75 0.8	n̪eːn̪u	0	349	I:349
27351	14_i	I	BRAHUI	BRAHUI	ī	ī	iː	brah1256		29.04	66.56		7	X	I	2	2.I.V	1.5	iː	0	350	I:350
52413	38_iron	Iron	TAMIL	TAMIL	irumbᵘ	irumbᵘ	i r u m b ŭ	tami1289		10.520219	78.825989		7 5 7 4 1 7	XBYMBZ	IRYMPY	15	15.I.V 15.R.C 15.Y.V 15.M.c 15.P.C 15.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	irumbŭ	0	354	Iron:354
52414	38_iron	Iron	KORAVA	KORAVA	k’abbiṇ	k’abbiṇ	kʰ ʌ b b i ɳ	yeru1240		17.3702	81.9748		1 7 1 1 7 4	AXMBYN	KEPPIN	9	9.K.C 9.E.V 9.P.c 9.P.C 9.I.V 9.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kʰʌbbiɳ	0	351	Iron:351
52415	38_iron	Iron	KAIKADI	KAIKADI	lōkaṇḍa	lōkaṇḍa	l oː k ʌ ɳ ɖ ʌ	kaik1244		18.3859	76.0003		5 7 1 7 4 1 7	AXBYMBZ	LUKENTE	5	5.L.C 5.U.V 5.K.C 5.E.V 5.N.c 5.T.C 5.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	loːkʌɳɖʌ	0	355	Iron:355
52416	38_iron	Iron	IRULA	IRULA	irumbu	irumbu	i r u m b u	irul1243		12.70645	79.95209		7 5 7 4 1 7	XBYMBZ	IRYMPY	4	4.I.V 4.R.C 4.Y.V 4.M.c 4.P.C 4.Y.V	1.5 1.75 1.3 1.1 1.75 0.8	irumbu	0	354	Iron:354
52417	38_iron	Iron	MALAYALAM	MALAYALAM	irimbᵃ	irimbᵃ	i r i m b ă	mala1464		9.59208	76.7651		7 5 7 4 1 7	XBYMBZ	IRIMPA	13	13.I.V 13.R.C 13.I.V 13.M.c 13.P.C 13.A.V	1.5 1.75 1.3 1.1 1.75 0.8	irimbă	0	354	Iron:354
52418	38_iron	Iron	KANARESE	KANARESE	kabbiṇᵃ	kabbiṇᵃ	k ʌ b b i ɳ ă	nucl1305		13.5878	76.1198		1 7 1 1 7 4 7	AXMBYBZ	KEPPINA	6	6.K.C 6.E.V 6.P.c 6.P.C 6.I.V 6.N.C 6.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kʌbbiɳă	0	351	Iron:351
52419	38_iron	Iron	BADAGA	BADAGA	kabbuṇa	kabbuṇa	k ʌ b b u ɳ ʌ	bada1257		11.3094	76.5974		1 7 1 1 7 4 7	AXMBYBZ	KEPPYNE	1	1.K.C 1.E.V 1.P.c 1.P.C 1.Y.V 1.N.C 1.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kʌbbuɳʌ	0	351	Iron:351
52420	38_iron	Iron	TULU	TULU	kaṛba	kaṛba	k ʌ ɽ b ʌ	tulu1258		12.8114	75.2651		1 7 5 1 7	AXMBZ	KERPE	18	18.K.C 18.E.V 18.R.c 18.P.C 18.E.V	2.0 1.5 1.1 1.75 0.8	kʌɽbʌ	0	351	Iron:351
52421	38_iron	Iron	TODA	TODA	kabbun	kabbun	k ʌ b b u n̪	toda1252		11.4184	77.0168		1 7 1 1 7 4	AXMBYN	KEPPYN	17	17.K.C 17.E.V 17.P.c 17.P.C 17.Y.V 17.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kʌbbun̪	0	361	Iron:361
52422	38_iron	Iron	KOTA	KOTA	ibbe	ibbe	i b b e	kota1263		11.4978	76.9387		7 1 1 7	XMBZ	IPPE	10	10.I.V 10.P.c 10.P.C 10.E.V	1.5 1.1 1.75 0.8	ibbe	0	356	Iron:356
52423	38_iron	Iron	KURUXORORAO	KURUX_OR_ORAO	pannā	pannā	p ʌ n̪ n̪ ʌː	kuru1302		24.4644	86.4657		1 7 4 4 7	AXMBZ	PENNE	12	12.P.C 12.E.V 12.N.c 12.N.C 12.E.V	2.0 1.5 1.1 1.75 0.8	pʌn̪n̪ʌː	0	358	Iron:358
52424	38_iron	Iron	MALTOORMALER	MALTO_OR_MALER	lohaθ (Aryan)	lohaθ	l o h ʌ θ	kuma1274		24.1217	87.2699		5 7 3 7 3	AXBYN	LUHED	14	14.L.C 14.U.V 14.H.C 14.E.V 14.D.c	2.0 1.5 1.75 1.3 0.8	lohʌθ	0	359	Iron:359
52425	38_iron	Iron	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	luhā (Aryan)	luhā	l u h ʌː	kuii1252		19.2043	83.5859		5 7 3 7	AXBZ	LYHE	11	11.L.C 11.Y.V 11.H.C 11.E.V	2.0 1.5 1.75 0.8	luhʌː	0	357	Iron:357
52426	38_iron	Iron	KOLAMI	KOLAMI	lokand (?)	lokand	l o k ʌ n̪ d̪	nort2699		20.1022	78.4934		5 7 1 7 4 1	AXBYLN	LUKENT	8	8.L.C 8.U.V 8.K.C 8.E.V 8.N.c 8.T.c	2.0 1.5 1.75 1.3 1.1 0.8	lokʌn̪d̪	0	355	Iron:355
52427	38_iron	Iron	GONDI	GONDI	kachchī	kachchī	k ʌ tʃ tʃ iː	sout2711		20.10446	80.27811		1 7 1 1 7	AXMBZ	KETTI	3	3.K.C 3.E.V 3.T.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	kʌtʃtʃiː	0	353	Iron:353
52428	38_iron	Iron	TELUGU	TELUGU	inumᵘ	inumᵘ	i n̪ u m ŭ	telu1262		16.4529	78.7024		7 4 7 4 7	XBYBZ	INYMY	16	16.I.V 16.N.C 16.Y.V 16.M.C 16.Y.V	1.5 1.75 1.3 1.75 0.8	in̪umŭ	0	360	Iron:360
52429	38_iron	Iron	BRAHUI	BRAHUI	āhin (Aryan)	āhin	ʌː h i n̪	brah1256		29.04	66.56		7 3 7 4	XBYN	EHIN	2	2.E.V 2.H.C 2.I.V 2.N.c	1.5 1.75 1.3 0.8	ʌːhin̪	0	352	Iron:352
8854	73_man	Man	TAMIL	TAMIL	maṉidaṉ	maṉidaṉ	m ʌ n i d̪ ʌ n	tami1289		10.520219	78.825989		4 7 4 7 1 7 4	AXBYBYN	MENITEN	15	15.M.C 15.E.V 15.N.C 15.I.V 15.T.C 15.E.V 15.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	mʌnid̪ʌn	0	365	Man:365
8855	73_man	Man	KORAVA	KORAVA	manusu (Aryan)	manusu	m ʌ n̪ u s u	yeru1240		17.3702	81.9748		4 7 4 7 3 7	AXBYBZ	MENYSY	9	9.M.C 9.E.V 9.N.C 9.Y.V 9.S.C 9.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	mʌn̪usu	0	364	Man:364
8856	73_man	Man	KAIKADI	KAIKADI	urāpāi	urāpāi	u r ʌː p aːi	kaik1244		18.3859	76.0003		7 5 7 1 7	XBYBZ	YREPA	5	5.Y.V 5.R.C 5.E.V 5.P.C 5.A.V	1.5 1.75 1.3 1.75 0.8	urʌːpaːi	0	366	Man:366
8857	73_man	Man	IRULA	IRULA	maniša (Aryan)	maniša	m ʌ n̪ i ʃ ʌ	irul1243		12.70645	79.95209		4 7 4 7 3 7	AXBYBZ	MENISE	4	4.M.C 4.E.V 4.N.C 4.I.V 4.S.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	mʌn̪iʃʌ	0	365	Man:365
8858	73_man	Man	MALAYALAM	MALAYALAM	āḷ	āḷ	ʌː ɭ	mala1464		9.59208	76.7651		7 5	XN	EL	13	13.E.V 13.L.c	1.5 0.8	ʌːɭ	0	362	Man:362
8859	73_man	Man	KANARESE	KANARESE	manuṣyᵃ (Aryan)	manuṣyᵃ	m ʌ n̪ u ʂ j ă	nucl1305		13.5878	76.1198		4 7 4 7 3 6 7	AXBYBCZ	MENYSJA	6	6.M.C 6.E.V 6.N.C 6.Y.V 6.S.C 6.J.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	mʌn̪uʂjă	0	364	Man:364
8860	73_man	Man	BADAGA	BADAGA	ālu	ālu	ʌː l u	bada1257		11.3094	76.5974		7 5 7	XBZ	ELY	1	1.E.V 1.L.C 1.Y.V	1.5 1.75 0.8	ʌːlu	0	362	Man:362
8861	73_man	Man	KODAGU	KODAGU	mānus (Aryan)	mānus	m ʌː n̪ u s	koda1255		12.2443	75.9161		4 7 4 7 3	AXBYN	MENYS	7	7.M.C 7.E.V 7.N.C 7.Y.V 7.S.c	2.0 1.5 1.75 1.3 0.8	mʌːn̪us	0	367	Man:367
8862	73_man	Man	TULU	TULU	āl^ü	āl^ü	ʌː l y	tulu1258		12.8114	75.2651		7 5 7	XBZ	ELY	18	18.E.V 18.L.C 18.Y.V	1.5 1.75 0.8	ʌːly	0	362	Man:362
8863	73_man	Man	TULU	TULU	naramāni	naramāni	n̪ ʌ r ʌ m ʌː n̪ i	tulu1258		12.8114	75.2651		4 7 5 7 4 7 4 7	AXBYBYBZ	NEREMENI	18	18.N.C 18.E.V 18.R.C 18.E.V 18.M.C 18.E.V 18.N.C 18.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	n̪ʌrʌmʌːn̪i	0	369	Man:369
8864	73_man	Man	TODA	TODA	āl	āl	ʌː l	toda1252		11.4184	77.0168		7 5	XN	EL	17	17.E.V 17.L.c	1.5 0.8	ʌːl	0	362	Man:362
8865	73_man	Man	KOTA	KOTA	āle	āle	ʌː l e	kota1263		11.4978	76.9387		7 5 7	XBZ	ELE	10	10.E.V 10.L.C 10.E.V	1.5 1.75 0.8	ʌːle	0	362	Man:362
8866	73_man	Man	KOTA	KOTA	manijon (Aryan)	manijon	m ʌ n̪ i dʒ o n̪	kota1263		11.4978	76.9387		4 7 4 7 1 7 4	AXBYBYN	MENITUN	10	10.M.C 10.E.V 10.N.C 10.I.V 10.T.C 10.U.V 10.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	mʌn̪idʒon̪	0	365	Man:365
8867	73_man	Man	KURUXORORAO	KURUX_OR_ORAO	āl	āl	ʌː l	kuru1302		24.4644	86.4657		7 5	XN	EL	12	12.E.V 12.L.c	1.5 0.8	ʌːl	0	362	Man:362
8868	73_man	Man	MALTOORMALER	MALTO_OR_MALER	muṛse	muṛse	m u ɽ s e	kuma1274		24.1217	87.2699		4 7 5 3 7	AXMBZ	MYRSE	14	14.M.C 14.Y.V 14.R.c 14.S.C 14.E.V	2.0 1.5 1.1 1.75 0.8	muɽse	0	364	Man:364
8869	73_man	Man	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	mnēhēñju	mnēhēñju	m n̪ eː h eː ɲ dʒ u	kuii1252		19.2043	83.5859		4 4 7 3 7 4 1 7	ACYBYMBZ	MNEHENTY	11	11.M.C 11.N.C 11.E.V 11.H.C 11.E.V 11.N.c 11.T.C 11.Y.V	2.0 1.5 1.3 1.75 1.3 1.1 1.75 0.8	mn̪eːheːɲdʒu	0	368	Man:368
8870	73_man	Man	KOLAMI	KOLAMI	peddā	peddā	p e d̪ d̪ ʌː	nort2699		20.1022	78.4934		1 7 1 1 7	AXMBZ	PETTE	8	8.P.C 8.E.V 8.T.c 8.T.C 8.E.V	2.0 1.5 1.1 1.75 0.8	ped̪d̪ʌː	0	363	Man:363
8871	73_man	Man	GONDI	GONDI	mansāl	mansāl	m ʌ n̪ s ʌː l	sout2711		20.10446	80.27811		4 7 4 3 7 5	AXMBYN	MENSEL	3	3.M.C 3.E.V 3.N.c 3.S.C 3.E.V 3.L.c	2.0 1.5 1.1 1.75 1.3 0.8	mʌn̪sʌːl	0	364	Man:364
8872	73_man	Man	TELUGU	TELUGU	manišⁱ (Aryan)	manišⁱ	m ʌ n̪ i ʃ ĭ	telu1262		16.4529	78.7024		4 7 4 7 3 7	AXBYBZ	MENISI	16	16.M.C 16.E.V 16.N.C 16.I.V 16.S.C 16.I.V	2.0 1.5 1.75 1.3 1.75 0.8	mʌn̪iʃĭ	0	364	Man:364
8873	73_man	Man	BRAHUI	BRAHUI	bandaɣ (Aryan)	bandaɣ	b ʌ n̪ d̪ ʌ ɣ	brah1256		29.04	66.56		1 7 4 1 7 3	AXMBYN	PENTEG	2	2.P.C 2.E.V 2.N.c 2.T.C 2.E.V 2.G.c	2.0 1.5 1.1 1.75 1.3 0.8	bʌn̪d̪ʌɣ	0	363	Man:363
12071	81_mare	Mare	TAMIL	TAMIL	peṇ kudirei	peṇ kudirei	p e ɳ + k u d̪ i r ei	tami1289		10.520219	78.825989		1 7 4 9 1 7 1 7 5 7	AXN_AXBYBZ	PEN_KYTIRE	15	15.P.C 15.E.V 15.N.c 15._._ 15.K.C 15.Y.V 15.T.C 15.I.V 15.R.C 15.E.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	peɳ+kud̪irei	0	370	Mare:370
12072	81_mare	Mare	KORAVA	KORAVA	paṭ kudri	paṭ kudri	p ʌ ʈ + k u d̪ r i	yeru1240		17.3702	81.9748		1 7 1 9 1 7 1 5 7	AXN_AXBCZ	PET_KYTRI	9	9.P.C 9.E.V 9.T.c 9._._ 9.K.C 9.Y.V 9.T.C 9.R.C 9.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.5 0.8	pʌʈ+kud̪ri	0	370	Mare:370
12073	81_mare	Mare	KAIKADI	KAIKADI	p’aṭṭad k’udrī	p’aṭṭad k’udrī	pʰ ʌ ʈ ʈ ʌ d̪ + kʰ u d̪ r iː	kaik1244		18.3859	76.0003		1 7 1 1 7 1 9 1 7 1 5 7	AXMBYN_AXBCZ	PETTET_KYTRI	5	5.P.C 5.E.V 5.T.c 5.T.C 5.E.V 5.T.c 5._._ 5.K.C 5.Y.V 5.T.C 5.R.C 5.I.V	2.0 1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.5 0.8	pʰʌʈʈʌd̪+kʰud̪riː	0	370	Mare:370
12074	81_mare	Mare	MALAYALAM	MALAYALAM	peṇ kudriᵃ	peṇ kudriᵃ	p e ɳ + k u d̪ r i ă	mala1464		9.59208	76.7651		1 7 4 9 1 7 1 5 7 7	AXN_AXBCYZ	PEN_KYTRIA	13	13.P.C 13.E.V 13.N.c 13._._ 13.K.C 13.Y.V 13.T.C 13.R.C 13.I.V 13.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.5 1.3 0.8	peɳ+kud̪riă	0	370	Mare:370
