# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
56448	54_camel	Camel	KAIKADI	KAIKADI	vāṇṭi	vāṇṭi	ʋ ʌː ɳ ʈ i	kaik1244		18.3859	76.0003	
56449	54_camel	Camel	MALAYALAM	MALAYALAM	oṭṭagam	oṭṭagam	o ʈ ʈ ʌ g ʌ m	mala1464		9.59208	76.7651	
56450	54_camel	Camel	KANARESE	KANARESE	oṇṭᵉ	oṇṭᵉ	o ɳ ʈ ĕ	nucl1305		13.5878	76.1198	
56451	54_camel	Camel	BADAGA	BADAGA	voṭṭe	voṭṭe	ʋ o ʈ ʈ e	bada1257		11.3094	76.5974	
56452	54_camel	Camel	TULU	TULU	voṇṭe	voṇṭe	ʋ o ɳ ʈ e	tulu1258		12.8114	75.2651	
56453	54_camel	Camel	TODA	TODA	voṭṭe	voṭṭe	ʋ o ʈ ʈ e	toda1252		11.4184	77.0168	
56454	54_camel	Camel	KURUXORORAO	KURUX_OR_ORAO	uṇṭ	uṇṭ	u ɳ ʈ	kuru1302		24.4644	86.4657	
56455	54_camel	Camel	MALTOORMALER	MALTO_OR_MALER	uṭeθ	uṭeθ	u ʈ e θ	kuma1274		24.1217	87.2699	
56456	54_camel	Camel	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	ōṭo	ōṭo	oː ʈ o	kuii1252		19.2043	83.5859	
56457	54_camel	Camel	KOLAMI	KOLAMI	lōṭṭī	lōṭṭī	l oː ʈ ʈ iː	nort2699		20.1022	78.4934	
56458	54_camel	Camel	GONDI	GONDI	uṭṭum	uṭṭum	u ʈ ʈ u m	sout2711		20.10446	80.27811	
56459	54_camel	Camel	TELUGU	TELUGU	loṭṭipiṭṭᵃ	loṭṭipiṭṭᵃ	l o ʈ ʈ i p i ʈ ʈ ă	telu1262		16.4529	78.7024	
56460	54_camel	Camel	BRAHUI	BRAHUI	huch	huch	h u tʃ	brah1256		29.04	66.56	
#
57645	57_cat	Cat	TAMIL	TAMIL	pūṉei	pūṉei	p uː n ei	tami1289		10.520219	78.825989	
57646	57_cat	Cat	KORAVA	KORAVA	pūni	pūni	p uː n̪ i	yeru1240		17.3702	81.9748	
57647	57_cat	Cat	KAIKADI	KAIKADI	p’ūni	p’ūni	pʱ uː n̪ i	kaik1244		18.3859	76.0003	
57648	57_cat	Cat	IRULA	IRULA	pūnē	pūnē	p uː n̪ eː	irul1243		12.70645	79.95209	
57649	57_cat	Cat	MALAYALAM	MALAYALAM	pūchchᵃ	pūchchᵃ	p uː tʃ tʃ ă	mala1464		9.59208	76.7651	
57650	57_cat	Cat	KANARESE	KANARESE	bekkᵘ	bekkᵘ	b e k k ŭ	nucl1305		13.5878	76.1198	
57651	57_cat	Cat	BADAGA	BADAGA	kotti	kotti	k o t̪ t̪ i	bada1257		11.3094	76.5974	
57652	57_cat	Cat	TULU	TULU	puchche	puchche	p u tʃ tʃ e	tulu1258		12.8114	75.2651	
57653	57_cat	Cat	TODA	TODA	kotti	kotti	k o t̪ t̪ i	toda1252		11.4184	77.0168	
57654	57_cat	Cat	KOTA	KOTA	pīsē	pīsē	p iː s eː	kota1263		11.4978	76.9387	
57655	57_cat	Cat	KURUXORORAO	KURUX_OR_ORAO	berꭓā	berꭓā	b e r x ʌː	kuru1302		24.4644	86.4657	
57656	57_cat	Cat	MALTOORMALER	MALTO_OR_MALER	bergeθ	bergeθ	b e r g e θ	kuma1274		24.1217	87.2699	
57657	57_cat	Cat	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	mēõ	mēõ	m eː õ	kuii1252		19.2043	83.5859	
57658	57_cat	Cat	KOLAMI	KOLAMI	pillī (? Aryan)	pillī	p i l l iː	nort2699		20.1022	78.4934	
57659	57_cat	Cat	GONDI	GONDI	bōkā	bōkā	b oː k ʌː	sout2711		20.10446	80.27811	
57660	57_cat	Cat	TELUGU	TELUGU	pillⁱ	pillⁱ	p i l l ĭ	telu1262		16.4529	78.7024	
57661	57_cat	Cat	BRAHUI	BRAHUI	pišī (Aryan)	pišī	p i ʃ iː	brah1256		29.04	66.56	
#
10210	76_child	Child	TAMIL	TAMIL	piḷḷei	piḷḷei	p i ɭ ɭ ei	tami1289		10.520219	78.825989	
10211	76_child	Child	KORAVA	KORAVA	guṇṭ	guṇṭ	g u ɳ ʈ	yeru1240		17.3702	81.9748	
10212	76_child	Child	KAIKADI	KAIKADI	guṇṭi	guṇṭi	g u ɳ ʈ i	kaik1244		18.3859	76.0003	
10213	76_child	Child	IRULA	IRULA	pūllē	pūllē	p uː l l eː	irul1243		12.70645	79.95209	
10214	76_child	Child	MALAYALAM	MALAYALAM	kuṭṭⁱ	kuṭṭⁱ	k u ʈ ʈ ĭ	mala1464		9.59208	76.7651	
10215	76_child	Child	KANARESE	KANARESE	kūsᵘ	kūsᵘ	k uː s ŭ	nucl1305		13.5878	76.1198	
10216	76_child	Child	BADAGA	BADAGA	kūju	kūju	k uː dʑ u	bada1257		11.3094	76.5974	
10217	76_child	Child	BADAGA	BADAGA	kusu	kusu	k u s u	bada1257		11.3094	76.5974	
10218	76_child	Child	TULU	TULU	bāle	bāle	b ʌː l e	tulu1258		12.8114	75.2651	
10219	76_child	Child	TODA	TODA	pōpan	pōpan	p oː p ʌ n̪	toda1252		11.4184	77.0168	
10220	76_child	Child	TODA	TODA	enne	enne	e n̪ n̪ e	toda1252		11.4184	77.0168	
10221	76_child	Child	KOTA	KOTA	māgē	māgē	m ʌː g eː	kota1263		11.4978	76.9387	
10222	76_child	Child	KURUXORORAO	KURUX_OR_ORAO	ꭓadd	ꭓadd	x ʌ d̪ d̪	kuru1302		24.4644	86.4657	
10223	76_child	Child	MALTOORMALER	MALTO_OR_MALER	maqeh	maqeh	m ʌ q e h	kuma1274		24.1217	87.2699	
10224	76_child	Child	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	miḍā	miḍā	m i ɖ ʌː	kuii1252		19.2043	83.5859	
10225	76_child	Child	KOLAMI	KOLAMI	hālā (Aryan)	hālā	h ʌː l ʌː	nort2699		20.1022	78.4934	
10226	76_child	Child	GONDI	GONDI	ch’avvā (Aryan)	ch’avvā	tʃʱ ʌ ʋ ʋ ʌː	sout2711		20.10446	80.27811	
10227	76_child	Child	TELUGU	TELUGU	pillᵃ	pillᵃ	p i l l ă	telu1262		16.4529	78.7024	
10228	76_child	Child	BRAHUI	BRAHUI	chūcha	chūcha	tʃ uː tʃ ʌ	brah1256		29.04	66.56	
#
58445	59_cock	Cock	TAMIL	TAMIL	šēval	šēval	ʃ eː ʋ ʌ l	tami1289		10.520219	78.825989	
58446	59_cock	Cock	KORAVA	KORAVA	savk	savk	s ʌ ʋ k	yeru1240		17.3702	81.9748	
58447	59_cock	Cock	KAIKADI	KAIKADI	kōgi	kōgi	k oː g i	kaik1244		18.3859	76.0003	
58448	59_cock	Cock	IRULA	IRULA	javalu	javalu	dʑ ʌ ʋ ʌ l u	irul1243		12.70645	79.95209	
58449	59_cock	Cock	MALAYALAM	MALAYALAM	pūvaṅgōṛⁱ	pūvaṅgōṛⁱ	p uː ʋ ʌ ŋ g oː ɽ ĭ	mala1464		9.59208	76.7651	
58450	59_cock	Cock	KANARESE	KANARESE	huñjᵃ	huñjᵃ	h u ɲ dʑ ă	nucl1305		13.5878	76.1198	
58451	59_cock	Cock	BADAGA	BADAGA	hūva	hūva	h uː ʋ ʌ	bada1257		11.3094	76.5974	
58452	59_cock	Cock	BADAGA	BADAGA	hunja	hunja	h u n̪ dʑ ʌ	bada1257		11.3094	76.5974	
58453	59_cock	Cock	TULU	TULU	pūñje	pūñje	p uː ɲ dʑ e	tulu1258		12.8114	75.2651	
58454	59_cock	Cock	TODA	TODA	huja	huja	h u dʑ ʌ	toda1252		11.4184	77.0168	
58455	59_cock	Cock	KOTA	KOTA	pūse kōli	pūse kōli	p uː s e + k oː l i	kota1263		11.4978	76.9387	
58456	59_cock	Cock	KURUXORORAO	KURUX_OR_ORAO	kokrō (Aryan)	kokrō	k o k r oː	kuru1302		24.4644	86.4657	
58457	59_cock	Cock	MALTOORMALER	MALTO_OR_MALER	qēr-laṅgaθ	qēr-laṅgaθ	q eː r + l ʌ ŋ g ʌ θ	kuma1274		24.1217	87.2699	
58458	59_cock	Cock	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	ṭādrā koju	ṭādrā koju	ʈ ʌː d̪ r ʌː + k o dʑ u	kuii1252		19.2043	83.5859	
58459	59_cock	Cock	KOLAMI	KOLAMI	pōt	pōt	p oː t̪	nort2699		20.1022	78.4934	
58460	59_cock	Cock	GONDI	GONDI	gōgūṭal	gōgūṭal	g oː g uː ʈ ʌ l	sout2711		20.10446	80.27811	
58461	59_cock	Cock	TELUGU	TELUGU	punḏẕᵘ	punḏẕᵘ	p u n̪ dz ŭ	telu1262		16.4529	78.7024	
58462	59_cock	Cock	BRAHUI	BRAHUI	bāṅgō (Aryan0	bāṅgō	b ʌː ŋ g oː	brah1256		29.04	66.56	
#
30681	121_come	Come	TAMIL	TAMIL	vā	vā	ʋ ʌː	tami1289		10.520219	78.825989	
30682	121_come	Come	KORAVA	KORAVA	vā	vā	ʋ ʌː	yeru1240		17.3702	81.9748	
30683	121_come	Come	KAIKADI	KAIKADI	vā	vā	ʋ ʌː	kaik1244		18.3859	76.0003	
30684	121_come	Come	IRULA	IRULA	ba	ba	b ʌ	irul1243		12.70645	79.95209	
30685	121_come	Come	MALAYALAM	MALAYALAM	vā	vā	ʋ ʌː	mala1464		9.59208	76.7651	
30686	121_come	Come	KANARESE	KANARESE	bā	bā	b ʌː	nucl1305		13.5878	76.1198	
30687	121_come	Come	BADAGA	BADAGA	bā	bā	b ʌː	bada1257		11.3094	76.5974	
30688	121_come	Come	KODAGU	KODAGU	bā	bā	b ʌː	koda1255		12.2443	75.9161	
30689	121_come	Come	TULU	TULU	bar	bar	b ʌ r	tulu1258		12.8114	75.2651	
30690	121_come	Come	TODA	TODA	vā	vā	ʋ ʌː	toda1252		11.4184	77.0168	
30691	121_come	Come	KOTA	KOTA	vā	vā	ʋ ʌː	kota1263		11.4978	76.9387	
30692	121_come	Come	KURUXORORAO	KURUX_OR_ORAO	bar	bar	b ʌ r	kuru1302		24.4644	86.4657	
30693	121_come	Come	MALTOORMALER	MALTO_OR_MALER	bar	bar	b ʌ r	kuma1274		24.1217	87.2699	
30694	121_come	Come	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	bā	bā	b ʌː	kuii1252		19.2043	83.5859	
30695	121_come	Come	GONDI	GONDI	wā	wā	w ʌː	sout2711		20.10446	80.27811	
30696	121_come	Come	TELUGU	TELUGU	wā	wā	w ʌː	telu1262		16.4529	78.7024	
30697	121_come	Come	BRAHUI	BRAHUI	ba	ba	b ʌ	brah1256		29.04	66.56	
#
13390	85_cow	Cow	TAMIL	TAMIL	pušᵘ	pušᵘ	p u ʃ ŭ	tami1289		10.520219	78.825989	
13391	85_cow	Cow	KORAVA	KORAVA	ākḷ	ākḷ	ʌː k ɭ	yeru1240		17.3702	81.9748	
13392	85_cow	Cow	KAIKADI	KAIKADI	ākaḷ	ākaḷ	ʌː k ʌ ɭ	kaik1244		18.3859	76.0003	
13393	85_cow	Cow	IRULA	IRULA	mādu	mādu	m ʌː d̪ u	irul1243		12.70645	79.95209	
13394	85_cow	Cow	MALAYALAM	MALAYALAM	pašᵘ	pašᵘ	p ʌ ʃ ŭ	mala1464		9.59208	76.7651	
13395	85_cow	Cow	KANARESE	KANARESE	ākaḷᵘ	ākaḷᵘ	ʌː k ʌ ɭ ŭ	nucl1305		13.5878	76.1198	
13396	85_cow	Cow	BADAGA	BADAGA	dana	dana	d̪ ʌ n̪ ʌ	bada1257		11.3094	76.5974	
13397	85_cow	Cow	BADAGA	BADAGA	hasu	hasu	h ʌ s u	bada1257		11.3094	76.5974	
13398	85_cow	Cow	KODAGU	KODAGU	payyu	payyu	p ʌ j j u	koda1255		12.2443	75.9161	
13399	85_cow	Cow	TULU	TULU	petta	petta	p e t̪ t̪ ʌ	tulu1258		12.8114	75.2651	
13400	85_cow	Cow	TODA	TODA	dānām	dānām	d̪ ʌː n̪ ʌː m	toda1252		11.4184	77.0168	
13401	85_cow	Cow	KOTA	KOTA	āve	āve	ʌː ʋ e	kota1263		11.4978	76.9387	
13402	85_cow	Cow	KURUXORORAO	KURUX_OR_ORAO	gāy (Aryan)	gāy	g ʌː j	kuru1302		24.4644	86.4657	
13403	85_cow	Cow	MALTOORMALER	MALTO_OR_MALER	ōyuθ	ōyuθ	oː j u θ	kuma1274		24.1217	87.2699	
13404	85_cow	Cow	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	tāli koḍi	tāli koḍi	t̪ ʌː l i + k o ɖ i	kuii1252		19.2043	83.5859	
13405	85_cow	Cow	KOLAMI	KOLAMI	kūṭē	kūṭē	k uː ʈ eː	nort2699		20.1022	78.4934	
13406	85_cow	Cow	GONDI	GONDI	ṭālī	ṭālī	ʈ ʌː l iː	sout2711		20.10446	80.27811	
13407	85_cow	Cow	TELUGU	TELUGU	āvᵘ	āvᵘ	ʌː ʋ ŭ	telu1262		16.4529	78.7024	
13408	85_cow	Cow	BRAHUI	BRAHUI	ḍagī	ḍagī	ɖ ʌ g iː	brah1256		29.04	66.56	
56835	55_cow	Cow	TAMIL	TAMIL	pašᵘ (Aryan)	pašᵘ	p ʌ ʃ ŭ	tami1289		10.520219	78.825989	
56836	55_cow	Cow	KORAVA	KORAVA	ākḷ	ākḷ	ʌː k ɭ	yeru1240		17.3702	81.9748	
56837	55_cow	Cow	KAIKADI	KAIKADI	ākaḷ	ākaḷ	ʌː k ʌ ɭ	kaik1244		18.3859	76.0003	
56838	55_cow	Cow	IRULA	IRULA	mādu	mādu	m ʌː d̪ u	irul1243		12.70645	79.95209	
56839	55_cow	Cow	MALAYALAM	MALAYALAM	ā	ā	ʌː	mala1464		9.59208	76.7651	
56840	55_cow	Cow	MALAYALAM	MALAYALAM	pašᵘ (Aryan)	pašᵘ	p ʌ ʃ ŭ	mala1464		9.59208	76.7651	
56841	55_cow	Cow	KANARESE	KANARESE	ākaḷᵘ	ākaḷᵘ	ʌː k ʌ ɭ ŭ	nucl1305		13.5878	76.1198	
56842	55_cow	Cow	BADAGA	BADAGA	dana	dana	d̪ ʌ n̪ ʌ	bada1257		11.3094	76.5974	
56843	55_cow	Cow	BADAGA	BADAGA	hasu	hasu	h ʌ s u	bada1257		11.3094	76.5974	
56844	55_cow	Cow	KODAGU	KODAGU	payyu	payyu	p ʌ j j u	koda1255		12.2443	75.9161	
56845	55_cow	Cow	TULU	TULU	petta	petta	p e t̪ t̪ ʌ	tulu1258		12.8114	75.2651	
56846	55_cow	Cow	TODA	TODA	dānām	dānām	d̪ ʌː n̪ ʌː m	toda1252		11.4184	77.0168	
56847	55_cow	Cow	KOTA	KOTA	āve	āve	ʌː ʋ e	kota1263		11.4978	76.9387	
56848	55_cow	Cow	KURUXORORAO	KURUX_OR_ORAO	gāy (Aryan)	gāy	g ʌː j	kuru1302		24.4644	86.4657	
56849	55_cow	Cow	MALTOORMALER	MALTO_OR_MALER	ōyuθ	ōyuθ	oː j u θ	kuma1274		24.1217	87.2699	
56850	55_cow	Cow	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	koḍi	koḍi	k o ɖ i	kuii1252		19.2043	83.5859	
56851	55_cow	Cow	KOLAMI	KOLAMI	kūṭē	kūṭē	k uː ʈ eː	nort2699		20.1022	78.4934	
56852	55_cow	Cow	GONDI	GONDI	ṭālī	ṭālī	ʈ ʌː l iː	sout2711		20.10446	80.27811	
56853	55_cow	Cow	TELUGU	TELUGU	āvᵘ	āvᵘ	ʌː ʋ ŭ	telu1262		16.4529	78.7024	
56854	55_cow	Cow	BRAHUI	BRAHUI	ḍagī	ḍagī	ɖ ʌ g iː	brah1256		29.04	66.56	
#
53730	42_cultivator	Cultivator	TAMIL	TAMIL	payiriḍugir̤avaṉ	payiriḍugir̤avaṉ	p ʌ j i r i ɖ u g i ɻ ʌ ʋ ʌ n	tami1289		10.520219	78.825989	
53731	42_cultivator	Cultivator	KORAVA	KORAVA	vaḷḷāgu	vaḷḷāgu	ʋ ʌ ɭ ɭ ʌː g u	yeru1240		17.3702	81.9748	
53732	42_cultivator	Cultivator	KAIKADI	KAIKADI	kvāllayā	kvāllayā	k ʋ ʌː l l ʌ j ʌː	kaik1244		18.3859	76.0003	
53733	42_cultivator	Cultivator	MALAYALAM	MALAYALAM	kṛṣīvalan (Aryan)	kṛṣīvalan	k ɽ ʂ iː ʋ ʌ l ʌ n̪	mala1464		9.59208	76.7651	
53734	42_cultivator	Cultivator	KANARESE	KANARESE	sāguvaḷigārᵃ	sāguvaḷigārᵃ	s ʌː g u ʋ ʌ ɭ i g ʌː r ă	nucl1305		13.5878	76.1198	
53735	42_cultivator	Cultivator	BADAGA	BADAGA	vokaliga	vokaliga	ʋ o k ʌ l i g ʌ	bada1257		11.3094	76.5974	
53736	42_cultivator	Cultivator	TULU	TULU	reite	reite	r ei t̪ e	tulu1258		12.8114	75.2651	
53737	42_cultivator	Cultivator	TODA	TODA	vokali ꭓan	vokali ꭓan	ʋ o k ʌ l i + x ʌ n̪	toda1252		11.4184	77.0168	
53738	42_cultivator	Cultivator	KURUXORORAO	KURUX_OR_ORAO	chāsā (Aryan)	chāsā	tʃ ʌː s ʌː	kuru1302		24.4644	86.4657	
53739	42_cultivator	Cultivator	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	chāsāgāṭāñju	chāsāgāṭāñju	tʃ ʌː s ʌː g ʌː ʈ ʌː ɲ dʑ u	kuii1252		19.2043	83.5859	
53740	42_cultivator	Cultivator	GONDI	GONDI	kisān (Aryan)	kisān	k i s ʌː n̪	sout2711		20.10446	80.27811	
53741	42_cultivator	Cultivator	TELUGU	TELUGU	kāpᵘ	kāpᵘ	k ʌː p ŭ	telu1262		16.4529	78.7024	
53742	42_cultivator	Cultivator	BRAHUI	BRAHUI	zamīndār (Aryan)	zamīndār	z ʌ m iː n̪ d̪ ʌː r	brah1256		29.04	66.56	
#
11064	78_daughter	Daughter	TAMIL	TAMIL	kumārttⁱ	kumārttⁱ	k u m ʌː r t̪ t̪ ĭ	tami1289		10.520219	78.825989	
11065	78_daughter	Daughter	KORAVA	KORAVA	maga	maga	m ʌ g ʌ	yeru1240		17.3702	81.9748	
11066	78_daughter	Daughter	KAIKADI	KAIKADI	peṅger	peṅger	p e ŋ g e r	kaik1244		18.3859	76.0003	
11067	78_daughter	Daughter	IRULA	IRULA	pompūlle	pompūlle	p o m p uː l l e	irul1243		12.70645	79.95209	
11068	78_daughter	Daughter	MALAYALAM	MALAYALAM	magaḷ	magaḷ	m ʌ g ʌ ɭ	mala1464		9.59208	76.7651	
11069	78_daughter	Daughter	KANARESE	KANARESE	magaḷᵘ	magaḷᵘ	m ʌ g ʌ ɭ ŭ	nucl1305		13.5878	76.1198	
11070	78_daughter	Daughter	BADAGA	BADAGA	hennu magalu	hennu magalu	h e n̪ n̪ u + m ʌ g ʌ l u	bada1257		11.3094	76.5974	
11071	78_daughter	Daughter	KODAGU	KODAGU	mōva	mōva	m oː ʋ ʌ	koda1255		12.2443	75.9161	
11072	78_daughter	Daughter	TULU	TULU	magaḷ^ü	magaḷ^ü	m ʌ g ʌ ɭ y	tulu1258		12.8114	75.2651	
11073	78_daughter	Daughter	TODA	TODA	kuꭓ	kuꭓ	k u x	toda1252		11.4184	77.0168	
11074	78_daughter	Daughter	TODA	TODA	tüj maꭓ	tüj maꭓ	t̪ y dʑ + m ʌ x	toda1252		11.4184	77.0168	
11075	78_daughter	Daughter	KOTA	KOTA	peṇṇe mage	peṇṇe mage	p e ɳ ɳ e + m ʌ g e	kota1263		11.4978	76.9387	
11076	78_daughter	Daughter	KURUXORORAO	KURUX_OR_ORAO	eṅdā	eṅdā	e ŋ d̪ ʌː	kuru1302		24.4644	86.4657	
11077	78_daughter	Daughter	MALTOORMALER	MALTO_OR_MALER	maqoθ	maqoθ	m ʌ q o θ	kuma1274		24.1217	87.2699	
11078	78_daughter	Daughter	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	mrāu	mrāu	m r ʌː u	kuii1252		19.2043	83.5859	
11079	78_daughter	Daughter	KOLAMI	KOLAMI	pillā	pillā	p i l l ʌː	nort2699		20.1022	78.4934	
11080	78_daughter	Daughter	GONDI	GONDI	mīār	mīār	m iː ʌː r	sout2711		20.10446	80.27811	
11081	78_daughter	Daughter	TELUGU	TELUGU	kumārtᵉ	kumārtᵉ	k u m ʌː r t̪ ĕ	telu1262		16.4529	78.7024	
11082	78_daughter	Daughter	BRAHUI	BRAHUI	masiṛ	masiṛ	m ʌ s i ɽ	brah1256		29.04	66.56	
#
17188	97_deer	Deer	TAMIL	TAMIL	māṉ	māṉ	m ʌː n	tami1289		10.520219	78.825989	
17189	97_deer	Deer	KORAVA	KORAVA	chigary-āṅg	chigary-āṅg	tʃ i g ʌ r j + ʌː ŋ g	yeru1240		17.3702	81.9748	
17190	97_deer	Deer	KAIKADI	KAIKADI	marrī	marrī	m ʌ r r iː	kaik1244		18.3859	76.0003	
17191	97_deer	Deer	MALAYALAM	MALAYALAM	mān-gaḷ	mān-gaḷ	m ʌː n̪ + g ʌ ɭ	mala1464		9.59208	76.7651	
17192	97_deer	Deer	KANARESE	KANARESE	chigarⁱ-gaḷᵘ	chigarⁱ-gaḷᵘ	tʃ i g ʌ r ĭ + g ʌ ɭ ŭ	nucl1305		13.5878	76.1198	
17193	97_deer	Deer	KURUXORORAO	KURUX_OR_ORAO	māk guṭ’ī	māk guṭ’ī	m ʌː k + g u ʈʱ iː	kuru1302		24.4644	86.4657	
17194	97_deer	Deer	MALTOORMALER	MALTO_OR_MALER	chañjuθ	chañjuθ	tʃ ʌ ɲ dʑ u θ	kuma1274		24.1217	87.2699	
17195	97_deer	Deer	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	sitāli	sitāli	s i t̪ ʌː l i	kuii1252		19.2043	83.5859	
17196	97_deer	Deer	GONDI	GONDI	harank	harank	h ʌ r ʌ n̪ k	sout2711		20.10446	80.27811	
17197	97_deer	Deer	TELUGU	TELUGU	jiṅkᵃ-lᵘ	jiṅkᵃ-lᵘ	dʑ i ŋ k ă + l ŭ	telu1262		16.4529	78.7024	
17198	97_deer	Deer	BRAHUI	BRAHUI	ꭓazm	ꭓazm	x ʌ z m	brah1256		29.04	66.56	
#
54706	45_devil	Devil	TAMIL	TAMIL	pišāšᵘ (Aryan)	pišāšᵘ	p i ʃ ʌː ʃ ŭ	tami1289		10.520219	78.825989	
54707	45_devil	Devil	KORAVA	KORAVA	dãvū	dãvū	d̪ ã ʋ uː	yeru1240		17.3702	81.9748	
54708	45_devil	Devil	KAIKADI	KAIKADI	pei	pei	p ei	kaik1244		18.3859	76.0003	
54709	45_devil	Devil	MALAYALAM	MALAYALAM	pišāchᵃ (Aryan)	pišāchᵃ	p i ʃ ʌː tʃ ă	mala1464		9.59208	76.7651	
54710	45_devil	Devil	KANARESE	KANARESE	devva (Aryan)	devva	d̪ e ʋ ʋ ʌ	nucl1305		13.5878	76.1198	
54711	45_devil	Devil	BADAGA	BADAGA	pišāchi (Aryan)	pišāchi	p i ʃ ʌː tʃ i	bada1257		11.3094	76.5974	
54712	45_devil	Devil	TULU	TULU	pišāchi (Aryan)	pišāchi	p i ʃ ʌː tʃ i	tulu1258		12.8114	75.2651	
54713	45_devil	Devil	TODA	TODA	etud put (great Devil)	etud put	e t̪ u d̪ + p u t̪	toda1252		11.4184	77.0168	
54714	45_devil	Devil	KURUXORORAO	KURUX_OR_ORAO	nāḍ	nāḍ	n̪ ʌː ɖ	kuru1302		24.4644	86.4657	
54715	45_devil	Devil	MALTOORMALER	MALTO_OR_MALER	buteθ (Aryan)	buteθ	b u t̪ e θ	kuma1274		24.1217	87.2699	
54716	45_devil	Devil	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	osurēñju (Aryan)	osurēñju	o s u r eː ɲ dʑ u	kuii1252		19.2043	83.5859	
54717	45_devil	Devil	GONDI	GONDI	šaitān (Arabic)	šaitān	ʃ ai t̪ ʌː n̪	sout2711		20.10446	80.27811	
54718	45_devil	Devil	TELUGU	TELUGU	dayyamᵘ	dayyamᵘ	d̪ ʌ j j ʌ m ŭ	telu1262		16.4529	78.7024	
54719	45_devil	Devil	BRAHUI	BRAHUI	šaitān (Arabic)	šaitān	ʃ ai t̪ ʌː n̪	brah1256		29.04	66.56	
#
31417	123_die	Die	TAMIL	TAMIL	šā	šā	ʃ ʌː	tami1289		10.520219	78.825989	
31418	123_die	Die	KORAVA	KORAVA	sāg	sāg	s ʌː g	yeru1240		17.3702	81.9748	
31419	123_die	Die	KAIKADI	KAIKADI	sāg	sāg	s ʌː g	kaik1244		18.3859	76.0003	
31420	123_die	Die	MALAYALAM	MALAYALAM	chāg	chāg	tʃ ʌː g	mala1464		9.59208	76.7651	
31421	123_die	Die	KANARESE	KANARESE	sāy	sāy	s ʌː j	nucl1305		13.5878	76.1198	
31422	123_die	Die	BADAGA	BADAGA	keṭṭ hogu (impve.)	keṭṭ hogu	k e ʈ ʈ + h o g u	bada1257		11.3094	76.5974	
31423	123_die	Die	KODAGU	KODAGU	chā	chā	tʃ ʌː	koda1255		12.2443	75.9161	
31424	123_die	Die	TULU	TULU	sai	sai	s ai	tulu1258		12.8114	75.2651	
31425	123_die	Die	TODA	TODA	keṭṭ fo	keṭṭ fo	k e ʈ ʈ + f o	toda1252		11.4184	77.0168	
31426	123_die	Die	KURUXORORAO	KURUX_OR_ORAO	k’ē	k’ē	kʱ eː	kuru1302		24.4644	86.4657	
31427	123_die	Die	MALTOORMALER	MALTO_OR_MALER	ke	ke	k e	kuma1274		24.1217	87.2699	
31428	123_die	Die	KUIKANDHIORKHOND	KUI_KANDHI_OR_KHOND	sā	sā	s ʌː	kuii1252		19.2043	83.5859	
31429	123_die	Die	GONDI	GONDI	sā	sā	s ʌː	sout2711		20.10446	80.27811	
31430	123_die	Die	TELUGU	TELUGU	tsā	tsā	ts ʌː	telu1262		16.4529	78.7024	
31431	123_die	Die	BRAHUI	BRAHUI	kah	kah	k ʌ h	brah1256		29.04	66.56	
#
57248	56_dog	Dog	TAMIL	TAMIL	nāy	nāy	n̪ ʌː j	tami1289		10.520219	78.825989	
57249	56_dog	Dog	KORAVA	KORAVA	k’avāl	k’avāl	kʱ ʌ ʋ ʌː l	yeru1240		17.3702	81.9748	
57250	56_dog	Dog	KAIKADI	KAIKADI	nāy	nāy	n̪ ʌː j	kaik1244		18.3859	76.0003	
57251	56_dog	Dog	IRULA	IRULA	nai	nai	n̪ ai	irul1243		12.70645	79.95209	
57252	56_dog	Dog	MALAYALAM	MALAYALAM	nāy	nāy	n̪ ʌː j	mala1464		9.59208	76.7651	
57253	56_dog	Dog	KANARESE	KANARESE	nāyⁱ	nāyⁱ	n̪ ʌː j ĭ	nucl1305		13.5878	76.1198	
57254	56_dog	Dog	BADAGA	BADAGA	nāi	nāi	n̪ aːi	bada1257		11.3094	76.5974	
57255	56_dog	Dog	KODAGU	KODAGU	nāyi	nāyi	n̪ ʌː j i	koda1255		12.2443	75.9161	
57256	56_dog	Dog	TULU	TULU	nāyi	nāyi	n̪ ʌː j i	tulu1258		12.8114	75.2651	
57257	56_dog	Dog	TODA	TODA	nāi	nāi	n̪ aːi	toda1252		11.4184	77.0168	
57258	56_dog	Dog	KOTA	KOTA	nai	nai	n̪ ai	kota1263		11.4978	76.9387	
