ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
26690	13_hundred	Hundred	KURKU	KURKU	mono īsā	mono īsā	m o n̪ o + iː s ʌː	kork1243		21.8358	77.5541		4 7 4 7 9 7 3 7	AXBZ_XBZ	MUNU_ISE	13	13.M.C 13.U.V 13.N.C 13.U.V 13._._ 13.I.V 13.S.C 13.E.V	2.0 1.5 1.75 0.8 0.0 1.5 1.75 0.8	mon̪o+iːsʌː	0	491	Hundred:491
26691	13_hundred	Hundred	SAVARA	SAVARA	bo sua	bo sua	b o + s u ʌ	sora1254		19.1213	84.19		1 7 9 3 7 7	AX_AXZ	PU_SYE	18	18.P.C 18.U.V 18._._ 18.S.C 18.Y.V 18.E.V	2.0 1.5 0.0 2.0 1.5 0.8	bo+suʌ	0	484	Hundred:484
26692	13_hundred	Hundred	SAVARA	SAVARA	molloi koḍi	molloi koḍi	m o l l ɔɪ + k o ɖ i	sora1254		19.1213	84.19		4 7 5 5 7 9 1 7 1 7	AXMBZ_AXBZ	MULLU_KUTI	18	18.M.C 18.U.V 18.L.c 18.L.C 18.U.V 18._._ 18.K.C 18.U.V 18.T.C 18.I.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	mollɔɪ+koɖi	0	498	Hundred:498
26693	13_hundred	Hundred	GADABA	GADABA	monolōyi mika	monolōyi mika	m o n̪ o l oː j i + m i k ʌ	bodo1267		18.3857	82.771		4 7 4 7 5 7 6 7 9 4 7 1 7	AXBYBYBZ_AXBZ	MUNULUJI_MIKE	6	6.M.C 6.U.V 6.N.C 6.U.V 6.L.C 6.U.V 6.J.C 6.I.V 6._._ 6.M.C 6.I.V 6.K.C 6.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	mon̪oloːji+mikʌ	0	487	Hundred:487
26704	13_hundred	Hundred	VIETNAMESE	VIETNAMESE	˨ mōt ˧ tràm	˨ mōt ˧ tràm	² + m oː t̪ + ³ + t̪ r a m	viet1252		20.681188	105.774071		8 9 4 7 1 9 8 9 1 5 7 4	T_AXN_T_ACXN	6_MUT_6_TRAM	23	23.6.T 23._._ 23.M.C 23.U.V 23.T.c 23._._ 23.6.T 23._._ 23.T.C 23.R.C 23.A.V 23.M.c	1.0 0.0 1.6 3.0 0.5 0.0 1.0 0.0 1.6 1.2 3.0 0.5	²+moːt̪+³+t̪ram	0	496	Hundred:496
27047	14_i	I	KHMER	KHMER	k’ñom	k’ñom	kʱ ɲ o m	cent1989		12.0515	105.015		1 4 7 4	ACXN	KNUM	12	12.K.C 12.N.C 12.U.V 12.M.c	2.0 1.5 1.5 0.8	kʱɲom	0	501	I:501
27048	14_i	I	TALAINGWRITTEN	TALAING_WRITTEN	ai	ai	ai	monn1252		15.49394	98.122465		7	X	A	22	22.A.V	1.5	ai	0	499	I:499
27050	14_i	I	SAKAI	SAKAI	en	en	e n̪	seno1278					7 4	XN	EN	17	17.E.V 17.N.c	1.5 0.8	en̪	0	500	I:500
27051	14_i	I	SAKAI	SAKAI	eṅ	eṅ	e ŋ	seno1278					7 4	XN	EN	17	17.E.V 17.N.c	1.5 0.8	eŋ	0	500	I:500
27052	14_i	I	SAKAI	SAKAI	nàeṅ	nàeṅ	n̪ a e ŋ	seno1278					4 7 7 4	AXYN	NAEN	17	17.N.C 17.A.V 17.E.V 17.N.c	2.0 1.5 1.3 0.8	n̪aeŋ	0	500	I:500
27053	14_i	I	SEMANG	SEMANG	yē’	yē’	j eː	nort2682					6 7	AX	JE	19	19.J.C 19.E.V	2.0 1.5	jeː	0	503	I:503
27054	14_i	I	SEMANG	SEMANG	yẽ	yẽ	j ẽ	nort2682					6 7	AX	JE	19	19.J.C 19.E.V	2.0 1.5	jẽ	0	503	I:503
27055	14_i	I	SEMANG	SEMANG	yàm	yàm	j a m	nort2682					6 7 4	AXN	JAM	19	19.J.C 19.A.V 19.M.c	2.0 1.5 0.8	jam	0	503	I:503
27056	14_i	I	PALAUNG	PALAUNG	å	å	ɔ	ruma1248		23.6404	97.3172		7	X	U	16	16.U.V	1.5	ɔ	0	499	I:499
27057	14_i	I	PALAUNG	PALAUNG	(poetical) hlā	hlā	h l ʌː	ruma1248		23.6404	97.3172		3 5 7	ACX	HLE	16	16.H.C 16.L.C 16.E.V	2.0 1.5 1.5	hlʌː	0	504	I:504
27058	14_i	I	PALAUNG	PALAUNG	(poetical) kau	kau	k au	ruma1248		23.6404	97.3172		1 7	AX	KA	16	16.K.C 16.A.V	2.0 1.5	kau	0	505	I:505
27060	14_i	I	DARANG	DARANG	o	o	o	ruch1235		21.6176	98.0915		7	X	U	4	4.U.V	1.5	o	0	499	I:499
27061	14_i	I	WA	WA	àü	àü	a y	nucl1290		23.1024	99.108		7 7	XZ	AY	24	24.A.V 24.Y.V	1.5 0.8	ay	0	499	I:499
27062	14_i	I	SON	SON	au	au	au	sonn1238					7	X	A	20	20.A.V	1.5	au	0	499	I:499
27063	14_i	I	EN	EN	ào	ào	a o	ennn1242					7 7	XZ	AU	5	5.A.V 5.U.V	1.5 0.8	ao	0	499	I:499
27064	14_i	I	TAILOI	TAI_LOI	u-ti	u-ti	u + t̪ i	tail1246		21.4293	100.985		7 9 1 7	X_AX	Y_TI	21	21.Y.V 21._._ 21.T.C 21.I.V	1.5 0.0 2.0 1.5	u+t̪i	0	502	I:502
27065	14_i	I	AMOK	A_MOK	å	å	ɔ	mokk1243		18.9117	99.5821		7	X	U	1	1.U.V	1.5	ɔ	0	499	I:499
27066	14_i	I	ANGKU	ANG_KU	å	å	ɔ	huuu1240		22.0163	100.881		7	X	U	2	2.U.V	1.5	ɔ	0	499	I:499
27069	14_i	I	DANAO	DANAO	o	o	o	dana1252		20.4957	96.998		7	X	U	3	3.U.V	1.5	o	0	499	I:499
27070	14_i	I	YINRIANG	YIN_RIANG	e	e	e	rian1261		24.0521	98.8333		7	X	E	26	26.E.V	1.5	e	0	499	I:499
27071	14_i	I	YINRIANG	YIN_RIANG	o	o	o	rian1261		24.0521	98.8333		7	X	U	26	26.U.V	1.5	o	0	499	I:499
27072	14_i	I	KHASISTANDARD	KHASI_STANDARD	ṅā	ṅā	ŋ ʌː	khas1269		24.977	91.9998		4 7	AX	NE	10	10.N.C 10.E.V	2.0 1.5	ŋʌː	0	500	I:500
27073	14_i	I	WAR	WAR	ñià	ñià	ɲ i a	warj1242		25.1154	91.6266		4 7 7	AXZ	NIA	25	25.N.C 25.I.V 25.A.V	2.0 1.5 0.8	ɲia	0	500	I:500
27074	14_i	I	WAR	WAR	ṅe	ṅe	ŋ e	warj1242		25.1154	91.6266		4 7	AX	NE	25	25.N.C 25.E.V	2.0 1.5	ŋe	0	500	I:500
27075	14_i	I	WAR	WAR	-o	-o	+ o	warj1242		25.1154	91.6266		9 7	_X	_U	25	25._._ 25.U.V	0.0 1.5	+o	0	499	I:499
27076	14_i	I	NICOBARESE	NICOBARESE	chüa	chüa	tʃ y ʌ	cent1990		7.94812	93.3921		1 7 7	AXZ	TYE	15	15.T.C 15.Y.V 15.E.V	2.0 1.5 0.8	tʃyʌ	0	502	I:502
27077	14_i	I	NICOBARESE	NICOBARESE	cha	cha	tʃ ʌ	cent1990		7.94812	93.3921		1 7	AX	TE	15	15.T.C 15.E.V	2.0 1.5	tʃʌ	0	502	I:502
27078	14_i	I	KHERWARISANTHALI	KHERWARI_SANTHALI	īñ	īñ	iː ɲ	sant1410		25.0317	87.8185		7 4	XN	IN	11	11.I.V 11.N.c	1.5 0.8	iːɲ	0	500	I:500
27079	14_i	I	MUNDARI	MUNDARI	aiṅg	aiṅg	ai ŋ g	mund1320		23.03	85.85		7 4 1	XLN	ANK	14	14.A.V 14.N.c 14.K.c	1.5 1.1 0.8	aiŋg	0	500	I:500
27080	14_i	I	MUNDARI	MUNDARI	īñ	īñ	iː ɲ	mund1320		23.03	85.85		7 4	XN	IN	14	14.I.V 14.N.c	1.5 0.8	iːɲ	0	500	I:500
27081	14_i	I	MUNDARI	MUNDARI	iṅg	iṅg	i ŋ g	mund1320		23.03	85.85		7 4 1	XLN	INK	14	14.I.V 14.N.c 14.K.c	1.5 1.1 0.8	iŋg	0	500	I:500
27082	14_i	I	KURKU	KURKU	iṅg	iṅg	i ŋ g	kork1243		21.8358	77.5541		7 4 1	XLN	INK	13	13.I.V 13.N.c 13.K.c	1.5 1.1 0.8	iŋg	0	500	I:500
27083	14_i	I	KHARIA	KHARIA	iṅg	iṅg	i ŋ g	khar1287		22.3571	84.3922		7 4 1	XLN	INK	9	9.I.V 9.N.c 9.K.c	1.5 1.1 0.8	iŋg	0	500	I:500
27084	14_i	I	JUANG	JUANG	āiṅ	āiṅ	aːi ŋ	juan1238		21.2606	85.5845		7 4	XN	AN	7	7.A.V 7.N.c	1.5 0.8	aːiŋ	0	500	I:500
27085	14_i	I	JUANG	JUANG	āiñje	āiñje	aːi ɲ dʑ e	juan1238		21.2606	85.5845		7 4 2 7	XMBZ	ANCE	7	7.A.V 7.N.c 7.C.C 7.E.V	1.5 1.1 1.75 0.8	aːiɲdʑe	0	500	I:500
27086	14_i	I	SAVARA	SAVARA	ñēn	ñēn	ɲ eː n̪	sora1254		19.1213	84.19		4 7 4	AXN	NEN	18	18.N.C 18.E.V 18.N.c	2.0 1.5 0.8	ɲeːn̪	0	500	I:500
27087	14_i	I	GADABA	GADABA	nīṅg	nīṅg	n̪ iː ŋ g	bodo1267		18.3857	82.771		4 7 4 1	AXLN	NINK	6	6.N.C 6.I.V 6.N.c 6.K.c	2.0 1.5 1.1 0.8	n̪iːŋg	0	500	I:500
27088	14_i	I	GADABA	GADABA	mīṅgu	mīṅgu	m iː ŋ g u	bodo1267		18.3857	82.771		4 7 4 1 7	AXMBZ	MINKY	6	6.M.C 6.I.V 6.N.c 6.K.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	miːŋgu	0	500	I:500
27105	14_i	I	VIETNAMESE	VIETNAMESE	˨ tōi	˨ tōi	² + t̪ oː i	viet1252		20.681188	105.774071		8 9 1 7 7	T_AXZ	6_TUI	23	23.6.T 23._._ 23.T.C 23.U.V 23.I.V	1.0 0.0 1.6 3.0 0.7	²+t̪oːi	0	502	I:502
52190	38_iron	Iron	KHMER	KHMER	dek	dek	d̪ e k	cent1989		12.0515	105.015		1 7 1	AXN	TEK	12	12.T.C 12.E.V 12.K.c	2.0 1.5 0.8	d̪ek	0	509	Iron:509
52191	38_iron	Iron	TALAINGWRITTEN	TALAING_WRITTEN	pasai	pasai	p ʌ s ai	monn1252		15.49394	98.122465		1 7 3 7	AXBZ	PESA	22	22.P.C 22.E.V 22.S.C 22.A.V	2.0 1.5 1.75 0.8	pʌsai	0	510	Iron:510
52193	38_iron	Iron	SAKAI	SAKAI	bᵉsi (Malay)	bᵉsi	b ĕ s i	seno1278					1 7 3 7	AXBZ	PESI	17	17.P.C 17.E.V 17.S.C 17.I.V	2.0 1.5 1.75 0.8	bĕsi	0	510	Iron:510
52194	38_iron	Iron	SEMANG	SEMANG	jūwoid	jūwoid	dʑ uː w ɔɪ d̪	nort2682					2 7 6 7 1	AXBYN	CYWUT	19	19.C.C 19.Y.V 19.W.C 19.U.V 19.T.c	2.0 1.5 1.75 1.3 0.8	dʑuːwɔɪd̪	0	516	Iron:516
52195	38_iron	Iron	PALAUNG	PALAUNG	hīr	hīr	h iː r	ruma1248		23.6404	97.3172		3 7 5	AXN	HIR	16	16.H.C 16.I.V 16.R.c	2.0 1.5 0.8	hiːr	0	508	Iron:508
52197	38_iron	Iron	DARANG	DARANG	hiṅ	hiṅ	h i ŋ	ruch1235		21.6176	98.0915		3 7 4	AXN	HIN	4	4.H.C 4.I.V 4.N.c	2.0 1.5 0.8	hiŋ	0	508	Iron:508
52198	38_iron	Iron	WA	WA	hriem	hriem	h r i e m	nucl1290		23.1024	99.108		3 5 7 7 4	ACXYN	HRIEM	24	24.H.C 24.R.C 24.I.V 24.E.V 24.M.c	2.0 1.5 1.5 1.3 0.8	hriem	0	517	Iron:517
52199	38_iron	Iron	SON	SON	rum	rum	r u m	sonn1238					5 7 4	AXN	RYM	20	20.R.C 20.Y.V 20.M.c	2.0 1.5 0.8	rum	0	517	Iron:517
52200	38_iron	Iron	EN	EN	lek	lek	l e k	ennn1242					5 7 1	AXN	LEK	5	5.L.C 5.E.V 5.K.c	2.0 1.5 0.8	lek	0	509	Iron:509
52201	38_iron	Iron	TAILOI	TAI_LOI	lek	lek	l e k	tail1246		21.4293	100.985		5 7 1	AXN	LEK	21	21.L.C 21.E.V 21.K.c	2.0 1.5 0.8	lek	0	509	Iron:509
52202	38_iron	Iron	AMOK	A_MOK	se-ṅàṅ	se-ṅàṅ	s e + ŋ a ŋ	mokk1243		18.9117	99.5821		3 7 9 4 7 4	AX_AXN	SE_NAN	1	1.S.C 1.E.V 1._._ 1.N.C 1.A.V 1.N.c	2.0 1.5 0.0 2.0 1.5 0.8	se+ŋaŋ	0	506	Iron:506
52203	38_iron	Iron	ANGKU	ANG_KU	ka-ṅàṅ	ka-ṅàṅ	k ʌ + ŋ a ŋ	huuu1240		22.0163	100.881		1 7 9 4 7 4	AX_AXN	KE_NAN	2	2.K.C 2.E.V 2._._ 2.N.C 2.A.V 2.N.c	2.0 1.5 0.0 2.0 1.5 0.8	kʌ+ŋaŋ	0	506	Iron:506
52205	38_iron	Iron	DANAO	DANAO	mā θi	mā θi	m ʌː + θ i	dana1252		20.4957	96.998		4 7 9 3 7	AX_AX	ME_DI	3	3.M.C 3.E.V 3._._ 3.D.C 3.I.V	2.0 1.5 0.0 2.0 1.5	mʌː+θi	0	507	Iron:507
52206	38_iron	Iron	YINRIANG	YIN_RIANG	hir	hir	h i r	rian1261		24.0521	98.8333		3 7 5	AXN	HIR	26	26.H.C 26.I.V 26.R.c	2.0 1.5 0.8	hir	0	508	Iron:508
52207	38_iron	Iron	KHASISTANDARD	KHASI_STANDARD	nàr	nàr	n̪ a r	khas1269		24.977	91.9998		4 7 5	AXN	NAR	10	10.N.C 10.A.V 10.R.c	2.0 1.5 0.8	n̪ar	0	508	Iron:508
52208	38_iron	Iron	WAR	WAR	nàr	nàr	n̪ a r	warj1242		25.1154	91.6266		4 7 5	AXN	NAR	25	25.N.C 25.A.V 25.R.c	2.0 1.5 0.8	n̪ar	0	508	Iron:508
52209	38_iron	Iron	NICOBARESE	NICOBARESE	karau	karau	k ʌ r au	cent1990		7.94812	93.3921		1 7 5 7	AXBZ	KERA	15	15.K.C 15.E.V 15.R.C 15.A.V	2.0 1.5 1.75 0.8	kʌrau	0	514	Iron:514
52210	38_iron	Iron	KHERWARISANTHALI	KHERWARI_SANTHALI	mā̃ṛhā̃ᵗ	mā̃ṛhā̃ᵗ	m ãː ɽ h ãː t̪̚	sant1410		25.0317	87.8185		4 7 5 3 7 1	AXMBYN	MARHAT	11	11.M.C 11.A.V 11.R.c 11.H.C 11.A.V 11.T.c	2.0 1.5 1.1 1.75 1.3 0.8	mãːɽhãːt̪̚	0	512	Iron:512
52211	38_iron	Iron	MUNDARI	MUNDARI	mā̃ṛhā̃ᵗ	mā̃ṛhā̃ᵗ	m ãː ɽ h ãː t̪̚	mund1320		23.03	85.85		4 7 5 3 7 1	AXMBYN	MARHAT	14	14.M.C 14.A.V 14.R.c 14.H.C 14.A.V 14.T.c	2.0 1.5 1.1 1.75 1.3 0.8	mãːɽhãːt̪̚	0	512	Iron:512
52212	38_iron	Iron	KURKU	KURKU	lōk’aṇḍō	lōk’aṇḍō	l oː kʱ ʌ ɳ ɖ oː	kork1243		21.8358	77.5541		5 7 1 7 4 1 7	AXBYMBZ	LUKENTU	13	13.L.C 13.U.V 13.K.C 13.E.V 13.N.c 13.T.C 13.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	loːkʱʌɳɖoː	0	513	Iron:513
52213	38_iron	Iron	KHARIA	KHARIA	luaṅg	luaṅg	l u ʌ ŋ g	khar1287		22.3571	84.3922		5 7 7 4 1	AXYLN	LYENK	9	9.L.C 9.Y.V 9.E.V 9.N.c 9.K.c	2.0 1.5 1.3 1.1 0.8	luʌŋg	0	509	Iron:509
52214	38_iron	Iron	JUANG	JUANG	lūhā (Aryan)	lūhā	l uː h ʌː	juan1238		21.2606	85.5845		5 7 3 7	AXBZ	LYHE	7	7.L.C 7.Y.V 7.H.C 7.E.V	2.0 1.5 1.75 0.8	luːhʌː	0	511	Iron:511
52215	38_iron	Iron	SAVARA	SAVARA	lwāṅ	lwāṅ	l w ʌː ŋ	sora1254		19.1213	84.19		5 6 7 4	ACXN	LWEN	18	18.L.C 18.W.C 18.E.V 18.N.c	2.0 1.5 1.5 0.8	lwʌːŋ	0	515	Iron:515
52216	38_iron	Iron	GADABA	GADABA	ō̃sō̃n	ō̃sō̃n	õː s õː n̪	bodo1267		18.3857	82.771		7 3 7 4	XBYN	USUN	6	6.U.V 6.S.C 6.U.V 6.N.c	1.5 1.75 1.3 0.8	õːsõːn̪	0	510	Iron:510
52217	38_iron	Iron	GADABA	GADABA	vummaru	vummaru	ʋ u m m ʌ r u	bodo1267		18.3857	82.771		6 7 4 4 7 5 7	AXMBYBZ	WYMMERY	6	6.W.C 6.Y.V 6.M.c 6.M.C 6.E.V 6.R.C 6.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʋummʌru	0	519	Iron:519
52228	38_iron	Iron	VIETNAMESE	VIETNAMESE	˦˥ šàt	˦˥ šàt	⁴⁵ + ʃ a t̪	viet1252		20.681188	105.774071		8 9 3 7 1	T_AXN	2_SAT	23	23.2.T 23._._ 23.S.C 23.A.V 23.T.c	1.0 0.0 1.6 3.0 0.5	⁴⁵+ʃat̪	0	518	Iron:518
8502	73_man	Man	KHMER	KHMER	mnüs	mnüs	m n̪ y s	cent1989		12.0515	105.015		4 4 7 3	ACYN	MNYS	12	12.M.C 12.N.C 12.Y.V 12.S.c	2.0 1.5 1.3 0.8	mn̪ys	0	528	Man:528
8503	73_man	Man	TALAINGWRITTEN	TALAING_WRITTEN	(vir) mnih tru°	mnih tru°	m n̪ i h + t̪ r u +	monn1252		15.49394	98.122465		4 4 7 3 9 1 5 7 9	ACYN_ACX_	MNIH_TRY_	22	22.M.C 22.N.C 22.I.V 22.H.c 22._._ 22.T.C 22.R.C 22.Y.V 22._._	2.0 1.5 1.3 0.8 0.0 2.0 1.5 1.5 0.0	mn̪ih+t̪ru+	0	528	Man:528
8504	73_man	Man	TALAINGWRITTEN	TALAING_WRITTEN	(homo) mnih	mnih	m n̪ i h	monn1252		15.49394	98.122465		4 4 7 3	ACYN	MNIH	22	22.M.C 22.N.C 22.I.V 22.H.c	2.0 1.5 1.3 0.8	mn̪ih	0	528	Man:528
8507	73_man	Man	SAKAI	SAKAI	(vir) kràl	kràl	k r a l	seno1278					1 5 7 5	ACXN	KRAL	17	17.K.C 17.R.C 17.A.V 17.L.c	2.0 1.5 1.5 0.8	kral	0	529	Man:529
8508	73_man	Man	SAKAI	SAKAI	krol	krol	k r o l	seno1278					1 5 7 5	ACXN	KRUL	17	17.K.C 17.R.C 17.U.V 17.L.c	2.0 1.5 1.5 0.8	krol	0	529	Man:529
8509	73_man	Man	SAKAI	SAKAI	(homo) māi	māi	m aːi	seno1278					4 7	AX	MA	17	17.M.C 17.A.V	2.0 1.5	maːi	0	522	Man:522
8510	73_man	Man	SAKAI	SAKAI	mōi	mōi	m oː i	seno1278					4 7 7	AXZ	MUI	17	17.M.C 17.U.V 17.I.V	2.0 1.5 0.8	moːi	0	522	Man:522
8511	73_man	Man	SEMANG	SEMANG	(vir) tᵉmkàl	tᵉmkàl	t̪ ĕ m k a l	nort2682					1 7 4 1 7 5	AXMBYN	TEMKAL	19	19.T.C 19.E.V 19.M.c 19.K.C 19.A.V 19.L.c	2.0 1.5 1.1 1.75 1.3 0.8	t̪ĕmkal	0	532	Man:532
8512	73_man	Man	SEMANG	SEMANG	(homo) hemī’	hemī’	h e m iː	nort2682					3 7 4 7	AXBZ	HEMI	19	19.H.C 19.E.V 19.M.C 19.I.V	2.0 1.5 1.75 0.8	hemiː	0	527	Man:527
8513	73_man	Man	SEMANG	SEMANG	měnik	měnik	m ə n̪ i k	nort2682					4 7 4 7 1	AXBYN	MENIK	19	19.M.C 19.E.V 19.N.C 19.I.V 19.K.c	2.0 1.5 1.75 1.3 0.8	mən̪ik	0	528	Man:528
8514	73_man	Man	PALAUNG	PALAUNG	(vir) ī-mē	ī-mē	iː + m eː	ruma1248		23.6404	97.3172		7 9 4 7	X_AX	I_ME	16	16.I.V 16._._ 16.M.C 16.E.V	1.5 0.0 2.0 1.5	iː+meː	0	522	Man:522
8515	73_man	Man	PALAUNG	PALAUNG	(homo) bī	bī	b iː	ruma1248		23.6404	97.3172		1 7	AX	PI	16	16.P.C 16.I.V	2.0 1.5	biː	0	521	Man:521
8518	73_man	Man	DARANG	DARANG	i-mai	i-mai	i + m ai	ruch1235		21.6176	98.0915		7 9 4 7	X_AX	I_MA	4	4.I.V 4._._ 4.M.C 4.A.V	1.5 0.0 2.0 1.5	i+mai	0	522	Man:522
8519	73_man	Man	WA	WA	rà-meh	rà-meh	r a + m e h	nucl1290		23.1024	99.108		5 7 9 4 7 3	AX_AXN	RA_MEH	24	24.R.C 24.A.V 24._._ 24.M.C 24.E.V 24.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ra+meh	0	522	Man:522
8520	73_man	Man	SON	SON	bà-mē	bà-mē	b a + m eː	sonn1238					1 7 9 4 7	AX_AX	PA_ME	20	20.P.C 20.A.V 20._._ 20.M.C 20.E.V	2.0 1.5 0.0 2.0 1.5	ba+meː	0	522	Man:522
8521	73_man	Man	EN	EN	u-mē	u-mē	u + m eː	ennn1242					7 9 4 7	X_AX	Y_ME	5	5.Y.V 5._._ 5.M.C 5.E.V	1.5 0.0 2.0 1.5	u+meː	0	522	Man:522
8522	73_man	Man	TAILOI	TAI_LOI	rà-me	rà-me	r a + m e	tail1246		21.4293	100.985		5 7 9 4 7	AX_AX	RA_ME	21	21.R.C 21.A.V 21._._ 21.M.C 21.E.V	2.0 1.5 0.0 2.0 1.5	ra+me	0	522	Man:522
8523	73_man	Man	AMOK	A_MOK	nyom-kuwin	nyom-kuwin	n̪ j o m + k u w i n̪	mokk1243		18.9117	99.5821		4 6 7 4 9 1 7 6 7 4	ACXN_AXBYN	NJUM_KYWIN	1	1.N.C 1.J.C 1.U.V 1.M.c 1._._ 1.K.C 1.Y.V 1.W.C 1.I.V 1.N.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	n̪jom+kuwin̪	0	520	Man:520
8524	73_man	Man	ANGKU	ANG_KU	i-kuwin	i-kuwin	i + k u w i n̪	huuu1240		22.0163	100.881		7 9 1 7 6 7 4	X_AXBYN	I_KYWIN	2	2.I.V 2._._ 2.K.C 2.Y.V 2.W.C 2.I.V 2.N.c	1.5 0.0 2.0 1.5 1.75 1.3 0.8	i+kuwin̪	0	520	Man:520
8526	73_man	Man	DANAO	DANAO	lo	lo	l o	dana1252		20.4957	96.998		5 7	AX	LU	3	3.L.C 3.U.V	2.0 1.5	lo	0	521	Man:521
8527	73_man	Man	YINRIANG	YIN_RIANG	ke-rà-mē	ke-rà-mē	k e + r a + m eː	rian1261		24.0521	98.8333		1 7 9 5 7 9 4 7	AX_AX_AX	KE_RA_ME	26	26.K.C 26.E.V 26._._ 26.R.C 26.A.V 26._._ 26.M.C 26.E.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	ke+ra+meː	0	522	Man:522
8528	73_man	Man	KHAMUK	KHA_MUK	sim-yå	sim-yå	s i m + j ɔ	khmu1255					3 7 4 9 6 7	AXN_AX	SIM_JU	8	8.S.C 8.I.V 8.M.c 8._._ 8.J.C 8.U.V	2.0 1.5 0.8 0.0 2.0 1.5	sim+jɔ	0	525	Man:525
8529	73_man	Man	KHASISTANDARD	KHASI_STANDARD	(u) brīw	brīw	b r iː w	khas1269		24.977	91.9998		1 5 7 6	ACXN	PRIW	10	10.P.C 10.R.C 10.I.V 10.W.c	2.0 1.5 1.5 0.8	briːw	0	526	Man:526
8530	73_man	Man	WAR	WAR	(u) juprēw	juprēw	dʑ u p r eː w	warj1242		25.1154	91.6266		2 7 1 5 7 6	AXBCYN	CYPREW	25	25.C.C 25.Y.V 25.P.C 25.R.C 25.E.V 25.W.c	2.0 1.5 1.75 1.5 1.3 0.8	dʑupreːw	0	526	Man:526
8531	73_man	Man	NICOBARESE	NICOBARESE	(vir) enkoiña	enkoiña	e n̪ k ɔɪ ɲ ʌ	cent1990		7.94812	93.3921		7 4 1 7 4 7	XMBYBZ	ENKUNE	15	15.E.V 15.N.c 15.K.C 15.U.V 15.N.C 15.E.V	1.5 1.1 1.75 1.3 1.75 0.8	en̪kɔɪɲʌ	0	530	Man:530
8532	73_man	Man	NICOBARESE	NICOBARESE	(homo) yūaṅ	yūaṅ	j uː ʌ ŋ	cent1990		7.94812	93.3921		6 7 7 4	AXYN	JYEN	15	15.J.C 15.Y.V 15.E.V 15.N.c	2.0 1.5 1.3 0.8	juːʌŋ	0	535	Man:535
8533	73_man	Man	NICOBARESE	NICOBARESE	enkoiña	enkoiña	e n̪ k ɔɪ ɲ ʌ	cent1990		7.94812	93.3921		7 4 1 7 4 7	XMBYBZ	ENKUNE	15	15.E.V 15.N.c 15.K.C 15.U.V 15.N.C 15.E.V	1.5 1.1 1.75 1.3 1.75 0.8	en̪kɔɪɲʌ	1	530	Man:530
8534	73_man	Man	NICOBARESE	NICOBARESE	paiyūh	paiyūh	p ai j uː h	cent1990		7.94812	93.3921		1 7 6 7 3	AXBYN	PAJYH	15	15.P.C 15.A.V 15.J.C 15.Y.V 15.H.c	2.0 1.5 1.75 1.3 0.8	paijuːh	0	536	Man:536
8535	73_man	Man	KHERWARISANTHALI	KHERWARI_SANTHALI	(vir) häräl	häräl	h ɛ r ɛ l	sant1410		25.0317	87.8185		3 7 5 7 5	AXBYN	HEREL	11	11.H.C 11.E.V 11.R.C 11.E.V 11.L.c	2.0 1.5 1.75 1.3 0.8	hɛrɛl	0	527	Man:527
8536	73_man	Man	KHERWARISANTHALI	KHERWARI_SANTHALI	(homo) hår	hår	h ɔ r	sant1410		25.0317	87.8185		3 7 5	AXN	HUR	11	11.H.C 11.U.V 11.R.c	2.0 1.5 0.8	hɔr	0	527	Man:527
8537	73_man	Man	MUNDARI	MUNDARI	håṛå	håṛå	h ɔ ɽ ɔ	mund1320		23.03	85.85		3 7 5 7	AXBZ	HURU	14	14.H.C 14.U.V 14.R.C 14.U.V	2.0 1.5 1.75 0.8	hɔɽɔ	0	527	Man:527
8538	73_man	Man	KURKU	KURKU	kōrō	kōrō	k oː r oː	kork1243		21.8358	77.5541		1 7 5 7	AXBZ	KURU	13	13.K.C 13.U.V 13.R.C 13.U.V	2.0 1.5 1.75 0.8	koːroː	0	529	Man:529
8539	73_man	Man	KURKU	KURKU	dōtā	dōtā	d̪ oː t̪ ʌː	kork1243		21.8358	77.5541		1 7 1 7	AXBZ	TUTE	13	13.T.C 13.U.V 13.T.C 13.E.V	2.0 1.5 1.75 0.8	d̪oːt̪ʌː	0	534	Man:534
8540	73_man	Man	KHARIA	KHARIA	lebu	lebu	l e b u	khar1287		22.3571	84.3922		5 7 1 7	AXBZ	LEPY	9	9.L.C 9.E.V 9.P.C 9.Y.V	2.0 1.5 1.75 0.8	lebu	0	521	Man:521
