ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
3122	2_two	Two	MANDEALI	MANDEALI	dūī	dūī	d̪ uː iː	mand1409		31.5425	77.0419		1 7 7	AXZ	TYI	64	64.T.C 64.Y.V 64.I.V	2.0 1.5 0.8	d̪uːiː	0	659	Two:659
3123	2_two	Two	CHAMEALI	CHAMEALI	dō	dō	d̪ oː	cham1307		32.5476	76.1796		1 7	AX	TU	19	19.T.C 19.U.V	2.0 1.5	d̪oː	0	659	Two:659
3124	2_two	Two	GADI	GADI	dūī	dūī	d̪ uː iː	gadi1238					1 7 7	AXZ	TYI	34	34.T.C 34.Y.V 34.I.V	2.0 1.5 0.8	d̪uːiː	0	659	Two:659
3125	2_two	Two	PANGWALI	PANGWALI	dō	dō	d̪ oː	pang1282		32.9753	76.5569		1 7	AX	TU	77	77.T.C 77.U.V	2.0 1.5	d̪oː	0	659	Two:659
3126	2_two	Two	PANGWALI	PANGWALI	dūī	dūī	d̪ uː iː	pang1282		32.9753	76.5569		1 7 7	AXZ	TYI	77	77.T.C 77.Y.V 77.I.V	2.0 1.5 0.8	d̪uːiː	0	659	Two:659
3127	2_two	Two	BHADRAWAHI	BHADRAWAHI	dūī	dūī	d̪ uː iː	bhad1241		33.2851	75.8707		1 7 7	AXZ	TYI	10	10.T.C 10.Y.V 10.I.V	2.0 1.5 0.8	d̪uːiː	0	659	Two:659
3128	2_two	Two	PADARI	PADARI	dūī	dūī	d̪ uː iː	pada1256					1 7 7	AXZ	TYI	75	75.T.C 75.Y.V 75.I.V	2.0 1.5 0.8	d̪uːiː	0	659	Two:659
19848	105_up	Up	AVESTAN	AVESTAN	barezah-	barezah-	b ʌ r e z ʌ h	aves1237		31.541	53.633		1 7 5 7 3 7 3	AXBYBYN	PERESEH	2	2.P.C 2.E.V 2.R.C 2.E.V 2.S.C 2.E.V 2.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	bʌrezʌh	0	666	Up:666
19849	105_up	Up	PAHLAVI	PAHLAVI	bālā	bālā	b ʌː l ʌː	pahl1241		30.06	52.7		1 7 5 7	AXBZ	PELE	76	76.P.C 76.E.V 76.L.C 76.E.V	2.0 1.5 1.75 0.8	bʌːlʌː	0	665	Up:665
19850	105_up	Up	PERSIAN	PERSIAN	bālā	bālā	b ʌː l ʌː	west2369		32.9	53.3		1 7 5 7	AXBZ	PELE	83	83.P.C 83.E.V 83.L.C 83.E.V	2.0 1.5 1.75 0.8	bʌːlʌː	0	665	Up:665
19851	105_up	Up	PASHTOOFPESHAWAR	PASHTO_OF_PESHAWAR	pōrta	pōrta	p oː r t̪ ʌ	nort2646		34.0	71.33		1 7 5 1 7	AXMBZ	PURTE	82	82.P.C 82.U.V 82.R.c 82.T.C 82.E.V	2.0 1.5 1.1 1.75 0.8	poːrt̪ʌ	0	665	Up:665
19852	105_up	Up	WAZIRI	WAZIRI	pōs	pōs	p oː s	cent1973		31.9153	69.4529		1 7 3	AXN	PUS	107	107.P.C 107.U.V 107.S.c	2.0 1.5 0.8	poːs	0	669	Up:669
19853	105_up	Up	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	porta	porta	p o r t̪ ʌ	sout2649		37.17	68.25		1 7 5 1 7	AXMBZ	PURTE	81	81.P.C 81.U.V 81.R.c 81.T.C 81.E.V	2.0 1.5 1.1 1.75 0.8	port̪ʌ	0	665	Up:665
19854	105_up	Up	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	luwaṛ	luwaṛ	l u w ʌ ɽ	sout2649		37.17	68.25		5 7 6 7 5	AXBYN	LYWER	81	81.L.C 81.Y.V 81.W.C 81.E.V 81.R.c	2.0 1.5 1.75 1.3 0.8	luwʌɽ	0	665	Up:665
19855	105_up	Up	ORMURI	ORMURI	bēẓ̌	bēẓ̌	b eː ʐ	ormu1247		32.6819	69.3444		1 7 3	AXN	PES	74	74.P.C 74.E.V 74.S.c	2.0 1.5 0.8	beːʐ	0	669	Up:669
19856	105_up	Up	BALOCHIMAKRANI	BALOCHI_MAKRANI	burzā	burzā	b u r z ʌː	sout2642		26.0	64.0		1 7 5 3 7	AXMBZ	PYRSE	5	5.P.C 5.Y.V 5.R.c 5.S.C 5.E.V	2.0 1.5 1.1 1.75 0.8	burzʌː	0	665	Up:665
19857	105_up	Up	BALOCHIMAKRANI	BALOCHI_MAKRANI	sarā	sarā	s ʌ r ʌː	sout2642		26.0	64.0		3 7 5 7	AXBZ	SERE	5	5.S.C 5.E.V 5.R.C 5.E.V	2.0 1.5 1.75 0.8	sʌrʌː	0	667	Up:667
19858	105_up	Up	EASTERNBENGALI	EASTERN_BENGALI	k’arɣā	k’arɣā	kʱ ʌ r ɣ ʌː	east2744					1 7 5 3 7	AXMBZ	KERGE	29	29.K.C 29.E.V 29.R.c 29.G.C 29.E.V	2.0 1.5 1.1 1.75 0.8	kʱʌrɣʌː	0	670	Up:670
19859	105_up	Up	EASTERNBENGALI	EASTERN_BENGALI	sarā	sarā	s ʌ r ʌː	east2744					3 7 5 7	AXBZ	SERE	29	29.S.C 29.E.V 29.R.C 29.E.V	2.0 1.5 1.75 0.8	sʌrʌː	0	667	Up:667
19860	105_up	Up	WAXI	WAXI	hatå	hatå	h ʌ t̪ ɔ	wakh1245		37.1768	73.9777		3 7 1 7	AXBZ	HETU	106	106.H.C 106.E.V 106.T.C 106.U.V	2.0 1.5 1.75 0.8	hʌt̪ɔ	0	668	Up:668
19861	105_up	Up	SHIYNI	SHIYNI	pe-tīr	pe-tīr	p e + t̪ iː r	shug1248		37.5018	71.7925		1 7 9 1 7 5	AX_AXN	PE_TIR	94	94.P.C 94.E.V 94._._ 94.T.C 94.I.V 94.R.c	2.0 1.5 0.0 2.0 1.5 0.8	pe+t̪iːr	0	667	Up:667
19862	105_up	Up	SARIKOLI	SARIKOLI	tēr	tēr	t̪ eː r	sari1246		37.905	75.1449		1 7 5	AXN	TER	92	92.T.C 92.E.V 92.R.c	2.0 1.5 0.8	t̪eːr	0	668	Up:668
19863	105_up	Up	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	vraz	vraz	ʋ r ʌ z	ishk1246		36.67	71.55		6 5 7 3	ACYN	WRES	41	41.W.C 41.R.C 41.E.V 41.S.c	2.0 1.5 1.3 0.8	ʋrʌz	0	672	Up:672
19864	105_up	Up	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	werāz	werāz	w e r ʌː z	ishk1246		36.67	71.55		6 7 5 7 3	AXBYN	WERES	41	41.W.C 41.E.V 41.R.C 41.E.V 41.S.c	2.0 1.5 1.75 1.3 0.8	werʌːz	1	672	Up:672
19865	105_up	Up	MUNJANIORMUNGI	MUNJANI_OR_MUNGI	walɣē	walɣē	w ʌ l ɣ eː	munj1244		35.9321	70.9404		6 7 5 3 7	AXMBZ	WELGE	68	68.W.C 68.E.V 68.L.c 68.G.C 68.E.V	2.0 1.5 1.1 1.75 0.8	wʌlɣeː	0	670	Up:670
19866	105_up	Up	YUDYA	YUDYA	welɣo	welɣo	w e l ɣ o	yidg1240		36.014	71.5077		6 7 5 3 7	AXMBZ	WELGU	110	110.W.C 110.E.V 110.L.c 110.G.C 110.U.V	2.0 1.5 1.1 1.75 0.8	welɣo	0	670	Up:670
19867	105_up	Up	BASHGALI	BASHGALI	chīre	chīre	tʃ iː r e	kati1270		35.4145	70.9826		1 7 5 7	AXBZ	TIRE	8	8.T.C 8.I.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	tʃiːre	0	667	Up:667
19868	105_up	Up	WAIALA	WAI_ALA	wartiyā̃	wartiyā̃	w ʌ r t̪ i j ãː	waig1243		35.0358	70.9761		6 7 5 1 7 6 7	AXMBYBZ	WERTIJA	104	104.W.C 104.E.V 104.R.c 104.T.C 104.I.V 104.J.C 104.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	wʌrt̪ijãː	0	665	Up:665
19869	105_up	Up	WASIVERIORVERON	WASI_VERI_OR_VERON	ažĩ	ažĩ	ʌ ʒ ĩ	pras1239		35.1731	70.8004		7 3 7	XBZ	ESI	105	105.E.V 105.S.C 105.I.V	1.5 1.75 0.8	ʌʒĩ	0	669	Up:669
19870	105_up	Up	KALASHA	KALASHA	wehak	wehak	w e h ʌ k	kala1372		35.6415	71.6657		6 7 3 7 1	AXBYN	WEHEK	44	44.W.C 44.E.V 44.H.C 44.E.V 44.K.c	2.0 1.5 1.75 1.3 0.8	wehʌk	0	672	Up:672
19871	105_up	Up	GAWARBATI	GAWAR_BATI	antar girn	antar girn	ʌ n̪ t̪ ʌ r + g i r n̪	gawa1247		35.1982	71.5428		7 4 1 7 5 9 1 7 5 4	XMBYN_AXLN	ENTER_KIRN	36	36.E.V 36.N.c 36.T.C 36.E.V 36.R.c 36._._ 36.K.C 36.I.V 36.R.c 36.N.c	1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5 1.1 0.8	ʌn̪t̪ʌr+girn̪	0	671	Up:671
19872	105_up	Up	PASHAIEASTERN	PASHAI_EASTERN	uṛē	uṛē	u ɽ eː	sout2672		34.43099	70.30351		7 5 7	XBZ	YRE	79	79.Y.V 79.R.C 79.E.V	1.5 1.75 0.8	uɽeː	0	667	Up:667
19873	105_up	Up	PASHAIWESTERN	PASHAI_WESTERN	uṛē	uṛē	u ɽ eː	sout2671		34.8478	69.8734		7 5 7	XBZ	YRE	80	80.Y.V 80.R.C 80.E.V	1.5 1.75 0.8	uɽeː	0	667	Up:667
19874	105_up	Up	KHOWARORCHITRALI	KHOWAR_OR_CHITRALI	aih	aih	ai h	khow1242		36.0	72.0		7 3	XN	AH	53	53.A.V 53.H.c	1.5 0.8	aih	0	666	Up:666
19875	105_up	Up	SHINAGILGITI	SHINA_GILGITI	ajä	ajä	ʌ dʑ ɛ	gilg1242					7 2 7	XBZ	ECE	93	93.E.V 93.C.C 93.E.V	1.5 1.75 0.8	ʌdʑɛ	0	668	Up:668
19876	105_up	Up	CHILASI	CHILASI	ajīh	ajīh	ʌ dʑ iː h	shin1264		34.6515	75.287		7 2 7 3	XBYN	ECIH	23	23.E.V 23.C.C 23.I.V 23.H.c	1.5 1.75 1.3 0.8	ʌdʑiːh	0	666	Up:666
19877	105_up	Up	CHILASIOFDRAS	CHILASI_OF_DRAS	ažā	ažā	ʌ ʒ ʌː	dras1242					7 3 7	XBZ	ESE	25	25.E.V 25.S.C 25.E.V	1.5 1.75 0.8	ʌʒʌː	0	669	Up:669
19878	105_up	Up	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	hunārā	hunārā	h u n̪ ʌː r ʌː	brok1247		34.5308	76.6026		3 7 4 7 5 7	AXBYBZ	HYNERE	24	24.H.C 24.Y.V 24.N.C 24.E.V 24.R.C 24.E.V	2.0 1.5 1.75 1.3 1.75 0.8	hun̪ʌːrʌː	0	667	Up:667
19879	105_up	Up	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	onār	onār	o n̪ ʌː r	brok1247		34.5308	76.6026		7 4 7 5	XBYN	UNER	24	24.U.V 24.N.C 24.E.V 24.R.c	1.5 1.75 1.3 0.8	on̪ʌːr	0	665	Up:665
19880	105_up	Up	KASHMIRI	KASHMIRI	hyurᵘ	hyurᵘ	hʲ u r ŭ	kash1277		34.166825	74.330455		3 7 5 7	AXBZ	HYRY	47	47.H.C 47.Y.V 47.R.C 47.Y.V	2.0 1.5 1.75 0.8	hʲurŭ	0	667	Up:667
19881	105_up	Up	KASHTAWARI	KASHTAWARI	hōš	hōš	h oː ʃ	kish1245					3 7 3	AXN	HUS	48	48.H.C 48.U.V 48.S.c	2.0 1.5 0.8	hoːʃ	0	669	Up:669
19882	105_up	Up	POGULI	POGULI	ub’a	ub’a	u bʱ ʌ	pogu1238					7 1 7	XBZ	YPE	84	84.Y.V 84.P.C 84.E.V	1.5 1.75 0.8	ubʱʌ	0	665	Up:665
19883	105_up	Up	DODASIRAJI	DODA_SIRAJI	k’aṛō	k’aṛō	kʱ ʌ ɽ oː	sira1264					1 7 5 7	AXBZ	KERU	27	27.K.C 27.E.V 27.R.C 27.U.V	2.0 1.5 1.75 0.8	kʱʌɽoː	1	667	Up:667
19884	105_up	Up	RAMBANI	RAMBANI	ub’u	ub’u	u bʱ u	ramb1240					7 1 7	XBZ	YPY	90	90.Y.V 90.P.C 90.Y.V	1.5 1.75 0.8	ubʱu	0	665	Up:665
19885	105_up	Up	KOHISTANIGARWI	KOHISTANI_GARWI	rata	rata	r ʌ t̪ ʌ	indu1241		35.3389	73.0154		5 7 1 7	AXBZ	RETE	55	55.R.C 55.E.V 55.T.C 55.E.V	2.0 1.5 1.75 0.8	rʌt̪ʌ	0	668	Up:668
19886	105_up	Up	TORWALI	TORWALI	gid	gid	g i d̪	torw1241		35.3101	72.5316		1 7 1	AXN	KIT	102	102.K.C 102.I.V 102.T.c	2.0 1.5 0.8	gid̪	0	669	Up:669
19887	105_up	Up	MAIYA	MAIYA	bō	bō	b oː	indu1241		35.3389	73.0154		1 7	AX	PU	62	62.P.C 62.U.V	2.0 1.5	boː	0	665	Up:665
19892	105_up	Up	SANSKRIT	SANSKRIT	upari	upari	u p ʌ r i	sans1269		20.0	77.0		7 1 7 5 7	XBYBZ	YPERI	91	91.Y.V 91.P.C 91.E.V 91.R.C 91.I.V	1.5 1.75 1.3 1.75 0.8	upʌri	0	665	Up:665
19893	105_up	Up	PRAKRIT	PRAKRIT	uvari	uvari	u ʋ ʌ r i	saur1252		27.46	77.56		7 6 7 5 7	XBYBZ	YWERI	87	87.Y.V 87.W.C 87.E.V 87.R.C 87.I.V	1.5 1.75 1.3 1.75 0.8	uʋʌri	0	665	Up:665
19894	105_up	Up	PRAKRIT	PRAKRIT	avariṁ	avariṁ	ʌ ʋ ʌ r ĩ	saur1252		27.46	77.56		7 6 7 5 7	XBYBZ	EWERI	87	87.E.V 87.W.C 87.E.V 87.R.C 87.I.V	1.5 1.75 1.3 1.75 0.8	ʌʋʌrĩ	0	665	Up:665
19895	105_up	Up	KHETRANI	KHETRANI	uchā (above)	uchā	u tʃ ʌː	khet1238		30.4799	70.2828		7 1 7	XBZ	YTE	52	52.Y.V 52.T.C 52.E.V	1.5 1.75 0.8	utʃʌː	0	668	Up:668
19896	105_up	Up	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	uttē	uttē	u t̪ t̪ eː	west2386		30.0948	75.3474		7 1 1 7	XMBZ	YTTE	59	59.Y.V 59.T.c 59.T.C 59.E.V	1.5 1.1 1.75 0.8	ut̪t̪eː	0	668	Up:668
19897	105_up	Up	MULTANI	MULTANI	uttē	uttē	u t̪ t̪ eː	mult1243					7 1 1 7	XMBZ	YTTE	67	67.Y.V 67.T.c 67.T.C 67.E.V	1.5 1.1 1.75 0.8	ut̪t̪eː	0	668	Up:668
19898	105_up	Up	HINDKI	HINDKI	uttē	uttē	u t̪ t̪ eː	sout2668		33.2122	72.1702		7 1 1 7	XMBZ	YTTE	40	40.Y.V 40.T.c 40.T.C 40.E.V	1.5 1.1 1.75 0.8	ut̪t̪eː	0	668	Up:668
19899	105_up	Up	THALI	THALI	uttē	uttē	u t̪ t̪ eː	thal1241					7 1 1 7	XMBZ	YTTE	101	101.Y.V 101.T.c 101.T.C 101.E.V	1.5 1.1 1.75 0.8	ut̪t̪eː	0	668	Up:668
19903	105_up	Up	POTHWARI	POTHWARI	upar	upar	u p ʌ r	poth1238					7 1 7 5	XBYN	YPER	85	85.Y.V 85.P.C 85.E.V 85.R.c	1.5 1.75 1.3 0.8	upʌr	0	665	Up:665
19904	105_up	Up	CHIBHALI	CHIBHALI	uppar	uppar	u p p ʌ r	chib1247					7 1 1 7 5	XMBYN	YPPER	22	22.Y.V 22.P.c 22.P.C 22.E.V 22.R.c	1.5 1.1 1.75 1.3 0.8	uppʌr	0	665	Up:665
19905	105_up	Up	PUNCHHI	PUNCHHI	tō̃ē̃	tō̃ē̃	t̪ õː ẽː	punc1239					1 7 7	AXZ	TUE	88	88.T.C 88.U.V 88.E.V	2.0 1.5 0.8	t̪õːẽː	0	668	Up:668
19906	105_up	Up	SINDHIVICHOLI	SINDHI_VICHOLI	mat’ē	mat’ē	m ʌ t̪ʱ eː	sind1272		26.0	69.0		4 7 1 7	AXBZ	METE	96	96.M.C 96.E.V 96.T.C 96.E.V	2.0 1.5 1.75 0.8	mʌt̪ʱeː	0	668	Up:668
19907	105_up	Up	LARI	LARI	mat’ē	mat’ē	m ʌ t̪ʱ eː	lari1254					4 7 1 7	AXBZ	METE	60	60.M.C 60.E.V 60.T.C 60.E.V	2.0 1.5 1.75 0.8	mʌt̪ʱeː	0	668	Up:668
19908	105_up	Up	KACHCHHI	KACHCHHI	mat’ē	mat’ē	m ʌ t̪ʱ eː	kach1277		23.83	69.0		4 7 1 7	AXBZ	METE	43	43.M.C 43.E.V 43.T.C 43.E.V	2.0 1.5 1.75 0.8	mʌt̪ʱeː	0	668	Up:668
19909	105_up	Up	MARATHIDESHI	MARATHI_DESHI	var	var	ʋ ʌ r	mara1378		17.9344	76.6665		6 7 5	AXN	WER	65	65.W.C 65.E.V 65.R.c	2.0 1.5 0.8	ʋʌr	0	665	Up:665
19910	105_up	Up	NAGPURI	NAGPURI	var	var	ʋ ʌ r	varh1239		20.7139	79.7516		6 7 5	AXN	WER	69	69.W.C 69.E.V 69.R.c	2.0 1.5 0.8	ʋʌr	0	665	Up:665
19911	105_up	Up	KONKANI	KONKANI	vaïr	vaïr	ʋ ʌ ɪ r	konk1267		19.2414	73.9166		6 7 7 5	AXYN	WEIR	56	56.W.C 56.E.V 56.I.V 56.R.c	2.0 1.5 1.3 0.8	ʋʌɪr	0	665	Up:665
19912	105_up	Up	SINGHALESE	SINGHALESE	uḍaṭa	uḍaṭa	u ɖ ʌ ʈ ʌ	sinh1246		8.0	81.0		7 1 7 1 7	XBYBZ	YTETE	97	97.Y.V 97.T.C 97.E.V 97.T.C 97.E.V	1.5 1.75 1.3 1.75 0.8	uɖʌʈʌ	0	668	Up:668
19913	105_up	Up	SINGHALESE	SINGHALESE	ihalaṭa	ihalaṭa	i h ʌ l ʌ ʈ ʌ	sinh1246		8.0	81.0		7 3 7 5 7 1 7	XBYBYBZ	IHELETE	97	97.I.V 97.H.C 97.E.V 97.L.C 97.E.V 97.T.C 97.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ihʌlʌʈʌ	0	668	Up:668
19914	105_up	Up	ORIYA	ORIYA	uparē	uparē	u p ʌ r eː	oriy1255		21.0	85.0		7 1 7 5 7	XBYBZ	YPERE	73	73.Y.V 73.P.C 73.E.V 73.R.C 73.E.V	1.5 1.75 1.3 1.75 0.8	upʌreː	0	665	Up:665
19915	105_up	Up	BIHARIMAITHILI	BIHARI_MAITHILI	ūpar	ūpar	uː p ʌ r	mait1250		26.3817	86.2211		7 1 7 5	XBYN	YPER	14	14.Y.V 14.P.C 14.E.V 14.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19916	105_up	Up	MAGAHI	MAGAHI	uppar	uppar	u p p ʌ r	maga1260		25.0915	85.3335		7 1 1 7 5	XMBYN	YPPER	61	61.Y.V 61.P.c 61.P.C 61.E.V 61.R.c	1.5 1.1 1.75 1.3 0.8	uppʌr	0	665	Up:665
19917	105_up	Up	BHOJPURINORTHERN	BHOJPURI_NORTHERN	ūpar	ūpar	uː p ʌ r	nort2656					7 1 7 5	XBYN	YPER	12	12.Y.V 12.P.C 12.E.V 12.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19918	105_up	Up	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	ūpar	ūpar	uː p ʌ r	sout2661					7 1 7 5	XBYN	YPER	13	13.Y.V 13.P.C 13.E.V 13.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19919	105_up	Up	NAGPURIA	NAGPURIA	upᵃrē	upᵃrē	u p ă r eː	sadr1248		23.6585	84.8114		7 1 7 5 7	XBYBZ	YPARE	70	70.Y.V 70.P.C 70.A.V 70.R.C 70.E.V	1.5 1.75 1.3 1.75 0.8	upăreː	0	665	Up:665
19920	105_up	Up	BENGALIWRITTEN	BENGALI_WRITTEN	upar	upar	u p ʌ r	beng1280		24.0	90.0		7 1 7 5	XBYN	YPER	9	9.Y.V 9.P.C 9.E.V 9.R.c	1.5 1.75 1.3 0.8	upʌr	0	665	Up:665
19923	105_up	Up	SOUTHWESTERNBENGALI	SOUTH_WESTERN_BENGALI	uprē	uprē	u p r eː	beng1280		24.0	90.0		7 1 5 7	XBCZ	YPRE	100	100.Y.V 100.P.C 100.R.C 100.E.V	1.5 1.75 1.5 0.8	upreː	0	665	Up:665
19924	105_up	Up	SIRIPURIA	SIRIPURIA	upar	upar	u p ʌ r	siri1268					7 1 7 5	XBYN	YPER	98	98.Y.V 98.P.C 98.E.V 98.R.c	1.5 1.75 1.3 0.8	upʌr	0	665	Up:665
19925	105_up	Up	EASTERNBENGALI	EASTERN_BENGALI	uprē	uprē	u p r eː	east2744					7 1 5 7	XBCZ	YPRE	29	29.Y.V 29.P.C 29.R.C 29.E.V	1.5 1.75 1.5 0.8	upreː	0	665	Up:665
19926	105_up	Up	EASTERNBENGALI	EASTERN_BENGALI	upur	upur	u p u r	east2744					7 1 7 5	XBYN	YPYR	29	29.Y.V 29.P.C 29.Y.V 29.R.c	1.5 1.75 1.3 0.8	upur	0	665	Up:665
19927	105_up	Up	EASTERNBENGALIOFCACHAR	EASTERN_BENGALI_OF_CACHAR	uprē	uprē	u p r eː	sylh1242		24.83724	92.25347		7 1 5 7	XBCZ	YPRE	30	30.Y.V 30.P.C 30.R.C 30.E.V	1.5 1.75 1.5 0.8	upreː	0	665	Up:665
19928	105_up	Up	EASTERNBENGALIOFCHITTAGONG	EASTERN_BENGALI_OF_CHITTAGONG	uarē	uarē	u ʌ r eː	chit1275		20.831	93.1695		7 7 5 7	XYBZ	YERE	31	31.Y.V 31.E.V 31.R.C 31.E.V	1.5 1.3 1.75 0.8	uʌreː	0	667	Up:667
19929	105_up	Up	CHAKMA	CHAKMA	uburē	uburē	u b u r eː	chak1266		23.00148	92.339		7 1 7 5 7	XBYBZ	YPYRE	18	18.Y.V 18.P.C 18.Y.V 18.R.C 18.E.V	1.5 1.75 1.3 1.75 0.8	ubureː	0	665	Up:665
19930	105_up	Up	ASSAMESE	ASSAMESE	opǒrǒ-låi	opǒrǒ-låi	o p ɒ r ɒ + l ɔ i	assa1263		26.0876	91.2932		7 1 7 5 7 9 5 7 7	XBYBZ_AXZ	UPORO_LUI	1	1.U.V 1.P.C 1.O.V 1.R.C 1.O.V 1._._ 1.L.C 1.U.V 1.I.V	1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 0.8	opɒrɒ+lɔi	0	665	Up:665
19931	105_up	Up	EASTERNHINDIAWADHI	EASTERN_HINDI_AWADHI	ūpar	ūpar	uː p ʌ r	awad1243		27.5907	82.4663		7 1 7 5	XBYN	YPER	32	32.Y.V 32.P.C 32.E.V 32.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19932	105_up	Up	BAGHELI	BAGHELI	ūpar	ūpar	uː p ʌ r	bagh1251		24.6837	87.4994		7 1 7 5	XBYN	YPER	4	4.Y.V 4.P.C 4.E.V 4.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19933	105_up	Up	CHHATTISGARHI	CHHATTISGARHI	ūpar	ūpar	uː p ʌ r	chha1249		20.3601	82.0483		7 1 7 5	XBYN	YPER	21	21.Y.V 21.P.C 21.E.V 21.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19934	105_up	Up	WESTERNHINDIHINDOSTANI	WESTERN_HINDI_HINDOSTANI	ūpar	ūpar	uː p ʌ r	hind1269		25.0	77.0		7 1 7 5	XBYN	YPER	108	108.Y.V 108.P.C 108.E.V 108.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19935	105_up	Up	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	uppar	uppar	u p p ʌ r	hind1269		25.0	77.0		7 1 1 7 5	XMBYN	YPPER	103	103.Y.V 103.P.c 103.P.C 103.E.V 103.R.c	1.5 1.1 1.75 1.3 0.8	uppʌr	0	665	Up:665
19936	105_up	Up	DAKHINI	DAKHINI	ūpar	ūpar	uː p ʌ r	decc1239		18.5919	75.717		7 1 7 5	XBYN	YPER	26	26.Y.V 26.P.C 26.E.V 26.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19937	105_up	Up	BANGARU	BANGARU	ūpar	ūpar	uː p ʌ r	hary1238		29.0166	76.0432		7 1 7 5	XBYN	YPER	7	7.Y.V 7.P.C 7.E.V 7.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19938	105_up	Up	BRAJBHAKHA	BRAJ_BHAKHA	ūpar	ūpar	uː p ʌ r	braj1242		26.4758	78.0813		7 1 7 5	XBYN	YPER	15	15.Y.V 15.P.C 15.E.V 15.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19939	105_up	Up	KANAUJI	KANAUJI	ū̃chē	ū̃chē	ũː tʃ eː	kana1281		27.1074	79.2883		7 1 7	XBZ	YTE	45	45.Y.V 45.T.C 45.E.V	1.5 1.75 0.8	ũːtʃeː	0	668	Up:668
19940	105_up	Up	BUNDELI	BUNDELI	ūpar	ūpar	uː p ʌ r	bund1253		24.8982	78.9542		7 1 7 5	XBYN	YPER	16	16.Y.V 16.P.C 16.E.V 16.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19941	105_up	Up	BANAPHARI	BANAPHARI	ūpar	ūpar	uː p ʌ r	bana1281					7 1 7 5	XBYN	YPER	6	6.Y.V 6.P.C 6.E.V 6.R.c	1.5 1.75 1.3 0.8	uːpʌr	0	665	Up:665
19942	105_up	Up	PANJABIWRITTEN	PANJABI_WRITTEN	uppar	uppar	u p p ʌ r	panj1256		30.0368	75.6702		7 1 1 7 5	XMBYN	YPPER	78	78.Y.V 78.P.c 78.P.C 78.E.V 78.R.c	1.5 1.1 1.75 1.3 0.8	uppʌr	0	665	Up:665
19943	105_up	Up	PANJABIWRITTEN	PANJABI_WRITTEN	uttē	uttē	u t̪ t̪ eː	panj1256		30.0368	75.6702		7 1 1 7	XMBZ	YTTE	78	78.Y.V 78.T.c 78.T.C 78.E.V	1.5 1.1 1.75 0.8	ut̪t̪eː	0	668	Up:668
19945	105_up	Up	POWADHI	POWADHI	uttē	uttē	u t̪ t̪ eː	powa1246		21.797	79.239		7 1 1 7	XMBZ	YTTE	86	86.Y.V 86.T.c 86.T.C 86.E.V	1.5 1.1 1.75 0.8	ut̪t̪eː	0	668	Up:668
19946	105_up	Up	DOGRI	DOGRI	uppar	uppar	u p p ʌ r	dogr1250		32.5534	75.7111		7 1 1 7 5	XMBYN	YPPER	28	28.Y.V 28.P.c 28.P.C 28.E.V 28.R.c	1.5 1.1 1.75 1.3 0.8	uppʌr	0	665	Up:665
19947	105_up	Up	KANGRA	KANGRA	uppar	uppar	u p p ʌ r	kang1280		31.915	76.366		7 1 1 7 5	XMBYN	YPPER	46	46.Y.V 46.P.c 46.P.C 46.E.V 46.R.c	1.5 1.1 1.75 1.3 0.8	uppʌr	0	665	Up:665
