# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
56649	55_cow	Cow	PWOMAULMEIN	PWO_MAULMEIN	s^à näᵘ	s^à näᵘ	s a + n̪ ɛ ŭ	pwoe1235	3044	15.1915	98.7355	
56650	55_cow	Cow	PWOMAULMEIN	PWO_MAULMEIN	ɣå beĩ	ɣå beĩ	ɣ ɔ + b e ĩ	pwoe1235	3044	15.1915	98.7355	
56651	55_cow	Cow	TAUNGTHU	TAUNGTHU	po mu	po mu	p o + m u	paok1235	3044	20.211	97.5969	
56652	55_cow	Cow	SGALITERARY	SGA_LITERARY	˦˨ klå ˦˨ mō	klå˦˨mō˦˨	k l ɔ ⁴² + m oː ⁴²	sgaw1245	3044	17.9872	97.7126	
56653	55_cow	Cow	SGASPOKEN	SGA_SPOKEN	glå	glå	g l ɔ	sgaw1245	3044	17.9872	97.7126	
56654	55_cow	Cow	BWE	BWE	bö	bö	b ø	bwek1238	3044	18.9796	96.9936	
56655	55_cow	Cow	WEWAW	WEWAW	p’o	p’o	pʰ o	wewa1238	3044	19.020577	96.540526	
56656	55_cow	Cow	KARENBYU	KARENBYU	bo mo	bo mo	b o + m o	geba1237	3044	19.4991	96.9492	
56657	55_cow	Cow	BRAEO	BRAEO	bö	bö	b ø	geba1237	3044	19.4991	96.9492	
56658	55_cow	Cow	KARENNI	KARENNI	bu	bu	b u	east2342	3044	19.8939	98.3359	
56659	55_cow	Cow	YINTALAE	YINTALAE	po mon	po mon	p o + m o n̪	yint1235	3044	18.9378	97.3368	
56660	55_cow	Cow	SINHMAOMAEPAUK	SIN_HMAO_MAEPAUK	pu mü	pu mü	p u + m y	manu1255	3044	19.165	96.9531	
56661	55_cow	Cow	GHEKO	GHEKO	bou	bou	b əʊ	geko1235	3044	19.6741	96.5308	
56662	55_cow	Cow	GHEKO	GHEKO	bo mö	bo mö	b o + m ø	geko1235	3044	19.6741	96.5308	
56663	55_cow	Cow	PADAUNG	PADAUNG	bäo	bäo	b ɛ o	kaya1315	3044	19.5183	97.4138	
56664	55_cow	Cow	PADAUNG	PADAUNG	bo mo	bo mo	b o + m o	kaya1315	3044	19.5183	97.4138	
56665	55_cow	Cow	YEINBA	YEINBA	bo	bo	b o	yinb1236	3044	19.0383	97.2134	
56666	55_cow	Cow	MANOE	MANOE	pū mö	pū mö	p uː + m ø	manu1255	3044	19.165	96.9531	
56667	55_cow	Cow	ZAVEIN	ZAVEIN	pu mu	pu mu	p u + m u	zaye1235	3044	20.16	96.908	
56668	55_cow	Cow	MOPWABILICHI	MOPWA_BILICHI	v	v	v	bili1249	3044			
56669	55_cow	Cow	MOPWADERMUHA	MOPWA_DERMUHA	pö	pö	p ø	derm1238	3044			
56676	55_cow	Cow	MANCHATIORPATNI	MANCHATI_OR_PATNI	goaṇᵃ	goaṇᵃ	g o ʌ ɳ ă	karb1241	3044	25.7317	93.0462	
56677	55_cow	Cow	CHAMBALAHULI	CHAMBA_LAHULI	rāhd	rāhd	r ʌː h d̪	cham1308	3044			
56678	55_cow	Cow	KANASHI	KANASHI	huj	huj	h u dʒ	kana1283	3044	32.2843	77.1553	
56679	55_cow	Cow	KANAURI	KANAURI	laṅ	laṅ	l ʌ ŋ	kinn1249	3044	31.3688	78.3148	
56680	55_cow	Cow	RANGKAS	RANGKAS	bēn	bēn	b eː n̪	rang1266	3044	29.2278	80.0845	
56681	55_cow	Cow	RANGKAS	RANGKAS	rai	rai	r ai	rang1266	3044	29.2278	80.0845	
56682	55_cow	Cow	DHIMAL	DHIMAL	(màhàni) pīå	pīå	p iː ɔ	dhim1246	3044	26.6283	88.3798	
56683	55_cow	Cow	THAMI	THAMI	māmā-sya	māmā-sya	m ʌː m ʌː + s j ʌ	than1259	3044	28.7554	85.7657	
56684	55_cow	Cow	LIMBU	LIMBU	pit	pit	p i t̪	limb1266	3044	27.2703	87.8859	
56685	55_cow	Cow	LIMBU	LIMBU	pīp-mā	pīp-mā	p iː p + m ʌː	limb1266	3044	27.2703	87.8859	
56686	55_cow	Cow	YAKHA	YAKHA	pik-mā	pik-mā	p i k + m ʌː	yakk1236	3044	27.3714	87.9306	
56687	55_cow	Cow	KHAMBU	KHAMBU	pi°	pi°	p i	kham1288	3044			
56688	55_cow	Cow	BAHING	BAHING	ā-mo biṅ	ā-mo biṅ	ʌː + m o + b i ŋ	bahi1252	3044	27.3323	86.3949	
56689	55_cow	Cow	BALALI	BALALI	pi°	pi°	p i	nort2727	3044	27.5102	87.2157	
56690	55_cow	Cow	SANGPANG	SANGPANG	pī°	pī°	p iː	samp1249	3044	27.2999	87.0019	
56691	55_cow	Cow	LOHORONG	LOHORONG	piᵏ	piᵏ	p i k̚	nort2727	3044	27.5102	87.2157	
56692	55_cow	Cow	LAMBICHHONG	LAMBICHHONG	pi°	pi°	p i	yakk1236	3044	27.3714	87.9306	
56693	55_cow	Cow	WALING	WALING	gāi (Aryan)	gāi	g aːi	wali1261	3044	26.6369	86.4837	
56694	55_cow	Cow	CHHINGTANG	CHHINGTANG	pīt	pīt	p iː t̪	chhi1245	3044	26.961	87.1899	
56695	55_cow	Cow	RUNGCHHENBUNG	RUNGCHHENBUNG	pīt	pīt	p iː t̪	bant1281	3044	27.12147	87.04738	
56696	55_cow	Cow	RUNGCHHENBUNG	RUNGCHHENBUNG	pi°	pi°	p i	bant1281	3044	27.12147	87.04738	
56697	55_cow	Cow	DUNGMALI	DUNGMALI	piᵗ	piᵗ	p i t̪̚	dung1252	3044	26.9813	87.3328	
56698	55_cow	Cow	RODONGORCHAMLING	RODONG_OR_CHAMLING	pyu-pa	pyu-pa	p j u + p ʌ	caml1239	3044	27.3371	86.7612	
56699	55_cow	Cow	RODONGORCHAMLING	RODONG_OR_CHAMLING	pī	pī	p iː	caml1239	3044	27.3371	86.7612	
56700	55_cow	Cow	NACHHERENG	NACHHERENG	pī	pī	p iː	nach1240	3044	27.4202	86.7001	
56701	55_cow	Cow	KULUNG	KULUNG	pī-īmma	pī-īmma	p iː + iː m m ʌ	kulu1253	3044	27.1606	87.5717	
56702	55_cow	Cow	KULUNG	KULUNG	umma-pi	umma-pi	u m m ʌ + p i	kulu1253	3044	27.1606	87.5717	
56703	55_cow	Cow	THULUNG	THULUNG	gai (Aryan)	gai	g ai	drun1238	3044	28.00792	98.49449	
56704	55_cow	Cow	CHAURASYA	CHAURASYA	āmo bīa	āmo bīa	ʌː m o + b iː ʌ	wamb1257	3044	27.14808	86.47646	
56705	55_cow	Cow	KHALING	KHALING	gai (Aryan)	gai	g ai	khal1275	3044	27.3912	87.5053	
56706	55_cow	Cow	DUMI	DUMI	gyai (Aryan)	gyai	gʲ ai	dumi1241	3044	27.45849	86.75699	
56707	55_cow	Cow	DUMI	DUMI	bī	bī	b iː	dumi1241	3044	27.45849	86.75699	
56708	55_cow	Cow	RAIORJIMDAR	RAI_OR_JIMDAR	b’i	b’i	bʰ i	athp1241	3044	26.8794	87.3296	
56709	55_cow	Cow	VAYUORHAYU	VAYU_OR_HAYU	gai (Aryan)	gai	g ai	wayu1241	3044	27.3047	86.1227	
56710	55_cow	Cow	GURUNG	GURUNG	hme	hme	h m e	east2345	3044	28.4368	84.58145	
56711	55_cow	Cow	MURMI	MURMI	me-ya	me-ya	m e + j ʌ	west2415	3044	28.0239	85.0563	
56712	55_cow	Cow	SUNWAR	SUNWAR	bi	bi	b i	sunw1242	3044	27.5201	86.2476	
56713	55_cow	Cow	MAGARI	MAGARI	hñet	hñet	h ɲ e t̪	west2418	3044	28.2462	83.511	
56714	55_cow	Cow	NEWARI	NEWARI	sā	sā	s ʌː	newa1246	3044	27.2614	84.9577	
56715	55_cow	Cow	PADIPAHRIORPAHI	PADI_PAHRI_OR_PAHI	sā	sā	s ʌː	newa1246	3044	27.2614	84.9577	
56716	55_cow	Cow	RONGORLEPCHA	RONG_OR_LEPCHA	bik	bik	b i k	lepc1244	3044	27.0869	88.5726	
56717	55_cow	Cow	TOTO	TOTO	pi-kā	pi-kā	p i + k ʌː	toto1302	3044	26.67	88.975	
56719	55_cow	Cow	DAFLA	DAFLA	sā	sā	s ʌː	nyis1236	3044	27.278263	93.675529	
56720	55_cow	Cow	MISHMIDIGARU	MISHMI_DIGARU	mā-chu	mā-chu	m ʌː + tʃ u	diga1241	3044	28.4993	96.8803	
56721	55_cow	Cow	MISHMIDIGARU	MISHMI_DIGARU	mātrau	mātrau	m ʌː t̪ r au	diga1241	3044	28.4993	96.8803	
56722	55_cow	Cow	MIJU	MIJU	man-chu	man-chu	m ʌ n̪ + tʃ u	miju1243	3044	28.4732	97.0444	
56723	55_cow	Cow	SIHIA	SI_HIA	wu	wu	w u	tang1334	3044	38.894904	102.246464	
56724	55_cow	Cow	LOLONI	LOLO_NI	˨˦ ñⁱ ˦˨ ma	ñⁱ˨˦ma˦˨	ɲ ĭ ²⁴ + m ʌ ⁴²	axiy1235	3044	24.6009	103.713	
56726	55_cow	Cow	LOLOPHO	LOLO_PHO	˦˨ no ñi° ˦˨ mo	ñi°no˦˨mo˦˨	ɲ i n̪ o ⁴² + m o ⁴²	lagh1245	3044	22.2674	103.929	
56727	55_cow	Cow	AKAKA	A_KA_KA	må	må	m ɔ	akha1245	3044	21.2309	100.964	
56728	55_cow	Cow	AKAKA	A_KA_KA	må ni	må ni	m ɔ + n̪ i	akha1245	3044	21.2309	100.964	
56729	55_cow	Cow	AKO	A_KO	yå mà	yå mà	j ɔ + m a	akoo1247	3044			
56730	55_cow	Cow	LISU	LISU	˦ à ˨ ñī ˧ mà	à˦ñī˨mà˧	a ⁴ + ɲ iː ² + m a ³	lisu1250	3044	26.91	98.94	
56731	55_cow	Cow	LISHAOYAOYIN	LISHAO_YAOYIN	àñi mà	àñi mà	a ɲ i + m a	lisu1250	3044	26.91	98.94	
56732	55_cow	Cow	MOSHO	MO_SHO	ž’ö	ž’ö	ʒ ø	lahu1253	3044	21.2701	100.214	
56733	55_cow	Cow	LAHU	LAHU	nu	nu	n̪ u	lahu1253	3044	21.2701	100.214	
56734	55_cow	Cow	PYENORPYIN	PYEN_OR_PYIN	àmyàṅ bà	àmyàṅ bà	a m j a ŋ + b a	pyen1239	3044	20.759	100.029	
56735	55_cow	Cow	NUNG	NUNG	ṅànsir ṅᵃmà	ṅànsir ṅᵃmà	ŋ a n̪ s i r + ŋ ă m a	nung1282	3044	27.2887	98.7333	
56736	55_cow	Cow	GYAORUNG	GYAORUNG	ñai-ñai	ñai-ñai	ɲ ai + ɲ ai	jiar1240	3044	31.60295	102.22875	
56737	55_cow	Cow	MANYAK	MANYAK	wo-mi	wo-mi	w o + m i	muya1239	3044	29.8226	102.205	
56741	55_cow	Cow	BHOTIATIBETANWRITTEN	BHOTIA_TIBETAN_WRITTEN	ba	ba	b ʌ	sikk1242	3044	27.85795	88.59153	
56742	55_cow	Cow	BHOTIATIBETANSPOKEN	BHOTIA_TIBETAN_SPOKEN	b’a	b’a	bʰ ʌ	sikk1242	3044	27.85795	88.59153	
56743	55_cow	Cow	BALTI	BALTI	baṅ	baṅ	b ʌ ŋ	balt1258	3044	34.4491	77.2859	
56744	55_cow	Cow	BHOTIAOFPURIK	BHOTIA_OF_PURIK	bā	bā	b ʌː	puri1258	3044	34.3386	76.0127	
56745	55_cow	Cow	LADAKHI	LADAKHI	ba-laṅ	ba-laṅ	b ʌ + l ʌ ŋ	lada1244	3044	33.468	80.6013	
56746	55_cow	Cow	LADAKHIOFSPITI	LADAKHI_OF_SPITI	ba-laṅ	ba-laṅ	b ʌ + l ʌ ŋ	spit1240	3044	32.526	77.833	
56747	55_cow	Cow	KAGATE	KAGATE	pa-laṅ	pa-laṅ	p ʌ + l ʌ ŋ	kaga1252	3044	27.4492	86.1675	
56748	55_cow	Cow	SHARPA	SHARPA	ch’uṅ-ma	ch’uṅ-ma	tʃʰ u ŋ + m ʌ	sher1255	3044	27.674	86.9994	
56749	55_cow	Cow	DANJONGKA	DANJONGKA	b’a-chu	b’a-chu	bʰ ʌ + tʃ u	sikk1242	3044	27.85795	88.59153	
56750	55_cow	Cow	HLOKE	HLOKE	ba	ba	b ʌ	lowa1242	3044	29.0324	83.8959	
56751	55_cow	Cow	BODOORBARA	BODO_OR_BARA	masaū	masaū	m ʌ s ʌ uː	bodo1269	3044	26.1	92.0	
56752	55_cow	Cow	LALUNG	LALUNG	māsu māiki	māsu māiki	m ʌː s u + m aːi k i	tiwa1253	3044	26.0667	92.2583	
56753	55_cow	Cow	DIMASA	DIMA_SA	mū-šū	mū-šū	m uː + ʃ uː	dima1251	3044	25.4198	93.1806	
56754	55_cow	Cow	GAROACHIK	GARO_ACHIK	māt-chu	māt-chu	m ʌː t̪ + tʃ u	garo1247	3044	25.2954	90.462	
56755	55_cow	Cow	KOCH	KOCH	mā-chu	mā-chu	m ʌː + tʃ u	koch1250	3044	25.7962	90.2566	
56756	55_cow	Cow	TIPURA	TIPURA	musak-mā	musak-mā	m u s ʌ k + m ʌː	kokb1239	3044	23.1916	91.4673	
56757	55_cow	Cow	DEURICHUTIYA	DEURI_CHUTIYA	mi-ši-gu muchu	mi-ši-gu muchu	m i + ʃ i + g u + m u tʃ u	deor1238	3044	26.86152	93.70572	
56758	55_cow	Cow	ANGAMI	ANGAMI	mi-t’u	mi-t’u	m i + t̪ʰ u	anga1288	3044	25.6841	93.8668	
56759	55_cow	Cow	SEMA	SEMA	(a-)miši	miši	m i ʃ i	sumi1235	3044	25.9996	94.4235	
56760	55_cow	Cow	RENGMA	RENGMA	me-tu	me-tu	m e + t̪ u	nort2725	3044	26.4492	94.5683	
56761	55_cow	Cow	KEZAMA	KEZAMA	(e-)chē	chē	tʃ eː	khez1235	3044	25.7078	94.3114	
56762	55_cow	Cow	SOPVOMA	SOPVOMA	(u-)to	to	t̪ o	maon1238	3044	25.3836	94.0035	
56763	55_cow	Cow	AO	AO	nāši tzalā	nāši tzalā	n̪ ʌː ʃ i + t̪ z ʌ l ʌː	aona1235	3044	26.3241	94.3824	
56764	55_cow	Cow	HLOTA	HLOTA	māṅsü ō-k’yü	māṅsü ō-k’yü	m ʌː ŋ s y + oː + kʰ j y	loth1237	3044	26.01396	94.04355	
56765	55_cow	Cow	TENGSA	TENGSA	māsi	māsi	m ʌː s i	tase1235	3044	27.2572	96.3855	
56766	55_cow	Cow	THUKUMI	THUKUMI	misü	misü	m i s y	sang1321	3044	25.8581	94.6279	
56767	55_cow	Cow	YACHUMI	YACHUMI	moši	moši	m o ʃ i	yimc1240	3044	25.7675	94.8087	
56768	55_cow	Cow	TABLENG	TABLENG	mà-hu	mà-hu	m a + h u	kony1248	3044	26.6823	95.0598	
56769	55_cow	Cow	TAMLU	TAMLU	mo-hu	mo-hu	m o + h u	phom1236	3044	26.4715	94.7476	
56770	55_cow	Cow	BANPARA	BANPARA	mai-hū	mai-hū	m ai + h uː	wanc1238	3044	26.2581	94.8936	
56771	55_cow	Cow	NAMSANGIA	NAMSANGIA	mān	mān	m ʌː n̪	noct1238	3044	27.152	95.3903	
56772	55_cow	Cow	CHANG	CHANG	ma-sü	ma-sü	m ʌ + s y	chan1313	3044	26.4336	94.9536	
56773	55_cow	Cow	MOSHANG	MOSHANG	mān-sū	mān-sū	m ʌː n̪ + s uː	mosa1240	3044	27.0964	95.9001	
56774	55_cow	Cow	EMPEO	EMPEO	godōm pui	godōm pui	g o d̪ oː m + p u i	zeme1240	3044	25.3499	93.6463	
56775	55_cow	Cow	KABUI	KABUI	goitom koi	goitom koi	g ɔɪ t̪ o m + k ɔɪ	rong1266	3044	25.098	93.7869	
56776	55_cow	Cow	KHOIRAO	KHOIRAO	tōm	tōm	t̪ oː m	than1255	3044	25.3472	93.8396	
56777	55_cow	Cow	MIKIR	MIKIR	ā-chai-nåṅ ā-pī	ā-chai-nåṅ ā-pī	ʌː + tʃ ai + n̪ ɔ ŋ + ʌː + p iː	karb1241	3044	25.7317	93.0462	
56778	55_cow	Cow	MARAM	MARAM	ā-tom	ā-tom	ʌː + t̪ o m	mara1379	3044	25.4378	94.2205	
56779	55_cow	Cow	KWOIRENG	KWOIRENG	mā-tom	mā-tom	m ʌː + t̪ o m	lian1251	3044	25.16	93.542	
56780	55_cow	Cow	TANGKHUL	TANGKHUL	si-muk	si-muk	s i + m u k	ukhr1238	3044			
56781	55_cow	Cow	PHADANG	PHADANG	s-mūk	s-mūk	s + m uː k	phad1238	3044			
56782	55_cow	Cow	KHANGOI	KHANGOI	si-mūk	si-mūk	s i + m uː k	khan1277	3044	25.73633	94.247299	
56783	55_cow	Cow	MARING	MARING	hall pūi	hall pūi	h ʌ l l + p uː i	mari1416	3044	24.2854	94.0723	
56784	55_cow	Cow	CHINGPAORKACHIN	CHINGPA_OR_KACHIN	kàn-su	kàn-su	k a n̪ + s u	kach1280	3044	25.4634	97.3278	
56786	55_cow	Cow	SINGPHO	SINGPHO	kin-sū	kin-sū	k i n̪ + s uː	sing1264	3044	27.296	95.606	
56787	55_cow	Cow	SINGPHO	SINGPHO	ken-sū	ken-sū	k e n̪ + s uː	sing1264	3044	27.296	95.606	
56789	55_cow	Cow	MEITHEI	MEITHEI	šal	šal	ʃ ʌ l	mani1292	3044	24.4409	93.3426	
56790	55_cow	Cow	MEITHEI	MEITHEI	šan-bī	šan-bī	ʃ ʌ n̪ + b iː	mani1292	3044	24.4409	93.3426	
56791	55_cow	Cow	THADO	THADO	boṅ	boṅ	b o ŋ	thad1238	3044	24.096	93.722	
56792	55_cow	Cow	THADO	THADO	si-lat	si-lat	s i + l ʌ t̪	thad1238	3044	24.096	93.722	
56793	55_cow	Cow	SIYIN	SIYIN	k’ui	k’ui	kʰ u i	siyi1240	3044	23.8192	93.6884	
56794	55_cow	Cow	LAI	LAI	zå	zå	z ɔ	haka1240	3044	22.8735	92.8208	
56795	55_cow	Cow	LUSHEI	LUSHEI	se-båṅ	se-båṅ	s e + b ɔ ŋ	lush1249	3044	22.6138	92.6247	
56796	55_cow	Cow	BANJOGI	BANJOGI	so-pē	so-pē	s o + p eː	zotu1235	3044	22.5298	93.29	
56797	55_cow	Cow	PANKHU	PANKHU	chå-pē	chå-pē	tʃ ɔ + p eː	pank1249	3044	22.6797	92.9461	
56798	55_cow	Cow	HRANGKHOL	HRANGKHOL	šē-hrāt	šē-hrāt	ʃ eː + h r ʌː t̪	hran1239	3044	24.4559	93.351	
56799	55_cow	Cow	HALLAM	HALLAM	se-rāt	se-rāt	s e + r ʌː t̪	fala1243	3044	23.7892833333	92.3254633333	
56800	55_cow	Cow	LANGRONG	LANGRONG	se-rāt	se-rāt	s e + r ʌː t̪	lang1312	3044			
56801	55_cow	Cow	AIMOL	AIMOL	sē-rāt	sē-rāt	s eː + r ʌː t̪	aimo1244	3044	24.6437	94.3556	
56802	55_cow	Cow	CHIRU	CHIRU	ši	ši	ʃ i	chir1283	3044	25.4643	94.4072	
56803	55_cow	Cow	KOLHRENG	KOLHRENG	sē-rāt	sē-rāt	s eː + r ʌː t̪	kolh1240	3044			
56804	55_cow	Cow	KOM	KOM	sē-hrāt	sē-hrāt	s eː + h r ʌː t̪	komi1270	3044	24.8688	94.534	
56805	55_cow	Cow	PURUM	PURUM	sil	sil	s i l	puru1266	3044	25.3887	95.0935	
56806	55_cow	Cow	ANAL	ANAL	šal	šal	ʃ ʌ l	anal1239	3044	24.0506	94.2806	
56807	55_cow	Cow	HIROILAMGANG	HIROI_LAMGANG	sil	sil	s i l	lamk1238	3044	24.1523	94.2706	
56808	55_cow	Cow	TAUNGTHA	TAUNGTHA	sum	sum	s u m	paok1235	3044	20.211	97.5969	
56809	55_cow	Cow	CHINBOK	CHINBOK	pàn nu	pàn nu	p a n̪ + n̪ u	munc1235	3044	20.289	94.3929	
56810	55_cow	Cow	YAWDWIN	YAWDWIN	puk nu	puk nu	p u k + n̪ u	munc1235	3044	20.289	94.3929	
56811	55_cow	Cow	CHINBON	CHINBON	šwa	šwa	ʃ w ʌ	chin1478	3044	20.0776	94.0506	
56812	55_cow	Cow	THAYETMYOCHIN	THAYETMYO_CHIN	så	så	s ɔ	thay1247	3044			
56813	55_cow	Cow	SHOORKHYANG	SHO_OR_KHYANG	s’å mü	s’å mü	sʰ ɔ + m y	asho1236	3044	21.393	93.5069	
56814	55_cow	Cow	KHAMI	KHAMI	chī nū	chī nū	tʃ iː + n̪ uː	kham1284	3044			
56815	55_cow	Cow	ANDRO	ANDRO	sok	sok	s o k	kadu1254	3044			
56816	55_cow	Cow	SENGMAI	SENGMAI	ṅo	ṅo	ŋ o	kadu1254	3044			
56817	55_cow	Cow	CHAIREL	CHAIREL	sà-mūk	sà-mūk	s a + m uː k	chai1254	3044	24.30438	93.866431	
56818	55_cow	Cow	KADU	KADU	˧ mouᵗ ˨˩ pā	mouᵗ˧pā˨˩	m əʊ t̪̚ ³ + p ʌː ²¹	kadu1254	3044			
56819	55_cow	Cow	SZIORATSI	SZI_OR_ATSI	le-ṯs̱ōṅ mi	le-ṯs̱ōṅ mi	l e + ts oː ŋ + m i	zaiw1241	3044	24.1726	98.3643	
56820	55_cow	Cow	LASHIORLECHI	LASHI_OR_LECHI	nà-choṅ	nà-choṅ	n̪ a + tʃ o ŋ	lash1243	3044	26.0992	98.5481	
56821	55_cow	Cow	MARU	MARU	nuṅ-jauṅ	nuṅ-jauṅ	n̪ u ŋ + dʒ au ŋ	maru1249	3044	24.942535	99.8338	
56822	55_cow	Cow	MAINGTHAORNGACHANG	MAINGTHA_OR_NGACHANG	nu	nu	n̪ u	acha1249	3044	24.3479	97.7438	
56823	55_cow	Cow	PHUNSAMONG	PHUN_SAMONG	wā ᵃmā	wā ᵃmā	w ʌː + ă m ʌː	hpon1238	3044	24.4606	97.1142	
56826	55_cow	Cow	MRU	MRU	ṯs̱iā (ṯs̱i-yā)	ṯs̱iā	ts i ʌː	mruu1242	3044	24.154	90.6317	
56827	55_cow	Cow	BURMESEWRITTEN	BURMESE_WRITTEN	˨˩ nwāma	nwāma˨˩	n̪ w ʌː m ʌ ²¹	nucl1310	3044	20.7926	93.9665	
56828	55_cow	Cow	BURMESESPOKEN	BURMESE_SPOKEN	˨˩ nwā ˥˦ mà°	nwā˨˩mà°˥˦	n̪ w ʌː ²¹ + m a ⁵⁴	nucl1310	3044	20.7926	93.9665	
56829	55_cow	Cow	BURMESESPOKEN	BURMESE_SPOKEN	na ˥˦ mà°	namà°˥˦	n̪ ʌ m a ⁵⁴	nucl1310	3044	20.7926	93.9665	
56830	55_cow	Cow	ARAKANESE	ARAKANESE	nwā mā	nwā mā	n̪ w ʌː + m ʌː	marm1234	3044	22.759948	92.210748	
56831	55_cow	Cow	TAUNGYO	TAUNGYO	nå	nå	n̪ ɔ	taun1248	3044	20.4104	96.7401	
56832	55_cow	Cow	DANU	DANU	nwā	nwā	n̪ w ʌː	danu1251	3044			
56833	55_cow	Cow	INTHA	INTHA	hnwā	hnwā	h n̪ w ʌː	inth1239	3044			
56834	55_cow	Cow	TAVOYAN	TAVOYAN	nwā	nwā	n̪ w ʌː	tavo1242	3044	14.1078	98.194	
#
53611	42_cultivator	Cultivator	MANDARIN	MANDARIN	˨ luṅ ˨ žan	luṅ˨žan˨	l u ŋ ² + ʐ a n̪ ²	mand1415	979	40.0209	116.228	
53612	42_cultivator	Cultivator	CANTONESE	CANTONESE	˨ nuṅ ˦ fū	nuṅ˨fū˦	n̪ u ŋ ² + f uː ⁴	cant1236	979			
53621	42_cultivator	Cultivator	PWOLITERARY	PWO_LITERARY	˧ φa ˨˦ mā ˦ šī° = p’ō	φa˧mā˨˦p’ō=šī°˦	ɸ ʌ ³ + m ʌː ²⁴ + pʰ oː + ʃ iː ⁴	phra1235	979	18.0048	99.6382	
53622	42_cultivator	Cultivator	PWOBASSEIN	PWO_BASSEIN	p^àmà seiᵗ po	p^àmà seiᵗ po	p a m a + s ei t̪̚ + p o	pwow1235	979	17.3622	97.7044	
53623	42_cultivator	Cultivator	PWOMAULMEIN	PWO_MAULMEIN	p^àmà seiᵗ po	p^àmà seiᵗ po	p a m a + s ei t̪̚ + p o	pwoe1235	979	15.1915	98.7355	
53624	42_cultivator	Cultivator	TAUNGTHU	TAUNGTHU	lai lop θà	lai lop θà	l ai + l o p + θ a	paok1235	979	20.211	97.5969	
53625	42_cultivator	Cultivator	SGALITERARY	SGA_LITERARY	= pɣā ˧ lö ˧ a = mā ˧ sī° = mā = pɣä	pɣā=lö˧mā=a˧pɣä=mā=sī°˧	p ɣ ʌː + l ø ³ + m ʌː + ʌ ³ + p ɣ ɛ + m ʌː + s iː ³	sgaw1245	979	17.9872	97.7126	
53626	42_cultivator	Cultivator	SGASPOKEN	SGA_SPOKEN	pwà tu si po	pwà tu si po	p w a + t̪ u + s i + p o	sgaw1245	979	17.9872	97.7126	
53627	42_cultivator	Cultivator	BWE	BWE	biyà tö lä pö	biyà tö lä pö	b i j a + t̪ ø + l ɛ + p ø	bwek1238	979	18.9796	96.9936	
53628	42_cultivator	Cultivator	WEWAW	WEWAW	kiyà tu s’e p’o	kiyà tu s’e p’o	k i j a + t̪ u + sʰ e + pʰ o	wewa1238	979	19.020577	96.540526	
53629	42_cultivator	Cultivator	KARENBYU	KARENBYU	à mä à hu klä	à mä à hu klä	a + m ɛ + a + h u + k l ɛ	geba1237	979	19.4991	96.9492	
53630	42_cultivator	Cultivator	KARENNI	KARENNI	k^àyà t^à brä pu	k^àyà t^à brä pu	k a j a + t̪ a + b r ɛ + p u	east2342	979	19.8939	98.3359	
53631	42_cultivator	Cultivator	SINHMAOMAEPAUK	SIN_HMAO_MAEPAUK	ràṅ klön nà	ràṅ klön nà	r a ŋ + k l ø n̪ + n̪ a	manu1255	979	19.165	96.9531	
53632	42_cultivator	Cultivator	GHEKO	GHEKO	^àmà säü	^àmà säü	a m a + s ɛ y	geko1235	979	19.6741	96.5308	
53633	42_cultivator	Cultivator	PADAUNG	PADAUNG	prà mà chö	prà mà chö	p r a + m a + tʃ ø	kaya1315	979	19.5183	97.4138	
53634	42_cultivator	Cultivator	YEINBA	YEINBA	brà mà nà rau	brà mà nà rau	b r a + m a + n̪ a + r au	yinb1236	979	19.0383	97.2134	
53635	42_cultivator	Cultivator	ZAVEIN	ZAVEIN	må θu θà	må θu θà	m ɔ + θ u + θ a	zaye1235	979	20.16	96.908	
53636	42_cultivator	Cultivator	ZAVEIN	ZAVEIN	tüṅ bä	tüṅ bä	t̪ y ŋ + b ɛ	zaye1235	979	20.16	96.908	
53637	42_cultivator	Cultivator	ZAVEIN	ZAVEIN	må lai θà	må lai θà	m ɔ + l ai + θ a	zaye1235	979	20.16	96.908	
53638	42_cultivator	Cultivator	MOPWABILICHI	MOPWA_BILICHI	blå vꭓu ^àfv	blå vꭓu ^àfv	b l ɔ + v x u + a f v	bili1249	979			
53639	42_cultivator	Cultivator	MOPWADERMUHA	MOPWA_DERMUHA	pä do chwä li	pä do chwä li	p ɛ + d̪ o + tʃ w ɛ + l i	derm1238	979			
53644	42_cultivator	Cultivator	MANCHATIORPATNI	MANCHATI_OR_PATNI	zamindar	zamindar	z ʌ m i n̪ d̪ ʌ r	karb1241	979	25.7317	93.0462	
53645	42_cultivator	Cultivator	KANASHI	KANASHI	zemindar	zemindar	z e m i n̪ d̪ ʌ r	kana1283	979	32.2843	77.1553	
53646	42_cultivator	Cultivator	KANAURI	KANAURI	zamindār	zamindār	z ʌ m i n̪ d̪ ʌː r	kinn1249	979	31.3688	78.3148	
53647	42_cultivator	Cultivator	RANGKAS	RANGKAS	rai-sun	rai-sun	r ai + s u n̪	rang1266	979	29.2278	80.0845	
